Year,Series,Edad,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,EU_EMP_LFS,Y_GE16,,,,ES4804,,PT,ES4804,48.3
2018,EU_EMP_LFS,Y_GE16,,,,ES4804,,PT,ES4804,47.7
2022,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,49.5
2010,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,48.0
2019,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,48.4
2023,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,50.3
2016,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,46.7
2020,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,48.3
2015,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,46.6
2018,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,48.2
2021,EU_EMP_LFS,Y_GE16,,,,ES4805,,PT,ES4805,47.8
2010,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,51.0
2021,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,51.5
2016,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,50.1
2018,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,51.8
2023,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,53.2
2022,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,52.8
2020,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,52.9
2015,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,50.1
2019,EU_EMP_LFS,Y_GE16,,,,ES2005,,PT,ES2005,52.5
2023,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,56.7
2015,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,57.5
2022,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,57.4
2021,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,55.7
2018,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,58.3
2016,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,56.9
2019,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,57.3
2010,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,58.3
2020,EU_EMP_LFS,Y_GE16,,,,ES0105,,PT,ES0105,57.2
2018,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,47.5
2019,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,47.5
2016,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,46.2
2022,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,49.0
2021,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,47.0
2023,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,49.9
2020,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,47.9
2015,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,46.3
2010,EU_EMP_LFS,Y_GE16,,,,ES4806,,PT,ES4806,47.6
2023,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,56.9
2020,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,55.6
2015,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,54.2
2019,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,55.4
2010,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,55.1
2016,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,53.9
2022,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,55.9
2018,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,55.2
2021,EU_EMP_LFS,Y_GE16,,,,ES4807,,PT,ES4807,54.5
2010,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,53.2
2015,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,51.7
2022,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,54.4
2018,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,53.1
2023,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,55.1
2019,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,53.9
2020,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,54.0
2021,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,52.9
2016,EU_EMP_LFS,Y_GE16,,,,ES2006,,PT,ES2006,51.8
2019,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,54.5
2015,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,51.1
2010,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,52.9
2023,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,56.4
2022,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,55.8
2018,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,53.7
2020,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,54.7
2016,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,51.2
2021,EU_EMP_LFS,Y_GE16,,,,ES2007,,PT,ES2007,53.8
2015,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,51.2
2016,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,50.6
2020,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,52.3
2019,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,52.4
2018,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,52.0
2023,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,53.1
2010,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,52.5
2022,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,53.0
2021,EU_EMP_LFS,Y_GE16,,,ES211,,,PT,ES211,51.0
2020,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,49.5
2019,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,49.2
2021,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,48.6
2015,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,47.3
2016,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,47.2
2018,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,48.7
2023,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,51.2
2022,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,50.0
2010,EU_EMP_LFS,Y_GE16,,,ES213,,,PT,ES213,48.7
2016,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,49.6
2020,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,52.2
2021,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,51.0
2023,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,53.4
2015,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,49.9
2022,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,52.6
2010,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,51.4
2019,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,52.1
2018,EU_EMP_LFS,Y_GE16,,,ES212,,,PT,ES212,51.5
2023,EU_EMP_LFS,Y_GE16,F,,,,,PT,,48.9
2010,EU_EMP_LFS,Y_GE16,F,,,,,PT,,44.3
2020,EU_EMP_LFS,Y_GE16,F,,,,,PT,,47.1
2022,EU_EMP_LFS,Y_GE16,F,,,,,PT,,47.8
2018,EU_EMP_LFS,Y_GE16,F,,,,,PT,,45.9
2015,EU_EMP_LFS,Y_GE16,F,,,,,PT,,44.9
2019,EU_EMP_LFS,Y_GE16,F,,,,,PT,,46.5
2016,EU_EMP_LFS,Y_GE16,F,,,,,PT,,44.4
2021,EU_EMP_LFS,Y_GE16,F,,,,,PT,,46.3
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,49.9
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,47.7
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,50.7
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,50.9
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,49.0
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,49.7
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,46.4
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,48.3
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48001,PT,ES48001,51.7
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,52.7
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,59.5
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,56.2
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,47.0
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,46.6
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,59.0
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,56.2
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,54.3
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20001,PT,ES20001,49.1
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,45.0
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,44.1
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,47.6
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,45.8
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,46.7
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,49.8
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,44.6
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,47.1
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48002,PT,ES48002,48.1
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,64.2
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,62.8
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,55.2
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,64.6
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,61.7
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,58.9
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,55.4
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,67.6
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20002,PT,ES20002,61.9
2016,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,47.5
2021,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,46.9
2020,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,48.3
2019,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,46.7
2010,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,48.8
2023,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,50.4
2022,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,49.7
2018,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,47.8
2015,EU_EMP_LFS,Y_GE16,F,,,,ES01051,PT,ES01051,49.0
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,52.7
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,51.9
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,55.2
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,58.9
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,53.6
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,58.3
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,61.0
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,58.7
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20016,PT,ES20016,59.5
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,53.1
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,56.6
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,53.6
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,50.2
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,50.2
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,53.2
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,47.5
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,52.1
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20003,PT,ES20003,52.4
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,59.8
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,56.4
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,51.3
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,52.4
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,56.9
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,50.8
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,53.9
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,52.6
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48911,PT,ES48911,59.3
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,61.7
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,58.4
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,53.8
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,52.1
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,55.5
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,52.9
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,52.9
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,56.5
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20004,PT,ES20004,58.0
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,49.1
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,43.8
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,47.8
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,44.3
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,47.8
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,45.9
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,47.9
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,49.3
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20005,PT,ES20005,49.9
2020,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,58.0
2022,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,57.2
2016,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,58.1
2010,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,58.5
2023,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,57.5
2018,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,58.0
2021,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,55.5
2015,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,60.2
2019,EU_EMP_LFS,Y_GE16,F,,,,ES01001,PT,ES01001,58.2
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,59.1
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,51.9
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,58.7
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,61.7
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,55.6
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,58.6
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,59.2
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,61.3
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20006,PT,ES20006,53.7
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,45.6
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,40.0
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,43.6
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,41.4
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,41.8
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,45.4
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,46.6
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,43.7
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48912,PT,ES48912,48.3
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,50.8
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,45.8
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,50.0
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,50.8
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,47.9
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,57.7
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,43.5
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,69.2
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20906,PT,ES20906,55.1
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,53.4
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,56.3
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,54.0
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,50.3
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,53.9
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,50.8
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,55.3
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,57.7
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20007,PT,ES20007,54.8
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,49.2
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,43.5
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,47.5
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,42.0
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,46.0
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,49.2
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,44.0
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,53.7
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20008,PT,ES20008,50.8
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,47.9
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,51.6
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,50.2
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,46.2
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,48.0
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,49.7
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,50.7
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,52.9
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48003,PT,ES48003,49.5
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,45.1
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,43.5
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,47.5
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,47.2
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,43.3
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,46.0
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,49.4
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,45.8
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48004,PT,ES48004,44.6
2016,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,44.1
2021,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,46.8
2022,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,47.9
2015,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,44.6
2018,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,45.8
2023,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,48.3
2019,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,46.9
2020,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,47.2
2010,EU_EMP_LFS,Y_GE16,F,,,,ES01002,PT,ES01002,44.3
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,45.4
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,44.5
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,49.3
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,46.6
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,45.9
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,44.8
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,46.8
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,48.2
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20009,PT,ES20009,47.7
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,52.8
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,52.1
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,54.7
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,46.9
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,54.6
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,54.6
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,47.2
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,52.0
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20010,PT,ES20010,46.7
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,54.3
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,52.5
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,48.1
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,51.8
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,54.0
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,52.2
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,51.2
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,49.5
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20011,PT,ES20011,53.0
2021,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,46.9
2022,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,46.0
2015,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,31.9
2023,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,51.6
2010,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,34.2
2018,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,40.8
2019,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,43.7
2016,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,36.1
2020,EU_EMP_LFS,Y_GE16,F,,,,ES01049,PT,ES01049,47.9
2019,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,57.4
2022,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,62.3
2018,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,54.7
2023,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,58.4
2021,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,54.5
2016,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,53.3
2010,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,46.3
2015,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,45.8
2020,EU_EMP_LFS,Y_GE16,F,,,,ES48005,PT,ES48005,52.5
2015,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,52.3
2023,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,60.9
2010,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,51.9
2021,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,53.3
2022,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,52.3
2020,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,55.6
2016,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,51.2
2018,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,52.8
2019,EU_EMP_LFS,Y_GE16,F,,,,ES20012,PT,ES20012,51.7
2019,EU_EMP_LFS,Y_GE16,F,,,,ES01003,PT,ES01003,54.3
2018,EU_EMP_LFS,Y_GE16,F,,,,ES01003,PT,ES01003,54.1
2015,EU_EMP_LFS,Y_GE16,F,,,,ES01003,PT,ES01003,50.8
