Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,All,,,ES48914,PT,ES48914,0.9
2021,All,,,ES48914,PT,ES48914,0.9
2022,All,,,ES48914,PT,ES48914,1.0
2023,All,,,ES48914,PT,ES48914,1.0
2016,All,,,ES48914,PT,ES48914,0.9
2013,All,,,ES48914,PT,ES48914,0.9
2020,All,,,ES01008,PT,ES01008,0.1
2021,All,,,ES01008,PT,ES01008,0.1
2015,All,,,ES01008,PT,ES01008,0.1
2013,All,,,ES01008,PT,ES01008,0.1
2014,All,,,ES01008,PT,ES01008,0.1
2018,All,,,ES01008,PT,ES01008,0.1
2022,All,,,ES01008,PT,ES01008,0.1
2012,All,,,ES01008,PT,ES01008,0.2
2011,All,,,ES01008,PT,ES01008,0.2
2010,All,,,ES01008,PT,ES01008,0.2
2023,All,,,ES01008,PT,ES01008,0.1
2017,All,,,ES01008,PT,ES01008,0.1
2019,All,,,ES01008,PT,ES01008,0.1
2016,All,,,ES01008,PT,ES01008,0.1
2018,All,,,ES48010,PT,ES48010,1.9
2010,All,,,ES48010,PT,ES48010,0.0
2014,All,,,ES48010,PT,ES48010,0.2
2022,All,,,ES48010,PT,ES48010,5.5
2017,All,,,ES48010,PT,ES48010,1.4
2016,All,,,ES48010,PT,ES48010,1.4
2021,All,,,ES48010,PT,ES48010,5.5
2020,All,,,ES48010,PT,ES48010,5.5
2011,All,,,ES48010,PT,ES48010,0.0
2023,All,,,ES48010,PT,ES48010,5.5
2013,All,,,ES48010,PT,ES48010,0.1
2019,All,,,ES48010,PT,ES48010,1.8
2015,All,,,ES48010,PT,ES48010,0.2
2012,All,,,ES48010,PT,ES48010,0.1
2014,All,,,ES48011,PT,ES48011,0.0
2021,All,,,ES48011,PT,ES48011,0.0
2010,All,,,ES48011,PT,ES48011,0.0
2015,All,,,ES48011,PT,ES48011,0.0
2023,All,,,ES48011,PT,ES48011,0.0
2016,All,,,ES48011,PT,ES48011,0.0
2019,All,,,ES48011,PT,ES48011,0.0
2012,All,,,ES48011,PT,ES48011,0.0
2018,All,,,ES48011,PT,ES48011,0.0
2020,All,,,ES48011,PT,ES48011,0.0
2022,All,,,ES48011,PT,ES48011,0.0
2011,All,,,ES48011,PT,ES48011,0.0
2017,All,,,ES48011,PT,ES48011,0.0
2013,All,,,ES48011,PT,ES48011,0.0
2023,All,,,ES48023,PT,ES48023,3.2
2016,All,,,ES48023,PT,ES48023,2.7
2021,All,,,ES48023,PT,ES48023,3.2
2017,All,,,ES48023,PT,ES48023,2.9
2015,All,,,ES48023,PT,ES48023,2.7
2022,All,,,ES48023,PT,ES48023,3.1
2013,All,,,ES48023,PT,ES48023,2.7
2020,All,,,ES48023,PT,ES48023,3.0
2012,All,,,ES48023,PT,ES48023,2.7
2014,All,,,ES48023,PT,ES48023,2.7
2010,All,,,ES48023,PT,ES48023,0.8
2011,All,,,ES48023,PT,ES48023,2.8
2019,All,,,ES48023,PT,ES48023,3.0
2018,All,,,ES48023,PT,ES48023,2.9
2013,All,,,ES48008,PT,ES48008,2.8
2014,All,,,ES48008,PT,ES48008,2.9
2012,All,,,ES48008,PT,ES48008,2.7
2020,All,,,ES48008,PT,ES48008,2.8
2015,All,,,ES48008,PT,ES48008,2.9
2023,All,,,ES48008,PT,ES48008,2.8
2021,All,,,ES48008,PT,ES48008,3.3
2018,All,,,ES48008,PT,ES48008,2.8
2022,All,,,ES48008,PT,ES48008,3.4
2011,All,,,ES48008,PT,ES48008,2.7
2019,All,,,ES48008,PT,ES48008,2.9
2017,All,,,ES48008,PT,ES48008,2.9
2016,All,,,ES48008,PT,ES48008,2.9
2010,All,,,ES48008,PT,ES48008,2.0
2019,All,,,ES01004,PT,ES01004,0.0
2015,All,,,ES01004,PT,ES01004,0.0
2023,All,,,ES01004,PT,ES01004,0.0
2016,All,,,ES01004,PT,ES01004,0.0
2022,All,,,ES01004,PT,ES01004,0.0
