Year,Series,Province,County,Municipality,Units,GeoCode,Value
2018,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,6.1
2022,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,6.1
2016,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,6.1
2010,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,9.7
2020,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,6.1
2019,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,6.1
2021,Forest area as a proportion of total area,,,Santurtzi,%,Santurtzi,6.1
2022,Forest area as a proportion of total area,,,Segura,%,Segura,64.0
2016,Forest area as a proportion of total area,,,Segura,%,Segura,64.8
2019,Forest area as a proportion of total area,,,Segura,%,Segura,63.8
2021,Forest area as a proportion of total area,,,Segura,%,Segura,63.9
2018,Forest area as a proportion of total area,,,Segura,%,Segura,63.6
2010,Forest area as a proportion of total area,,,Segura,%,Segura,66.3
2020,Forest area as a proportion of total area,,,Segura,%,Segura,63.8
2010,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2018,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2016,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2022,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2021,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2019,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2020,Forest area as a proportion of total area,,,Sestao,%,Sestao,0.0
2019,Forest area as a proportion of total area,,,Sondika,%,Sondika,25.7
2021,Forest area as a proportion of total area,,,Sondika,%,Sondika,25.0
2016,Forest area as a proportion of total area,,,Sondika,%,Sondika,26.3
2020,Forest area as a proportion of total area,,,Sondika,%,Sondika,25.7
2018,Forest area as a proportion of total area,,,Sondika,%,Sondika,25.5
2022,Forest area as a proportion of total area,,,Sondika,%,Sondika,25.0
2010,Forest area as a proportion of total area,,,Sondika,%,Sondika,25.7
2010,Forest area as a proportion of total area,,,Sopela,%,Sopela,20.0
2021,Forest area as a proportion of total area,,,Sopela,%,Sopela,21.4
2016,Forest area as a proportion of total area,,,Sopela,%,Sopela,20.5
2020,Forest area as a proportion of total area,,,Sopela,%,Sopela,21.4
2019,Forest area as a proportion of total area,,,Sopela,%,Sopela,21.4
2018,Forest area as a proportion of total area,,,Sopela,%,Sopela,20.5
2022,Forest area as a proportion of total area,,,Sopela,%,Sopela,21.3
2022,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,67.7
2016,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,67.7
2021,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,67.7
2010,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,67.2
2019,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,66.9
2020,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,67.7
2018,Forest area as a proportion of total area,,,Sopuerta,%,Sopuerta,66.2
2019,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,64.6
2021,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,64.8
2018,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,63.6
2010,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,66.0
2022,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,65.1
2020,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,64.7
2016,Forest area as a proportion of total area,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,68.0
2020,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,65.8
2010,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,41.3
2019,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,65.8
2018,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,67.2
2016,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,60.9
2022,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,66.0
2021,Forest area as a proportion of total area,,,Sukarrieta,%,Sukarrieta,65.8
2018,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,61.4
2019,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,61.4
2010,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,63.0
2020,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,61.4
2022,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,61.4
2016,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,62.9
2021,Forest area as a proportion of total area,,,Tolosa,%,Tolosa,61.4
2010,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,57.2
2018,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,58.3
2019,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,58.6
2022,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,58.9
2016,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,58.4
2020,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,58.8
2021,Forest area as a proportion of total area,,,Trucios-Turtzioz,%,Trucios-Turtzioz,58.9
2010,Forest area as a proportion of total area,,,Ubide,%,Ubide,53.1
2020,Forest area as a proportion of total area,,,Ubide,%,Ubide,59.5
2018,Forest area as a proportion of total area,,,Ubide,%,Ubide,52.0
2016,Forest area as a proportion of total area,,,Ubide,%,Ubide,53.3
2022,Forest area as a proportion of total area,,,Ubide,%,Ubide,59.6
2021,Forest area as a proportion of total area,,,Ubide,%,Ubide,59.5
2019,Forest area as a proportion of total area,,,Ubide,%,Ubide,52.1
2019,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,59.6
2010,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,60.2
2020,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,60.3
2016,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,60.0
2018,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,59.5
2021,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,61.1
2022,Forest area as a proportion of total area,,,Ugao-Miraballes,%,Ugao-Miraballes,61.1
2020,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,35.1
2016,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,33.3
2010,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,32.8
2021,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,35.1
2019,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,34.0
2018,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,32.7
2022,Forest area as a proportion of total area,,,Urduliz,%,Urduliz,35.0
2018,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,40.6
2022,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,40.9
2021,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,40.9
2016,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,40.6
2010,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,41.1
2019,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,40.8
2020,Forest area as a proportion of total area,,,Urduña/Orduña,%,Urduña/Orduña,40.9
2010,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,52.2
2018,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,53.1
2016,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,53.1
2022,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,53.0
2019,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,53.1
2021,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,53.0
2020,Forest area as a proportion of total area,,,Urkabustaiz,%,Urkabustaiz,53.0
2022,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,56.0
2016,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,56.2
2019,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,55.8
2021,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,56.0
2010,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,56.5
2020,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,55.8
2018,Forest area as a proportion of total area,,,Urnieta,%,Urnieta,55.4
2021,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,58.1
2016,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,59.1
2019,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,57.7
2010,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,61.5
2018,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,57.7
2020,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,58.1
2022,Forest area as a proportion of total area,,,Urretxu,%,Urretxu,58.2
2021,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,52.4
2010,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,57.4
2018,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,54.9
2020,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,52.4
2016,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,55.2
2019,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,55.2
2022,Forest area as a proportion of total area,,,Usurbil,%,Usurbil,52.3
2018,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,60.9
2021,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,61.1
2016,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,61.0
2019,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,61.1
2022,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,61.1
2020,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,61.1
2010,Forest area as a proportion of total area,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,61.0
2019,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,21.1
2010,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,16.9
2020,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,21.4
2018,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,19.3
2016,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,19.3
2022,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,21.4
2021,Forest area as a proportion of total area,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,21.4
2019,Forest area as a proportion of total area,,,Villabona,%,Villabona,62.8
2021,Forest area as a proportion of total area,,,Villabona,%,Villabona,62.7
2016,Forest area as a proportion of total area,,,Villabona,%,Villabona,62.1
2010,Forest area as a proportion of total area,,,Villabona,%,Villabona,61.0
2018,Forest area as a proportion of total area,,,Villabona,%,Villabona,61.9
2020,Forest area as a proportion of total area,,,Villabona,%,Villabona,62.8
2022,Forest area as a proportion of total area,,,Villabona,%,Villabona,62.7
2019,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.6
2022,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.6
2021,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.6
2016,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.6
2010,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,4.0
2018,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.6
2020,Forest area as a proportion of total area,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.6
2016,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.1
2021,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.2
2010,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.0
2018,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.1
2020,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.2
2022,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.2
2019,Forest area as a proportion of total area,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,31.2
2018,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,7.4
2019,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,7.4
2016,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,7.4
2010,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,8.2
2021,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,7.4
2020,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,7.4
2022,Forest area as a proportion of total area,,,Yécora/Iekora,%,Yécora/Iekora,7.1
2019,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,67.5
2018,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,67.6
2022,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,67.9
2010,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,68.1
2021,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,67.8
2020,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,67.5
2016,Forest area as a proportion of total area,,,Zaldibar,%,Zaldibar,68.8
2022,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,54.0
2010,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,57.8
2018,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,54.0
2020,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,54.0
2016,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,55.8
2019,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,54.0
2021,Forest area as a proportion of total area,,,Zaldibia,%,Zaldibia,54.0
2022,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.4
2020,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.3
2010,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.9
2018,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.2
2016,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.2
2019,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.3
2021,Forest area as a proportion of total area,,,Zalduondo,%,Zalduondo,40.3
2019,Forest area as a proportion of total area,,,Zalla,%,Zalla,62.8
2010,Forest area as a proportion of total area,,,Zalla,%,Zalla,65.7
2016,Forest area as a proportion of total area,,,Zalla,%,Zalla,64.8
2018,Forest area as a proportion of total area,,,Zalla,%,Zalla,61.9
2022,Forest area as a proportion of total area,,,Zalla,%,Zalla,64.1
2020,Forest area as a proportion of total area,,,Zalla,%,Zalla,64.1
2021,Forest area as a proportion of total area,,,Zalla,%,Zalla,64.1
2021,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,43.2
2019,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,43.2
2016,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,43.2
2010,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,41.8
2018,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,43.2
2020,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,43.2
2022,Forest area as a proportion of total area,,,Zambrana,%,Zambrana,43.2
2020,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,50.6
2016,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,48.1
2022,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,50.6
2018,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,48.0
2021,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,50.7
2019,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,48.7
2010,Forest area as a proportion of total area,,,Zamudio,%,Zamudio,43.2
2016,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,67.1
2020,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,67.8
2010,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,68.4
2018,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,64.7
2022,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,67.8
2019,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,67.6
2021,Forest area as a proportion of total area,,,Zaratamo,%,Zaratamo,67.8
2016,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,28.3
2019,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,28.2
2021,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,28.2
2010,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,28.5
2018,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,27.4
2020,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,28.2
2022,Forest area as a proportion of total area,,,Zarautz,%,Zarautz,28.3
2019,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,68.3
2022,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,70.3
2018,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,67.9
2016,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,70.1
2010,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,70.7
2021,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,70.2
2020,Forest area as a proportion of total area,,,Zeanuri,%,Zeanuri,69.2
2020,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,86.0
2010,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,86.7
2019,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,85.6
2016,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,86.0
2018,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,85.0
2021,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,86.0
2022,Forest area as a proportion of total area,,,Zeberio,%,Zeberio,86.0
2022,Forest area as a proportion of total area,,,Zegama,%,Zegama,79.2
2020,Forest area as a proportion of total area,,,Zegama,%,Zegama,79.2
2010,Forest area as a proportion of total area,,,Zegama,%,Zegama,80.0
2018,Forest area as a proportion of total area,,,Zegama,%,Zegama,78.8
2016,Forest area as a proportion of total area,,,Zegama,%,Zegama,79.8
2019,Forest area as a proportion of total area,,,Zegama,%,Zegama,79.2
2021,Forest area as a proportion of total area,,,Zegama,%,Zegama,79.2
2019,Forest area as a proportion of total area,,,Zerain,%,Zerain,66.9
2016,Forest area as a proportion of total area,,,Zerain,%,Zerain,71.0
2010,Forest area as a proportion of total area,,,Zerain,%,Zerain,68.0
2018,Forest area as a proportion of total area,,,Zerain,%,Zerain,66.9
2020,Forest area as a proportion of total area,,,Zerain,%,Zerain,66.8
2022,Forest area as a proportion of total area,,,Zerain,%,Zerain,66.9
2021,Forest area as a proportion of total area,,,Zerain,%,Zerain,66.9
2010,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,56.7
2022,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,55.5
2020,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,54.8
2018,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,54.0
2016,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,56.1
2019,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,54.6
2021,Forest area as a proportion of total area,,,Zestoa,%,Zestoa,55.4
2010,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,8.9
2022,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,8.2
2016,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,7.9
2018,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,7.7
2021,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,8.2
2019,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,7.7
2020,Forest area as a proportion of total area,,,Zierbena,%,Zierbena,8.2
2018,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.2
2022,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.2
2020,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.2
2010,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.0
2016,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.2
2019,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.2
2021,Forest area as a proportion of total area,,,Zigoitia,%,Zigoitia,52.2
2022,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,76.5
2020,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,75.8
2018,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,74.3
2016,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,76.0
2019,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,74.7
2021,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,76.3
2010,Forest area as a proportion of total area,,,Ziortza-Bolibar,%,Ziortza-Bolibar,63.1
2021,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,54.3
2019,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,54.3
2010,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,57.6
2018,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,54.3
2020,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,54.3
2022,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,54.3
2016,Forest area as a proportion of total area,,,Zizurkil,%,Zizurkil,56.4
2021,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.5
2022,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.5
2010,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.2
2018,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.5
2020,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.5
2016,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.6
2019,Forest area as a proportion of total area,,,Zuia,%,Zuia,68.5
2016,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,25.5
2021,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,24.9
2020,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,24.9
2019,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,24.9
2018,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,24.7
2022,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,24.9
2010,Forest area as a proportion of total area,,,Zumaia,%,Zumaia,23.5
2010,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,63.5
2018,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,60.6
2020,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,60.7
2022,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,61.4
2016,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,63.4
2019,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,60.7
2021,Forest area as a proportion of total area,,,Zumarraga,%,Zumarraga,61.4
2020,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.6
2021,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.6
2018,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.4
2022,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.6
2016,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.4
2019,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.6
2010,Forest area as a proportion of total area,,Añana (county),,%,Añana (county),47.8
2021,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.5
2022,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.5
2010,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.2
2020,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.5
2019,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.5
2016,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.4
2018,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.4
2010,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,58.7
2018,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,59.1
2021,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,59.4
2020,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,59.4
2016,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,59.0
2019,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,59.1
2022,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,59.6
2022,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.2
2018,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.0
2010,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.1
2016,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.0
2019,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.2
2020,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.2
2021,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,36.2
2020,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,61.8
2010,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,60.9
