Year,Province,County,Municipality,Units,GeoCode,Value
2015,,,Oyón-Oion,PT,Oyón-Oion,4.4
2017,,,Oyón-Oion,PT,Oyón-Oion,6.3
2019,,,Oyón-Oion,PT,Oyón-Oion,7.7
2014,,,Oyón-Oion,PT,Oyón-Oion,3.2
2016,,,Oyón-Oion,PT,Oyón-Oion,5.3
2018,,,Oyón-Oion,PT,Oyón-Oion,8.1
2021,,,Oyón-Oion,PT,Oyón-Oion,7.0
2020,,,Oyón-Oion,PT,Oyón-Oion,6.0
2018,,,Pasaia,PT,Pasaia,2.3
2019,,,Pasaia,PT,Pasaia,3.5
2020,,,Pasaia,PT,Pasaia,3.1
2021,,,Pasaia,PT,Pasaia,2.4
2017,,,Pasaia,PT,Pasaia,1.9
2014,,,Pasaia,PT,Pasaia,2.1
2015,,,Pasaia,PT,Pasaia,2.2
2016,,,Pasaia,PT,Pasaia,2.2
2016,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,28.3
2019,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,29.8
2017,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,27.2
2014,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,26.8
2021,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,36.8
2018,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,28.6
2020,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,30.7
2015,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,25.9
2015,,,Plentzia,PT,Plentzia,2.3
2019,,,Plentzia,PT,Plentzia,1.1
2018,,,Plentzia,PT,Plentzia,1.3
2017,,,Plentzia,PT,Plentzia,1.3
2016,,,Plentzia,PT,Plentzia,1.8
2021,,,Plentzia,PT,Plentzia,1.4
2020,,,Plentzia,PT,Plentzia,1.4
2014,,,Plentzia,PT,Plentzia,2.2
2014,,,Portugalete,PT,Portugalete,0.0
2015,,,Portugalete,PT,Portugalete,0.0
2018,,,Portugalete,PT,Portugalete,0.0
2017,,,Portugalete,PT,Portugalete,0.0
2016,,,Portugalete,PT,Portugalete,0.0
2021,,,Portugalete,PT,Portugalete,0.0
2020,,,Portugalete,PT,Portugalete,0.0
2019,,,Portugalete,PT,Portugalete,0.0
2019,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.5
2014,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.2
2016,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.4
2021,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.5
2018,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.7
2020,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.3
2015,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.2
2017,,,Ribera Baja/Erriberabeitia,PT,Ribera Baja/Erriberabeitia,1.5
2015,,,Samaniego,PT,Samaniego,17.6
2019,,,Samaniego,PT,Samaniego,17.6
2016,,,Samaniego,PT,Samaniego,20.7
2017,,,Samaniego,PT,Samaniego,19.0
2014,,,Samaniego,PT,Samaniego,12.6
2018,,,Samaniego,PT,Samaniego,21.0
2020,,,Samaniego,PT,Samaniego,12.8
2021,,,Samaniego,PT,Samaniego,13.7
2014,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,20.1
2021,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,18.8
2017,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,20.6
2018,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,21.6
2016,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,21.4
2019,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,18.3
2015,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,20.8
2020,,,San Millán/Donemiliaga,PT,San Millán/Donemiliaga,17.9
2014,,,Santurtzi,PT,Santurtzi,0.2
2015,,,Santurtzi,PT,Santurtzi,0.1
2018,,,Santurtzi,PT,Santurtzi,0.2
2017,,,Santurtzi,PT,Santurtzi,0.1
2016,,,Santurtzi,PT,Santurtzi,0.2
2021,,,Santurtzi,PT,Santurtzi,0.2
2020,,,Santurtzi,PT,Santurtzi,0.3
2019,,,Santurtzi,PT,Santurtzi,0.2
2016,,,Segura,PT,Segura,2.1
2015,,,Segura,PT,Segura,2.5
2017,,,Segura,PT,Segura,2.6
2018,,,Segura,PT,Segura,2.1
2019,,,Segura,PT,Segura,2.6
2020,,,Segura,PT,Segura,2.5
2014,,,Segura,PT,Segura,2.4
2021,,,Segura,PT,Segura,3.1
2019,,,Sestao,PT,Sestao,0.0
2015,,,Sestao,PT,Sestao,0.0
2018,,,Sestao,PT,Sestao,0.0
2017,,,Sestao,PT,Sestao,0.0
2016,,,Sestao,PT,Sestao,0.0
2021,,,Sestao,PT,Sestao,0.0
2020,,,Sestao,PT,Sestao,0.0
2014,,,Sestao,PT,Sestao,0.0
2018,,,Sondika,PT,Sondika,0.1
2021,,,Sondika,PT,Sondika,0.1
2016,,,Sondika,PT,Sondika,0.1
2019,,,Sondika,PT,Sondika,0.1
2015,,,Sondika,PT,Sondika,0.1
2014,,,Sondika,PT,Sondika,0.1
2020,,,Sondika,PT,Sondika,0.1
2017,,,Sondika,PT,Sondika,0.1
2015,,,Sopela,PT,Sopela,0.7
2019,,,Sopela,PT,Sopela,0.3
2018,,,Sopela,PT,Sopela,0.3
2017,,,Sopela,PT,Sopela,0.4
2016,,,Sopela,PT,Sopela,0.5
2021,,,Sopela,PT,Sopela,0.2
2020,,,Sopela,PT,Sopela,0.2
2014,,,Sopela,PT,Sopela,0.7
2014,,,Sopuerta,PT,Sopuerta,4.3
2015,,,Sopuerta,PT,Sopuerta,3.1
2018,,,Sopuerta,PT,Sopuerta,3.6
2017,,,Sopuerta,PT,Sopuerta,3.7
2016,,,Sopuerta,PT,Sopuerta,3.4
2020,,,Sopuerta,PT,Sopuerta,3.6
2021,,,Sopuerta,PT,Sopuerta,5.2
2019,,,Sopuerta,PT,Sopuerta,3.9
2014,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.4
2016,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.5
2018,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.5
2020,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.7
2019,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.7
2015,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.5
2017,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.7
2021,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.8
2019,,,Sukarrieta,PT,Sukarrieta,1.0
2015,,,Sukarrieta,PT,Sukarrieta,0.4
2018,,,Sukarrieta,PT,Sukarrieta,0.8
2017,,,Sukarrieta,PT,Sukarrieta,0.9
2016,,,Sukarrieta,PT,Sukarrieta,0.6
2020,,,Sukarrieta,PT,Sukarrieta,1.0
2021,,,Sukarrieta,PT,Sukarrieta,1.2
2014,,,Sukarrieta,PT,Sukarrieta,0.4
2017,,,Tolosa,PT,Tolosa,0.3
2020,,,Tolosa,PT,Tolosa,0.3
2015,,,Tolosa,PT,Tolosa,0.4
2019,,,Tolosa,PT,Tolosa,0.3
2014,,,Tolosa,PT,Tolosa,0.4
2016,,,Tolosa,PT,Tolosa,0.3
2018,,,Tolosa,PT,Tolosa,0.3
2021,,,Tolosa,PT,Tolosa,0.3
2019,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,12.2
2014,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,9.3
2018,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,10.9
2016,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,9.2
2017,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,10.2
2020,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,12.4
2021,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,14.0
2015,,,Trucios-Turtzioz,PT,Trucios-Turtzioz,7.7
2019,,,Ubide,PT,Ubide,3.9
2015,,,Ubide,PT,Ubide,2.9
2018,,,Ubide,PT,Ubide,3.2
2016,,,Ubide,PT,Ubide,3.4
2017,,,Ubide,PT,Ubide,3.2
2021,,,Ubide,PT,Ubide,4.7
2020,,,Ubide,PT,Ubide,4.3
2014,,,Ubide,PT,Ubide,3.5
2019,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2015,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2018,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2017,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2016,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2020,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2021,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.3
2014,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.2
2015,,,Urduliz,PT,Urduliz,0.3
2014,,,Urduliz,PT,Urduliz,0.3
2018,,,Urduliz,PT,Urduliz,0.2
2017,,,Urduliz,PT,Urduliz,0.3
2016,,,Urduliz,PT,Urduliz,0.5
2021,,,Urduliz,PT,Urduliz,0.2
2020,,,Urduliz,PT,Urduliz,0.2
2019,,,Urduliz,PT,Urduliz,0.2
2014,,,Urduña/Orduña,PT,Urduña/Orduña,3.5
2019,,,Urduña/Orduña,PT,Urduña/Orduña,4.0
2015,,,Urduña/Orduña,PT,Urduña/Orduña,3.1
2018,,,Urduña/Orduña,PT,Urduña/Orduña,3.5
2017,,,Urduña/Orduña,PT,Urduña/Orduña,3.9
2016,,,Urduña/Orduña,PT,Urduña/Orduña,3.5
2021,,,Urduña/Orduña,PT,Urduña/Orduña,4.2
2020,,,Urduña/Orduña,PT,Urduña/Orduña,4.5
2015,,,Urkabustaiz,PT,Urkabustaiz,6.2
2014,,,Urkabustaiz,PT,Urkabustaiz,8.7
2017,,,Urkabustaiz,PT,Urkabustaiz,5.7
2019,,,Urkabustaiz,PT,Urkabustaiz,4.2
2016,,,Urkabustaiz,PT,Urkabustaiz,5.4
2021,,,Urkabustaiz,PT,Urkabustaiz,3.4
2018,,,Urkabustaiz,PT,Urkabustaiz,6.2
2020,,,Urkabustaiz,PT,Urkabustaiz,3.8
2020,,,Urnieta,PT,Urnieta,0.5
2021,,,Urnieta,PT,Urnieta,0.5
2018,,,Urnieta,PT,Urnieta,0.4
2016,,,Urnieta,PT,Urnieta,0.5
2014,,,Urnieta,PT,Urnieta,0.5
2019,,,Urnieta,PT,Urnieta,0.5
2015,,,Urnieta,PT,Urnieta,0.6
2017,,,Urnieta,PT,Urnieta,0.5
2021,,,Urretxu,PT,Urretxu,0.3
2020,,,Urretxu,PT,Urretxu,0.3
2016,,,Urretxu,PT,Urretxu,0.3
2015,,,Urretxu,PT,Urretxu,0.2
2014,,,Urretxu,PT,Urretxu,0.2
2019,,,Urretxu,PT,Urretxu,0.3
2018,,,Urretxu,PT,Urretxu,0.2
2017,,,Urretxu,PT,Urretxu,0.3
2020,,,Usurbil,PT,Usurbil,0.5
2016,,,Usurbil,PT,Usurbil,0.5
2014,,,Usurbil,PT,Usurbil,0.4
2018,,,Usurbil,PT,Usurbil,0.5
2021,,,Usurbil,PT,Usurbil,0.6
2015,,,Usurbil,PT,Usurbil,0.6
2019,,,Usurbil,PT,Usurbil,0.5
2017,,,Usurbil,PT,Usurbil,0.6
2019,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,18.4
2016,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,17.2
2014,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,20.6
2015,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,17.9
2017,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,17.0
2021,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,20.0
2018,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,17.8
2020,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,17.3
2019,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2014,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2015,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2018,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2017,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2016,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2021,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2020,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2017,,,Villabona,PT,Villabona,0.6
2021,,,Villabona,PT,Villabona,0.5
2020,,,Villabona,PT,Villabona,0.5
2016,,,Villabona,PT,Villabona,0.5
2014,,,Villabona,PT,Villabona,0.5
2015,,,Villabona,PT,Villabona,0.5
2019,,,Villabona,PT,Villabona,0.5
2018,,,Villabona,PT,Villabona,0.4
2014,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,10.2
2015,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,13.9
2019,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,12.4
2016,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,13.9
2020,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,13.2
2017,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,12.5
2021,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,13.7
2018,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,14.6
2019,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2018,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2015,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2017,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2014,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2016,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2021,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2020,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2019,,,Yécora/Iekora,PT,Yécora/Iekora,56.9
2015,,,Yécora/Iekora,PT,Yécora/Iekora,42.1
2017,,,Yécora/Iekora,PT,Yécora/Iekora,52.7
2014,,,Yécora/Iekora,PT,Yécora/Iekora,37.0
2016,,,Yécora/Iekora,PT,Yécora/Iekora,47.5
2021,,,Yécora/Iekora,PT,Yécora/Iekora,62.6
2018,,,Yécora/Iekora,PT,Yécora/Iekora,59.6
2020,,,Yécora/Iekora,PT,Yécora/Iekora,54.2
2017,,,Zaldibar,PT,Zaldibar,0.4
2020,,,Zaldibar,PT,Zaldibar,0.5
2019,,,Zaldibar,PT,Zaldibar,0.4
2015,,,Zaldibar,PT,Zaldibar,0.5
2021,,,Zaldibar,PT,Zaldibar,0.5
2014,,,Zaldibar,PT,Zaldibar,0.5
2016,,,Zaldibar,PT,Zaldibar,0.5
2018,,,Zaldibar,PT,Zaldibar,0.4
2021,,,Zaldibia,PT,Zaldibia,3.0
2016,,,Zaldibia,PT,Zaldibia,2.5
2015,,,Zaldibia,PT,Zaldibia,2.5
2014,,,Zaldibia,PT,Zaldibia,2.2
2018,,,Zaldibia,PT,Zaldibia,2.5
2019,,,Zaldibia,PT,Zaldibia,2.9
2017,,,Zaldibia,PT,Zaldibia,3.1
2020,,,Zaldibia,PT,Zaldibia,2.8
2015,,,Zalduondo,PT,Zalduondo,26.6
2019,,,Zalduondo,PT,Zalduondo,23.2
2017,,,Zalduondo,PT,Zalduondo,21.6
2014,,,Zalduondo,PT,Zalduondo,29.0
2016,,,Zalduondo,PT,Zalduondo,24.5
2021,,,Zalduondo,PT,Zalduondo,25.9
2018,,,Zalduondo,PT,Zalduondo,24.4
2020,,,Zalduondo,PT,Zalduondo,21.4
2016,,,Zalla,PT,Zalla,1.1
2014,,,Zalla,PT,Zalla,1.0
2018,,,Zalla,PT,Zalla,0.9
2020,,,Zalla,PT,Zalla,0.9
2019,,,Zalla,PT,Zalla,0.9
2017,,,Zalla,PT,Zalla,1.0
2015,,,Zalla,PT,Zalla,1.2
2021,,,Zalla,PT,Zalla,1.2
2019,,,Zambrana,PT,Zambrana,18.7
2015,,,Zambrana,PT,Zambrana,30.0
2018,,,Zambrana,PT,Zambrana,20.6
2020,,,Zambrana,PT,Zambrana,14.5
2017,,,Zambrana,PT,Zambrana,21.9
2021,,,Zambrana,PT,Zambrana,14.5
2014,,,Zambrana,PT,Zambrana,27.3
2016,,,Zambrana,PT,Zambrana,25.8
2021,,,Zamudio,PT,Zamudio,0.1
2017,,,Zamudio,PT,Zamudio,0.1
2016,,,Zamudio,PT,Zamudio,0.1
2020,,,Zamudio,PT,Zamudio,0.1
2018,,,Zamudio,PT,Zamudio,0.1
2015,,,Zamudio,PT,Zamudio,0.1
2014,,,Zamudio,PT,Zamudio,0.1
2019,,,Zamudio,PT,Zamudio,0.1
2020,,,Zaratamo,PT,Zaratamo,1.1
2018,,,Zaratamo,PT,Zaratamo,1.0
2016,,,Zaratamo,PT,Zaratamo,1.3
2014,,,Zaratamo,PT,Zaratamo,1.2
2019,,,Zaratamo,PT,Zaratamo,1.1
2017,,,Zaratamo,PT,Zaratamo,1.2
2015,,,Zaratamo,PT,Zaratamo,1.1
2021,,,Zaratamo,PT,Zaratamo,1.1
2020,,,Zarautz,PT,Zarautz,0.5
2021,,,Zarautz,PT,Zarautz,0.5
2016,,,Zarautz,PT,Zarautz,0.4
2015,,,Zarautz,PT,Zarautz,0.5
2014,,,Zarautz,PT,Zarautz,0.4
2018,,,Zarautz,PT,Zarautz,0.4
2019,,,Zarautz,PT,Zarautz,0.4
2017,,,Zarautz,PT,Zarautz,0.5
2019,,,Zeanuri,PT,Zeanuri,7.3
2015,,,Zeanuri,PT,Zeanuri,9.0
2014,,,Zeanuri,PT,Zeanuri,6.1
2018,,,Zeanuri,PT,Zeanuri,6.4
2017,,,Zeanuri,PT,Zeanuri,7.3
2016,,,Zeanuri,PT,Zeanuri,9.0
2021,,,Zeanuri,PT,Zeanuri,10.0
2020,,,Zeanuri,PT,Zeanuri,7.8
2019,,,Zeberio,PT,Zeberio,11.5
2014,,,Zeberio,PT,Zeberio,11.3
2015,,,Zeberio,PT,Zeberio,10.7
2018,,,Zeberio,PT,Zeberio,9.9
2017,,,Zeberio,PT,Zeberio,10.0
2016,,,Zeberio,PT,Zeberio,11.8
2020,,,Zeberio,PT,Zeberio,11.3
2021,,,Zeberio,PT,Zeberio,15.6
2019,,,Zegama,PT,Zegama,3.4
2017,,,Zegama,PT,Zegama,3.6
2015,,,Zegama,PT,Zegama,3.7
2021,,,Zegama,PT,Zegama,4.1
2014,,,Zegama,PT,Zegama,3.2
2016,,,Zegama,PT,Zegama,3.0
2018,,,Zegama,PT,Zegama,2.4
2020,,,Zegama,PT,Zegama,3.1
2020,,,Zerain,PT,Zerain,7.1
2019,,,Zerain,PT,Zerain,7.4
2015,,,Zerain,PT,Zerain,9.8
2021,,,Zerain,PT,Zerain,7.9
2014,,,Zerain,PT,Zerain,10.8
2016,,,Zerain,PT,Zerain,8.4
2018,,,Zerain,PT,Zerain,8.1
2017,,,Zerain,PT,Zerain,8.9
2017,,,Zestoa,PT,Zestoa,1.8
2015,,,Zestoa,PT,Zestoa,1.4
2021,,,Zestoa,PT,Zestoa,1.7
2014,,,Zestoa,PT,Zestoa,1.5
2016,,,Zestoa,PT,Zestoa,1.6
2018,,,Zestoa,PT,Zestoa,1.5
2020,,,Zestoa,PT,Zestoa,1.4
2019,,,Zestoa,PT,Zestoa,1.7
2017,,,Zierbena,PT,Zierbena,0.5
2019,,,Zierbena,PT,Zierbena,0.8
2021,,,Zierbena,PT,Zierbena,0.7
2020,,,Zierbena,PT,Zierbena,0.7
2018,,,Zierbena,PT,Zierbena,0.4
2016,,,Zierbena,PT,Zierbena,0.6
2015,,,Zierbena,PT,Zierbena,0.5
2014,,,Zierbena,PT,Zierbena,0.5
2019,,,Zigoitia,PT,Zigoitia,2.6
2020,,,Zigoitia,PT,Zigoitia,2.9
2015,,,Zigoitia,PT,Zigoitia,2.4
2021,,,Zigoitia,PT,Zigoitia,3.2
2016,,,Zigoitia,PT,Zigoitia,2.6
2014,,,Zigoitia,PT,Zigoitia,4.0
2018,,,Zigoitia,PT,Zigoitia,3.2
2017,,,Zigoitia,PT,Zigoitia,3.0
2015,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,6.3
2021,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,11.6
2016,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,6.5
2018,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,7.1
2020,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,10.3
2014,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,6.6
2019,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,8.3
2017,,,Ziortza-Bolibar,PT,Ziortza-Bolibar,7.0
2017,,,Zizurkil,PT,Zizurkil,1.1
2019,,,Zizurkil,PT,Zizurkil,1.0
2015,,,Zizurkil,PT,Zizurkil,1.1
2021,,,Zizurkil,PT,Zizurkil,0.9
2014,,,Zizurkil,PT,Zizurkil,1.1
2016,,,Zizurkil,PT,Zizurkil,1.0
2018,,,Zizurkil,PT,Zizurkil,0.8
2020,,,Zizurkil,PT,Zizurkil,0.9
2015,,,Zuia,PT,Zuia,3.5
2019,,,Zuia,PT,Zuia,2.9
2017,,,Zuia,PT,Zuia,3.7
2014,,,Zuia,PT,Zuia,5.2
2016,,,Zuia,PT,Zuia,3.5
2021,,,Zuia,PT,Zuia,3.0
2018,,,Zuia,PT,Zuia,4.3
2020,,,Zuia,PT,Zuia,2.9
2020,,,Zumaia,PT,Zumaia,0.3
2016,,,Zumaia,PT,Zumaia,0.3
2015,,,Zumaia,PT,Zumaia,0.3
2014,,,Zumaia,PT,Zumaia,0.2
2019,,,Zumaia,PT,Zumaia,0.3
2018,,,Zumaia,PT,Zumaia,0.3
2017,,,Zumaia,PT,Zumaia,0.4
2021,,,Zumaia,PT,Zumaia,0.4
2020,,,Zumarraga,PT,Zumarraga,0.3
2021,,,Zumarraga,PT,Zumarraga,0.4
2016,,,Zumarraga,PT,Zumarraga,0.3
2015,,,Zumarraga,PT,Zumarraga,0.3
2014,,,Zumarraga,PT,Zumarraga,0.2
2019,,,Zumarraga,PT,Zumarraga,0.4
2018,,,Zumarraga,PT,Zumarraga,0.3
2017,,,Zumarraga,PT,Zumarraga,0.4
2018,,Añana (county),,PT,Añana (county),6.3
2014,,Añana (county),,PT,Añana (county),7.3
2017,,Añana (county),,PT,Añana (county),6.1
2019,,Añana (county),,PT,Añana (county),5.8
2015,,Añana (county),,PT,Añana (county),6.7
2016,,Añana (county),,PT,Añana (county),6.4
2021,,Añana (county),,PT,Añana (county),6.6
2020,,Añana (county),,PT,Añana (county),5.7
2017,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,11.3
2015,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,10.3
2021,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,10.7
2020,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,10.0
2018,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,13.3
2019,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,11.4
2016,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,11.3
2014,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,8.0
2016,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.1
2014,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.5
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,0.8
2018,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.1
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.3
2015,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.2
2017,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.2
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,0.8
2015,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.5
2016,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.5
2017,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2021,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2018,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2014,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.5
2020,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2019,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2016,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.3
2020,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,9.0
2017,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,10.8
2019,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,10.2
2014,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,10.8
2015,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.0
2021,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.3
2018,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.2
2019,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.0
2017,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.0
2016,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.2
2015,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.0
2014,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,1.9
2020,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.2
