Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2019,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2020,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2022,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.4
2016,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2023,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,100.0
2021,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2018,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2015,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2013,Proporción de viviendas con baño,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,99.3
2020,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.9
2016,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.5
2021,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.9
2014,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.5
2023,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.9
2022,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.9
2019,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.4
2018,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.5
2013,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.4
2010,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.3
2015,Proporción de viviendas con baño,,,Plentzia,%,Plentzia,99.5
2019,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2020,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,100.0
2013,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2023,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,100.0
2022,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,100.0
2018,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2015,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2010,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2021,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,100.0
2016,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2014,Proporción de viviendas con baño,,,Portugalete,%,Portugalete,99.8
2015,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.2
2010,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.0
2021,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.2
2013,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.4
2022,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.0
2018,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.2
2014,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.2
2020,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.2
2019,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.4
2016,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,99.4
2023,Proporción de viviendas con baño,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,98.8
2016,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2023,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,100.0
2014,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2013,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2018,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2020,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,100.0
2022,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,100.0
2021,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,100.0
2019,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2015,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2010,Proporción de viviendas con baño,,,Samaniego,%,Samaniego,99.2
2013,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,99.7
2018,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2010,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,99.6
2023,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,99.7
2016,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2019,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2015,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2021,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2020,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2014,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2022,Proporción de viviendas con baño,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,99.7
2019,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.9
2013,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.8
2020,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,100.0
2014,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.8
2023,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,100.0
2022,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,100.0
2018,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.9
2015,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.8
2010,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.8
2021,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,100.0
2016,Proporción de viviendas con baño,,,Santurtzi,%,Santurtzi,99.8
2010,Proporción de viviendas con baño,,,Segura,%,Segura,99.4
2015,Proporción de viviendas con baño,,,Segura,%,Segura,99.6
2022,Proporción de viviendas con baño,,,Segura,%,Segura,99.6
2014,Proporción de viviendas con baño,,,Segura,%,Segura,99.6
2019,Proporción de viviendas con baño,,,Segura,%,Segura,99.8
2023,Proporción de viviendas con baño,,,Segura,%,Segura,99.5
2021,Proporción de viviendas con baño,,,Segura,%,Segura,99.6
2018,Proporción de viviendas con baño,,,Segura,%,Segura,99.8
2016,Proporción de viviendas con baño,,,Segura,%,Segura,99.6
2013,Proporción de viviendas con baño,,,Segura,%,Segura,99.6
2020,Proporción de viviendas con baño,,,Segura,%,Segura,99.8
2023,Proporción de viviendas con baño,,,Sestao,%,Sestao,100.0
2010,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.5
2022,Proporción de viviendas con baño,,,Sestao,%,Sestao,100.0
2018,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.5
2016,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.5
2021,Proporción de viviendas con baño,,,Sestao,%,Sestao,100.0
2020,Proporción de viviendas con baño,,,Sestao,%,Sestao,100.0
2015,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.5
2013,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.5
2019,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.6
2014,Proporción de viviendas con baño,,,Sestao,%,Sestao,99.4
2014,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.7
2023,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.9
2019,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.6
2018,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.7
2013,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.6
2010,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.6
2015,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.6
2020,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.9
2021,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.9
2016,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.6
2022,Proporción de viviendas con baño,,,Sondika,%,Sondika,99.9
2022,Proporción de viviendas con baño,,,Sopela,%,Sopela,100.0
2021,Proporción de viviendas con baño,,,Sopela,%,Sopela,100.0
2014,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2023,Proporción de viviendas con baño,,,Sopela,%,Sopela,100.0
2019,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2018,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2013,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2010,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2016,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2015,Proporción de viviendas con baño,,,Sopela,%,Sopela,99.9
2020,Proporción de viviendas con baño,,,Sopela,%,Sopela,100.0
2014,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.3
2015,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.3
2019,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.5
2020,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,99.8
2023,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,99.6
2022,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,99.8
2018,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.6
2016,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.4
2013,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.2
2021,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,99.8
2010,Proporción de viviendas con baño,,,Sopuerta,%,Sopuerta,98.3
2020,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.9
2013,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.8
2023,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.0
2021,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.9
2016,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.7
2010,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.8
2022,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.0
2019,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.8
2018,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.8
2014,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.7
2015,Proporción de viviendas con baño,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,98.7
2018,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,99.4
2022,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,100.0
2010,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,100.0
2013,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,99.4
2016,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,99.4
2020,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,100.0
2019,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,99.4
2015,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,99.4
2014,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,99.4
2023,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,100.0
2021,Proporción de viviendas con baño,,,Sukarrieta,%,Sukarrieta,100.0
2022,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.8
2014,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.5
2018,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.7
2021,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.8
2013,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.5
2023,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.8
2020,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.8
2019,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.7
2016,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.6
2015,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.6
2010,Proporción de viviendas con baño,,,Tolosa,%,Tolosa,98.3
2023,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2014,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.0
2010,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.0
2022,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2021,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2016,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.0
2015,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.0
2013,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.0
2018,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,98.6
2020,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2019,Proporción de viviendas con baño,,,Trucios-Turtzioz,%,Trucios-Turtzioz,98.6
2018,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2014,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2010,Proporción de viviendas con baño,,,Ubide,%,Ubide,98.8
2016,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2022,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2021,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2020,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2015,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2013,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2023,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2019,Proporción de viviendas con baño,,,Ubide,%,Ubide,100.0
2010,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,99.9
2016,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2022,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2018,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,99.9
2021,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2020,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2019,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,99.9
2015,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,99.9
2013,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,99.9
2014,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,99.9
2023,Proporción de viviendas con baño,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2016,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2015,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2022,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,100.0
2021,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,100.0
2023,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,100.0
2019,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2018,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2014,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2013,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2020,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,100.0
2010,Proporción de viviendas con baño,,,Urduliz,%,Urduliz,99.9
2021,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2014,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,96.9
2015,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,96.6
2020,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2023,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2022,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2019,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,97.6
2018,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,97.5
2013,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,96.8
2010,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,96.6
2016,Proporción de viviendas con baño,,,Urduña/Orduña,%,Urduña/Orduña,96.7
2015,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.1
2010,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.2
2020,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.4
2016,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.1
2022,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.6
2014,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.0
2021,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.6
2019,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.4
2018,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.3
2013,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.1
2023,Proporción de viviendas con baño,,,Urkabustaiz,%,Urkabustaiz,98.5
2010,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2013,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2016,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2020,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2023,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2015,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2022,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2019,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.7
2018,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2014,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2021,Proporción de viviendas con baño,,,Urnieta,%,Urnieta,99.8
2023,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.8
2013,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.1
2020,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.8
2016,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.2
2010,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.1
2022,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.8
2021,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.8
2019,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.3
2018,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.2
2015,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.1
2014,Proporción de viviendas con baño,,,Urretxu,%,Urretxu,99.1
2022,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2013,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2019,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2014,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.8
2023,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.8
2018,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2021,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2020,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2016,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2015,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2010,Proporción de viviendas con baño,,,Usurbil,%,Usurbil,99.7
2013,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.4
2020,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.7
2019,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.7
2016,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.5
2021,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.5
2023,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,97.4
2022,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,97.1
2018,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.7
2014,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.6
2010,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.0
2015,Proporción de viviendas con baño,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,96.5
2016,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.2
2010,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.2
2022,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2021,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2018,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.3
2020,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2019,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.3
2015,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.2
2013,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.2
2023,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2014,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.2
2020,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2019,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2023,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2010,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.5
2013,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2022,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.8
2015,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2021,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2018,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2014,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2016,Proporción de viviendas con baño,,,Villabona,%,Villabona,99.7
2019,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2022,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2015,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2021,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,98.3
2013,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2023,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,98.3
2020,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2014,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2010,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2018,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2016,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,99.2
2014,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2013,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2015,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2019,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2022,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2016,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2023,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2021,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2018,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2010,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2020,Proporción de viviendas con baño,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2010,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.2
2020,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2013,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.2
2023,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2018,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2015,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.1
2021,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2019,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.0
2016,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.1
2014,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,98.1
2022,Proporción de viviendas con baño,,,Yécora/Iekora,%,Yécora/Iekora,97.9
2019,Proporción de viviendas con baño,,,Zaldibar,%,Zaldibar,99.5
2020,Proporción de viviendas con baño,,,Zaldibar,%,Zaldibar,100.0
2013,Proporción de viviendas con baño,,,Zaldibar,%,Zaldibar,99.4
