Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,Superficie forestal en proporción a la superficie total,,,Sopuerta,Porcentaje,Sopuerta,66.2
2019,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,64.6
2021,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,64.8
2018,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,63.6
2010,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,66.0
2022,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,65.1
2020,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,64.7
2016,Superficie forestal en proporción a la superficie total,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,68.0
2020,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,65.8
2010,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,41.3
2019,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,65.8
2018,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,67.2
2016,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,60.9
2022,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,66.0
2021,Superficie forestal en proporción a la superficie total,,,Sukarrieta,Porcentaje,Sukarrieta,65.8
2018,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,61.4
2019,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,61.4
2010,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,63.0
2020,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,61.4
2022,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,61.4
2016,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,62.9
2021,Superficie forestal en proporción a la superficie total,,,Tolosa,Porcentaje,Tolosa,61.4
2010,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,57.2
2018,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,58.3
2019,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,58.6
2022,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,58.9
2016,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,58.4
2020,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,58.8
2021,Superficie forestal en proporción a la superficie total,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,58.9
2010,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,53.1
2020,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,59.5
2018,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,52.0
2016,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,53.3
2022,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,59.6
2021,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,59.5
2019,Superficie forestal en proporción a la superficie total,,,Ubide,Porcentaje,Ubide,52.1
2019,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,59.6
2010,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,60.2
2020,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,60.3
2016,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,60.0
2018,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,59.5
2021,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,61.1
2022,Superficie forestal en proporción a la superficie total,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,61.1
2020,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,35.1
2016,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,33.3
2010,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,32.8
2021,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,35.1
2019,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,34.0
2018,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,32.7
2022,Superficie forestal en proporción a la superficie total,,,Urduliz,Porcentaje,Urduliz,35.0
2018,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,40.6
2022,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,40.9
2021,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,40.9
2016,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,40.6
2010,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,41.1
2019,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,40.8
2020,Superficie forestal en proporción a la superficie total,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,40.9
2010,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,52.2
2018,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,53.1
2016,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,53.1
2022,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,53.0
2019,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,53.1
2021,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,53.0
2020,Superficie forestal en proporción a la superficie total,,,Urkabustaiz,Porcentaje,Urkabustaiz,53.0
2022,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,56.0
2016,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,56.2
2019,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,55.8
2021,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,56.0
2010,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,56.5
2020,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,55.8
2018,Superficie forestal en proporción a la superficie total,,,Urnieta,Porcentaje,Urnieta,55.4
2021,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,58.1
2016,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,59.1
2019,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,57.7
2010,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,61.5
2018,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,57.7
2020,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,58.1
2022,Superficie forestal en proporción a la superficie total,,,Urretxu,Porcentaje,Urretxu,58.2
2021,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,52.4
2010,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,57.4
2018,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,54.9
2020,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,52.4
2016,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,55.2
2019,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,55.2
2022,Superficie forestal en proporción a la superficie total,,,Usurbil,Porcentaje,Usurbil,52.3
2018,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,60.9
2021,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,61.1
2016,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,61.0
2019,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,61.1
2022,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,61.1
2020,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,61.1
2010,Superficie forestal en proporción a la superficie total,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,61.0
2019,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,21.1
2010,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,16.9
2020,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,21.4
2018,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,19.3
2016,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,19.3
2022,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,21.4
2021,Superficie forestal en proporción a la superficie total,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,21.4
2019,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,62.8
2021,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,62.7
2016,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,62.1
2010,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,61.0
2018,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,61.9
2020,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,62.8
2022,Superficie forestal en proporción a la superficie total,,,Villabona,Porcentaje,Villabona,62.7
2019,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,6.6
2022,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,6.6
2021,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,6.6
2016,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,6.6
2010,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,4.0
2018,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,6.6
2020,Superficie forestal en proporción a la superficie total,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,6.6
2016,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.1
2021,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.2
2010,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.0
2018,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.1
2020,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.2
2022,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.2
2019,Superficie forestal en proporción a la superficie total,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,31.2
2018,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,7.4
2019,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,7.4
2016,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,7.4
2010,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,8.2
2021,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,7.4
2020,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,7.4
2022,Superficie forestal en proporción a la superficie total,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,7.1
2019,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,67.5
2018,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,67.6
2022,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,67.9
2010,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,68.1
2021,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,67.8
2020,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,67.5
2016,Superficie forestal en proporción a la superficie total,,,Zaldibar,Porcentaje,Zaldibar,68.8
2022,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,54.0
2010,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,57.8
2018,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,54.0
2020,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,54.0
2016,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,55.8
2019,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,54.0
2021,Superficie forestal en proporción a la superficie total,,,Zaldibia,Porcentaje,Zaldibia,54.0
2022,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.4
2020,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.3
2010,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.9
2018,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.2
2016,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.2
2019,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.3
2021,Superficie forestal en proporción a la superficie total,,,Zalduondo,Porcentaje,Zalduondo,40.3
2019,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,62.8
2010,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,65.7
2016,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,64.8
2018,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,61.9
2022,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,64.1
2020,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,64.1
2021,Superficie forestal en proporción a la superficie total,,,Zalla,Porcentaje,Zalla,64.1
2021,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,43.2
2019,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,43.2
2016,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,43.2
2010,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,41.8
2018,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,43.2
2020,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,43.2
2022,Superficie forestal en proporción a la superficie total,,,Zambrana,Porcentaje,Zambrana,43.2
2020,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,50.6
2016,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,48.1
2022,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,50.6
2018,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,48.0
2021,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,50.7
2019,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,48.7
2010,Superficie forestal en proporción a la superficie total,,,Zamudio,Porcentaje,Zamudio,43.2
2016,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,67.1
2020,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,67.8
2010,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,68.4
2018,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,64.7
2022,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,67.8
2019,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,67.6
2021,Superficie forestal en proporción a la superficie total,,,Zaratamo,Porcentaje,Zaratamo,67.8
2016,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,28.3
2019,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,28.2
2021,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,28.2
2010,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,28.5
2018,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,27.4
2020,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,28.2
2022,Superficie forestal en proporción a la superficie total,,,Zarautz,Porcentaje,Zarautz,28.3
2019,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,68.3
2022,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,70.3
2018,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,67.9
2016,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,70.1
2010,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,70.7
2021,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,70.2
2020,Superficie forestal en proporción a la superficie total,,,Zeanuri,Porcentaje,Zeanuri,69.2
2020,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,86.0
2010,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,86.7
2019,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,85.6
2016,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,86.0
2018,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,85.0
2021,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,86.0
2022,Superficie forestal en proporción a la superficie total,,,Zeberio,Porcentaje,Zeberio,86.0
2022,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,79.2
2020,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,79.2
2010,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,80.0
2018,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,78.8
2016,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,79.8
2019,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,79.2
2021,Superficie forestal en proporción a la superficie total,,,Zegama,Porcentaje,Zegama,79.2
2019,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,66.9
2016,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,71.0
2010,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,68.0
2018,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,66.9
2020,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,66.8
2022,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,66.9
2021,Superficie forestal en proporción a la superficie total,,,Zerain,Porcentaje,Zerain,66.9
2010,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,56.7
2022,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,55.5
2020,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,54.8
2018,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,54.0
2016,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,56.1
2019,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,54.6
2021,Superficie forestal en proporción a la superficie total,,,Zestoa,Porcentaje,Zestoa,55.4
2010,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,8.9
2022,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,8.2
2016,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,7.9
2018,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,7.7
2021,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,8.2
2019,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,7.7
2020,Superficie forestal en proporción a la superficie total,,,Zierbena,Porcentaje,Zierbena,8.2
2018,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.2
2022,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.2
2020,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.2
2010,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.0
2016,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.2
2019,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.2
2021,Superficie forestal en proporción a la superficie total,,,Zigoitia,Porcentaje,Zigoitia,52.2
2022,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,76.5
2020,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,75.8
2018,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,74.3
2016,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,76.0
2019,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,74.7
2021,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,76.3
2010,Superficie forestal en proporción a la superficie total,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,63.1
2021,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,54.3
2019,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,54.3
2010,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,57.6
2018,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,54.3
2020,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,54.3
2022,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,54.3
2016,Superficie forestal en proporción a la superficie total,,,Zizurkil,Porcentaje,Zizurkil,56.4
2021,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.5
2022,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.5
2010,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.2
2018,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.5
2020,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.5
2016,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.6
2019,Superficie forestal en proporción a la superficie total,,,Zuia,Porcentaje,Zuia,68.5
2016,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,25.5
2021,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,24.9
2020,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,24.9
2019,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,24.9
2018,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,24.7
2022,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,24.9
2010,Superficie forestal en proporción a la superficie total,,,Zumaia,Porcentaje,Zumaia,23.5
2010,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,63.5
2018,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,60.6
2020,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,60.7
2022,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,61.4
2016,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,63.4
2019,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,60.7
2021,Superficie forestal en proporción a la superficie total,,,Zumarraga,Porcentaje,Zumarraga,61.4
2020,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.6
2021,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.6
2018,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.4
2022,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.6
2016,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.4
2019,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.6
2010,Superficie forestal en proporción a la superficie total,,Añana (comarca),,Porcentaje,Añana (comarca),47.8
2021,Superficie forestal en proporción a la superficie total,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.5
2022,Superficie forestal en proporción a la superficie total,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.5
2010,Superficie forestal en proporción a la superficie total,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.2
