Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2010,SG_DSR_SILS,,,ES48049,PT,ES48049,0.0
2019,SG_DSR_SILS,,,ES48049,PT,ES48049,0.0
2023,SG_DSR_SILS,,,ES48049,PT,ES48049,0.0
2022,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2016,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2024,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2010,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2018,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2011,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2015,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2019,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2013,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2014,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2012,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2021,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2020,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2023,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2017,SG_DSR_SILS,,,ES20047,PT,ES20047,0.0
2014,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2010,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2019,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2018,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2024,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2012,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2021,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2020,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2013,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2016,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2017,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2011,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2022,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2023,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2015,SG_DSR_SILS,,,ES48910,PT,ES48910,100.0
2022,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2015,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2011,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2014,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2010,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2023,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2021,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2012,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2019,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2017,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2018,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2020,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2016,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2024,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2013,SG_DSR_SILS,,,ES48050,PT,ES48050,0.0
2014,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2023,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2019,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2020,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2015,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2016,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2018,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2012,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2024,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2013,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2010,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2022,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2011,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2021,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2017,SG_DSR_SILS,,,ES48022,PT,ES48022,0.0
2023,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2012,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2015,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2010,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2017,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2016,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2020,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2018,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2019,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2011,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2013,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2014,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2021,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2024,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2022,SG_DSR_SILS,,,ES48907,PT,ES48907,0.0
2010,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2019,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2017,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2016,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2018,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2015,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2014,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2013,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2011,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2023,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2021,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2020,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2024,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2012,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2022,SG_DSR_SILS,,,ES01019,PT,ES01019,0.0
2018,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2024,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2023,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2016,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2019,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2020,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2017,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2012,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2013,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2022,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2010,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2021,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2014,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2015,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2011,SG_DSR_SILS,,,ES01020,PT,ES01020,0.0
2022,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2012,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2018,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2019,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2024,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2010,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2011,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2016,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2013,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2014,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2020,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2017,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2021,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2023,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2015,SG_DSR_SILS,,,ES01028,PT,ES01028,0.0
2013,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2019,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2010,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2016,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2022,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2024,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2023,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2017,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2020,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2014,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2018,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2021,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2012,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2015,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2011,SG_DSR_SILS,,,ES01030,PT,ES01030,0.0
2014,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2016,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2018,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2017,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2019,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2012,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2011,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2023,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2022,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2021,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2015,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2013,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2024,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2010,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2020,SG_DSR_SILS,,,ES01031,PT,ES01031,0.0
2015,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2020,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2021,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2018,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2023,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2010,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2014,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2012,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2024,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2019,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2011,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2016,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2013,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2022,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2017,SG_DSR_SILS,,,ES01032,PT,ES01032,0.0
2024,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2017,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2019,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2015,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2012,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2020,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2016,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2023,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2013,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2021,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2022,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2018,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2014,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2010,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2011,SG_DSR_SILS,,,ES48051,PT,ES48051,0.0
2024,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2017,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2020,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2015,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2014,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2023,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2012,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2019,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2018,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2022,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2010,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2011,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2021,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2016,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2013,SG_DSR_SILS,,,ES01902,PT,ES01902,100.0
2019,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2011,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2023,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2016,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2010,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2012,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2013,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2021,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2017,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2024,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2018,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2015,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2020,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2022,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2014,SG_DSR_SILS,,,ES01033,PT,ES01033,0.0
2022,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2016,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2015,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2020,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2023,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2014,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2012,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2011,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2019,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2017,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2024,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2018,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2021,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2013,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2010,SG_DSR_SILS,,,ES48052,PT,ES48052,0.0
2021,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2020,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2012,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2016,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2024,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2017,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2011,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2015,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2022,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2018,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2014,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2019,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2010,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2023,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2013,SG_DSR_SILS,,,ES20048,PT,ES20048,0.0
2014,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2016,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2024,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2017,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2019,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2011,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2023,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2012,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2020,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2010,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2018,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2022,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2021,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2015,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2013,SG_DSR_SILS,,,ES20902,PT,ES20902,100.0
2018,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2014,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2015,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2024,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2023,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2021,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2010,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2012,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2020,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2011,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2022,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2016,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2019,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2017,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2013,SG_DSR_SILS,,,ES01036,PT,ES01036,100.0
2022,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2017,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2023,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2011,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2015,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2016,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2020,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2010,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2018,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2019,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2013,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2014,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2012,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2024,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2021,SG_DSR_SILS,,,ES48053,PT,ES48053,0.0
2012,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2011,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2020,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2024,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2013,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2021,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2023,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2014,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2017,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2019,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2015,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2016,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2022,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2010,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2018,SG_DSR_SILS,,,ES20049,PT,ES20049,100.0
2010,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2022,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2014,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2020,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2012,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2018,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2015,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2013,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2019,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2017,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2011,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2021,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2023,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2016,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2024,SG_DSR_SILS,,,ES20050,PT,ES20050,0.0
2014,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2017,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2021,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2012,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2010,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2023,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2022,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2018,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2024,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2015,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2019,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2020,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2016,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2011,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2013,SG_DSR_SILS,,,ES20051,PT,ES20051,100.0
2010,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2014,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2022,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2020,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2024,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2016,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2017,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2023,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2015,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2012,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2011,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2018,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2013,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2021,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2019,SG_DSR_SILS,,,ES20052,PT,ES20052,0.0
2018,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2015,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2019,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2022,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2020,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2010,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2012,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2011,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2024,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2013,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2014,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2016,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2017,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2023,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2021,SG_DSR_SILS,,,ES01058,PT,ES01058,100.0
2023,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2012,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2014,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2020,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2018,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2013,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2011,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2015,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2017,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2019,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2021,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2024,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2016,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2022,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2010,SG_DSR_SILS,,,ES20068,PT,ES20068,0.0
2011,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2018,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2014,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2013,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2016,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2010,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2022,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2015,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2023,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2017,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2021,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2019,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2024,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2020,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2012,SG_DSR_SILS,,,ES48054,PT,ES48054,100.0
2013,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2022,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2019,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2015,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2014,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2011,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2024,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2021,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2010,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2012,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2018,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2017,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2023,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2020,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2016,SG_DSR_SILS,,,ES48057,PT,ES48057,100.0
2012,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2023,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2020,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2024,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2017,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2021,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2013,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2011,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2016,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2014,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2018,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2022,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2010,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2019,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
2015,SG_DSR_SILS,,,ES48055,PT,ES48055,0.0
