Year,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,,,Bilbo Handia / Gran Bilbao,,Por 100.000 habitantes,Bilbo Handia / Gran Bilbao,0.23
2016,,,Bilbo Handia / Gran Bilbao,,Por 100.000 habitantes,Bilbo Handia / Gran Bilbao,0.23
2020,,,Bilbo Handia / Gran Bilbao,,Por 100.000 habitantes,Bilbo Handia / Gran Bilbao,0.0
2019,,,Bilbo Handia / Gran Bilbao,,Por 100.000 habitantes,Bilbo Handia / Gran Bilbao,0.12
2012,,,Bilbo Handia / Gran Bilbao,,Por 100.000 habitantes,Bilbo Handia / Gran Bilbao,0.0
2015,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2010,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2023,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2017,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2022,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,1.83
2021,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2016,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2019,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2011,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2018,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2020,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2014,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2024,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2012,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2013,,,Debabarrena / Bajo Deba,,Por 100.000 habitantes,Debabarrena / Bajo Deba,0.0
2012,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2013,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2023,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2024,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2015,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2020,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2016,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2017,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2021,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2018,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2022,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,1.6
2010,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2019,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2014,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2011,,,Debagoiena / Alto Deba,,Por 100.000 habitantes,Debagoiena / Alto Deba,0.0
2022,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2017,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2015,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2010,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.31
2011,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2024,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2019,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2018,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2021,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2014,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2023,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2012,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2013,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.62
2020,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2016,,,Donostialdea,,Por 100.000 habitantes,Donostialdea,0.0
2024,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2016,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2017,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,1.01
2010,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,1.03
2023,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2012,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2020,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2014,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2011,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2013,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2015,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,1.02
2019,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2021,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,0.0
2022,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,1.01
2018,,,Durangaldea / Duranguesado,,Por 100.000 habitantes,Durangaldea / Duranguesado,1.01
2020,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2021,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2012,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2011,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2015,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2010,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2022,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2016,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2013,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2017,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2014,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2018,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2023,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2024,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2019,,,Enkartazioak / Encartaciones,,Por 100.000 habitantes,Enkartazioak / Encartaciones,0.0
2019,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2021,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2010,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2013,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2018,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2012,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2020,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2016,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2011,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2022,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2014,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2024,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2023,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,2.15
2017,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2015,,,Gernika-Bermeo,,Por 100.000 habitantes,Gernika-Bermeo,0.0
2016,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2014,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2024,,,Goierri,,Por 100.000 habitantes,Goierri,1.46
2013,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2022,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2020,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2023,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2010,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2017,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2018,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2011,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2019,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2012,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2015,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2021,,,Goierri,,Por 100.000 habitantes,Goierri,0.0
2020,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2022,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2014,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2016,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2019,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2010,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2012,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2017,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2015,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2013,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2018,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2021,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2023,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2011,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2024,,,Gorbeialdea / Estribaciones del Gorbea,,Por 100.000 habitantes,Gorbeialdea / Estribaciones del Gorbea,0.0
2013,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2019,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2022,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2011,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2018,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2024,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2021,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2012,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2020,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,3.83
2023,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2010,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,3.79
2014,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2017,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2016,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2015,,,Markina-Ondarroa,,Por 100.000 habitantes,Markina-Ondarroa,0.0
2024,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2019,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2016,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2015,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,1.79
2013,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2020,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2010,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2018,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2012,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2021,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2017,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,1.77
2023,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2014,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2022,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,1.67
2011,,,Plentzia-Mungia,,Por 100.000 habitantes,Plentzia-Mungia,0.0
2013,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2019,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2011,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2024,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2018,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2022,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2010,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2015,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2014,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2012,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2023,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2016,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2021,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2017,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2020,,,Tolosaldea,,Por 100.000 habitantes,Tolosaldea,0.0
2023,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2010,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2022,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2018,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2019,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2017,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2024,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2016,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2014,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2013,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2021,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2012,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2011,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2020,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2015,,,Urola Kosta,,Por 100.000 habitantes,Urola Kosta,0.0
2010,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2020,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2011,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2021,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2019,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.3
2016,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.31
2017,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2018,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2014,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.31
2024,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2023,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2022,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.3
2012,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2013,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2015,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,0.0
2013,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.09
2019,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.09
2018,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.26
2021,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.0
2024,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.26
2023,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.17
2020,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.09
2011,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.26
2016,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.18
2015,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.18
2010,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.26
2017,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.35
2014,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.0
2012,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.0
2022,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,0.26
2010,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.14
2014,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2019,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2015,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2012,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2021,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2016,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2020,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2013,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.28
2018,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.14
2024,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.14
2011,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2023,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.0
2017,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.14
2022,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,0.28
2010,Mujer,,,,Por 100.000 habitantes,,0.09
2019,Mujer,,,,Por 100.000 habitantes,,0.09
2021,Mujer,,,,Por 100.000 habitantes,,0.0
2013,Mujer,,,,Por 100.000 habitantes,,0.0
2012,Mujer,,,,Por 100.000 habitantes,,0.0
2011,Mujer,,,,Por 100.000 habitantes,,0.18
2015,Mujer,,,,Por 100.000 habitantes,,0.0
2020,Mujer,,,,Por 100.000 habitantes,,0.0
2022,Mujer,,,,Por 100.000 habitantes,,0.09
2017,Mujer,,,,Por 100.000 habitantes,,0.18
2024,Mujer,,,,Por 100.000 habitantes,,0.18
2018,Mujer,,,,Por 100.000 habitantes,,0.09
2014,Mujer,,,,Por 100.000 habitantes,,0.0
2023,Mujer,,,,Por 100.000 habitantes,,0.09
2016,Mujer,,,,Por 100.000 habitantes,,0.09
2010,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2012,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2024,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2016,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2017,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2011,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2022,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2015,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2023,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2013,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2020,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2021,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2014,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2018,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2019,Mujer,,,Abadiño,Por 100.000 habitantes,,0.0
2017,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2019,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2024,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2022,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2021,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2016,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2014,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2023,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2010,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2018,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2020,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2013,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2015,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2012,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2011,Mujer,,,Abaltzisketa,Por 100.000 habitantes,,0.0
2011,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2021,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2014,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2019,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2015,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2013,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2012,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2024,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2016,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2020,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2023,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2010,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2017,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2022,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2018,Mujer,,,Abanto y Ciérvana-Abanto Zierbena,Por 100.000 habitantes,,0.0
2015,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2019,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2012,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2014,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2018,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2016,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2023,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2022,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2024,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2020,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2013,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2010,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2011,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2017,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2021,Mujer,,,Aduna,Por 100.000 habitantes,,0.0
2012,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2010,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2016,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2022,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2013,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2014,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2015,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2011,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2017,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2023,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2021,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2018,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2019,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2020,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2024,Mujer,,,Agurain/Salvatierra,Por 100.000 habitantes,,0.0
2015,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2021,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2018,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2020,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2017,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2016,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2010,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2023,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2012,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2022,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2019,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2011,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2014,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2013,Mujer,,,Aia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Aizarnazabal,Por 100.000 habitantes,,0.0
