Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2023,Gizona,,,Sopela,100.000 biztanleko,,0.0
2020,Gizona,,,Sopela,100.000 biztanleko,,0.0
2014,Gizona,,,Sopela,100.000 biztanleko,,0.0
2018,Gizona,,,Sopela,100.000 biztanleko,,0.0
2017,Gizona,,,Sopela,100.000 biztanleko,,0.0
2015,Gizona,,,Sopela,100.000 biztanleko,,0.0
2012,Gizona,,,Sopela,100.000 biztanleko,,0.0
2010,Gizona,,,Sopela,100.000 biztanleko,,0.0
2013,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2010,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2020,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2023,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2022,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2017,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2016,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2024,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2021,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2011,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2019,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2018,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2015,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2014,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2012,Gizona,,,Sopuerta,100.000 biztanleko,,0.0
2012,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2024,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2022,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2018,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2019,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2023,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2015,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2021,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2020,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2013,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2010,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2017,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2016,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2014,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2011,Gizona,,,Soraluze-Placencia de las Armas,100.000 biztanleko,,0.0
2016,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2024,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2019,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2012,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2022,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2017,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2010,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2013,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2023,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2021,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2020,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2018,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2015,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2014,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2011,Gizona,,,Sukarrieta,100.000 biztanleko,,0.0
2015,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2013,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2014,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2012,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2011,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2024,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2021,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2023,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2019,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2022,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2020,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2017,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2016,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2018,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2010,Gizona,,,Tolosa,100.000 biztanleko,,0.0
2022,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2014,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2020,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2017,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2019,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2012,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2024,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2023,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2011,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2021,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2018,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2016,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2015,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2013,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2010,Gizona,,,Trucios-Turtzioz,100.000 biztanleko,,0.0
2011,Gizona,,,Ubide,100.000 biztanleko,,0.0
2016,Gizona,,,Ubide,100.000 biztanleko,,0.0
2023,Gizona,,,Ubide,100.000 biztanleko,,0.0
2021,Gizona,,,Ubide,100.000 biztanleko,,0.0
2020,Gizona,,,Ubide,100.000 biztanleko,,0.0
2014,Gizona,,,Ubide,100.000 biztanleko,,0.0
2017,Gizona,,,Ubide,100.000 biztanleko,,0.0
2010,Gizona,,,Ubide,100.000 biztanleko,,0.0
2024,Gizona,,,Ubide,100.000 biztanleko,,0.0
2022,Gizona,,,Ubide,100.000 biztanleko,,0.0
2019,Gizona,,,Ubide,100.000 biztanleko,,0.0
2018,Gizona,,,Ubide,100.000 biztanleko,,0.0
2015,Gizona,,,Ubide,100.000 biztanleko,,0.0
2013,Gizona,,,Ubide,100.000 biztanleko,,0.0
2012,Gizona,,,Ubide,100.000 biztanleko,,0.0
2019,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2024,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2015,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2022,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2018,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2010,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2013,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2023,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2021,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2020,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2012,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2017,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2016,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2014,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2011,Gizona,,,Ugao-Miraballes,100.000 biztanleko,,0.0
2020,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2017,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2023,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2015,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2018,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2011,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2024,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2022,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2021,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2019,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2016,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2014,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2013,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2010,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2012,Gizona,,,Urduliz,100.000 biztanleko,,0.0
2013,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2021,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2018,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2024,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2016,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2019,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2012,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2023,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2022,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2020,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2017,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2015,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2014,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2011,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2010,Gizona,,,Urduña / Orduña,100.000 biztanleko,,0.0
2020,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2013,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2019,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2014,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2012,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2021,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2017,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2016,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2015,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2023,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2011,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2022,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2024,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2018,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2010,Gizona,,,Urkabustaiz,100.000 biztanleko,,0.0
2015,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2023,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2013,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2012,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2022,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2014,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2016,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2024,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2017,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2010,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2019,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2011,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2018,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2020,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2021,Gizona,,,Urnieta,100.000 biztanleko,,0.0
2022,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2014,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2011,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2023,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2020,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2010,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2018,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2015,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2021,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2016,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2012,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2017,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2019,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2024,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2013,Gizona,,,Urretxu,100.000 biztanleko,,0.0
2022,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2016,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2015,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2021,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2017,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2023,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2024,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2018,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2010,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2012,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2011,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2013,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2020,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2019,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2014,Gizona,,,Usansolo,100.000 biztanleko,,0.0
2023,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2012,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2011,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2013,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2020,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2019,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2010,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2016,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2014,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2015,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2017,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2018,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2024,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2021,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2022,Gizona,,,Usurbil,100.000 biztanleko,,0.0
2012,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2011,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2010,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2021,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2020,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2018,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2019,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2015,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2024,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2017,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2016,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2013,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2023,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2014,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2022,Gizona,,,Valdegovía / Gaubea,100.000 biztanleko,,0.0
2023,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2014,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2021,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2017,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2020,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2016,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2010,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2024,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2011,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2022,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2019,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2018,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2015,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2013,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2012,Gizona,,,Valle de Trápaga-Trapagaran,100.000 biztanleko,,0.0
2015,Gizona,,,Villabona,100.000 biztanleko,,0.0
2016,Gizona,,,Villabona,100.000 biztanleko,,0.0
2012,Gizona,,,Villabona,100.000 biztanleko,,0.0
2018,Gizona,,,Villabona,100.000 biztanleko,,0.0
2021,Gizona,,,Villabona,100.000 biztanleko,,0.0
2022,Gizona,,,Villabona,100.000 biztanleko,,0.0
2011,Gizona,,,Villabona,100.000 biztanleko,,0.0
2024,Gizona,,,Villabona,100.000 biztanleko,,0.0
2023,Gizona,,,Villabona,100.000 biztanleko,,0.0
2017,Gizona,,,Villabona,100.000 biztanleko,,0.0
2013,Gizona,,,Villabona,100.000 biztanleko,,0.0
2020,Gizona,,,Villabona,100.000 biztanleko,,0.0
2014,Gizona,,,Villabona,100.000 biztanleko,,0.0
2010,Gizona,,,Villabona,100.000 biztanleko,,0.0
2019,Gizona,,,Villabona,100.000 biztanleko,,0.0
2024,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2019,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2018,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2013,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2012,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2014,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2022,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2011,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2023,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2017,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2016,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2020,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2010,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2015,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2021,Gizona,,,Villabuena de Álava / Eskuernaga,100.000 biztanleko,,0.0
2020,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2015,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2021,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2019,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.83
2017,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2022,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.83
2011,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2010,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2018,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2013,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2023,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2012,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2024,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2014,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.85
2016,Gizona,,,Vitoria-Gasteiz,100.000 biztanleko,,0.0
2013,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2010,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2022,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2014,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2011,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2024,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2018,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2020,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2017,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2021,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2016,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2015,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2023,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2019,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2012,Gizona,,,Yécora / Iekora,100.000 biztanleko,,0.0
2022,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2013,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2020,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2016,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2019,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2015,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2024,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2023,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2010,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2021,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2018,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2017,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2014,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2012,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2011,Gizona,,,Zaldibar,100.000 biztanleko,,0.0
2023,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2024,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2015,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2011,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2014,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2019,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2020,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2016,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2022,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2017,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2013,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2012,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2018,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2010,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2021,Gizona,,,Zaldibia,100.000 biztanleko,,0.0
2024,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2019,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2010,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2013,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2021,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2011,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2015,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2014,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2022,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2017,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2023,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2016,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2012,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2020,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2018,Gizona,,,Zalduondo,100.000 biztanleko,,0.0
2019,Gizona,,,Zalla,100.000 biztanleko,,0.0
2024,Gizona,,,Zalla,100.000 biztanleko,,0.0
2015,Gizona,,,Zalla,100.000 biztanleko,,0.0
2022,Gizona,,,Zalla,100.000 biztanleko,,0.0
2018,Gizona,,,Zalla,100.000 biztanleko,,0.0
2013,Gizona,,,Zalla,100.000 biztanleko,,0.0
2010,Gizona,,,Zalla,100.000 biztanleko,,0.0
2012,Gizona,,,Zalla,100.000 biztanleko,,0.0
2023,Gizona,,,Zalla,100.000 biztanleko,,0.0
2021,Gizona,,,Zalla,100.000 biztanleko,,0.0
2020,Gizona,,,Zalla,100.000 biztanleko,,0.0
2017,Gizona,,,Zalla,100.000 biztanleko,,0.0
2016,Gizona,,,Zalla,100.000 biztanleko,,0.0
2014,Gizona,,,Zalla,100.000 biztanleko,,0.0
2011,Gizona,,,Zalla,100.000 biztanleko,,0.0
2012,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2023,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2013,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2018,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2024,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2014,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2017,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2019,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2020,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2010,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2015,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2011,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2016,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2021,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2022,Gizona,,,Zambrana,100.000 biztanleko,,0.0
2018,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2013,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2021,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2024,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2019,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2016,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2023,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2011,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2022,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2020,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2017,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2015,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2014,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2012,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2010,Gizona,,,Zamudio,100.000 biztanleko,,0.0
2016,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2023,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2019,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2014,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2013,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2024,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2022,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2021,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2010,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2018,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2017,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2015,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2012,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2011,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2020,Gizona,,,Zaratamo,100.000 biztanleko,,0.0
2023,Gizona,,,Zarautz,100.000 biztanleko,,0.0
2018,Gizona,,,Zarautz,100.000 biztanleko,,0.0
