Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2011,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.0
2017,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.2
2010,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.0
2023,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.2
2015,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.0
2021,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.2
2012,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.0
2016,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.2
2022,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.2
2020,EU_SDG_02_40,,,Arantzazu,%,Arantzazu,0.2
2014,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2016,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2015,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2019,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2020,EU_SDG_02_40,,,Areatza,%,Areatza,0.6
2021,EU_SDG_02_40,,,Areatza,%,Areatza,21.5
2017,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2018,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2013,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2012,EU_SDG_02_40,,,Areatza,%,Areatza,0.4
2023,EU_SDG_02_40,,,Areatza,%,Areatza,21.6
2010,EU_SDG_02_40,,,Areatza,%,Areatza,0.0
2022,EU_SDG_02_40,,,Areatza,%,Areatza,21.7
2011,EU_SDG_02_40,,,Areatza,%,Areatza,0.0
2010,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,2.5
2013,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,8.7
2017,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,7.5
2019,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,4.9
2016,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,9.3
2011,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,2.5
2021,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,7.4
2014,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,9.1
2012,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,2.5
2023,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,13.4
2018,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,7.4
2020,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,4.9
2022,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,7.9
2015,EU_SDG_02_40,,,Aretxabaleta,%,Aretxabaleta,9.5
2022,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.6
2015,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2011,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2012,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2023,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.6
2010,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2017,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2014,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2018,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2021,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.6
2020,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.6
2016,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2019,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2013,EU_SDG_02_40,,,Armiñón,%,Armiñón,0.0
2023,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,18.8
2010,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,5.4
2012,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,6.8
2011,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,6.4
2021,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,15.5
2016,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,4.8
2022,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,16.8
2019,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,5.7
2020,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,12.3
2018,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,5.0
2013,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,6.9
2015,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,5.7
2017,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,4.9
2014,EU_SDG_02_40,,,Arraia-Maeztu,%,Arraia-Maeztu,8.1
2023,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2018,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2022,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2020,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2015,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2017,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2021,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2011,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2012,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2019,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2013,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2010,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2014,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2016,EU_SDG_02_40,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2016,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.4
2010,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.0
2019,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.5
2017,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.2
2011,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,0.9
2023,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,2.2
2014,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.3
2013,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.1
2020,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.8
2012,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,0.9
2021,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,2.4
2015,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.2
2018,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,1.2
2022,EU_SDG_02_40,,,Arrasate / Mondragón,%,Arrasate / Mondragón,2.0
2020,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2014,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2017,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2011,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2015,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2010,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2012,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2018,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2019,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2021,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2022,EU_SDG_02_40,,,Arratzu,%,Arratzu,1.0
2023,EU_SDG_02_40,,,Arratzu,%,Arratzu,1.0
2016,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2013,EU_SDG_02_40,,,Arratzu,%,Arratzu,0.9
2020,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2021,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2015,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2013,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2014,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2018,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2022,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2012,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.2
2011,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.2
2010,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.2
2023,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2017,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2019,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2016,EU_SDG_02_40,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2018,EU_SDG_02_40,,,Arrieta,%,Arrieta,1.9
2010,EU_SDG_02_40,,,Arrieta,%,Arrieta,0.0
2014,EU_SDG_02_40,,,Arrieta,%,Arrieta,0.2
2022,EU_SDG_02_40,,,Arrieta,%,Arrieta,5.5
2017,EU_SDG_02_40,,,Arrieta,%,Arrieta,1.4
2016,EU_SDG_02_40,,,Arrieta,%,Arrieta,1.4
2021,EU_SDG_02_40,,,Arrieta,%,Arrieta,5.5
2020,EU_SDG_02_40,,,Arrieta,%,Arrieta,5.5
2011,EU_SDG_02_40,,,Arrieta,%,Arrieta,0.0
2023,EU_SDG_02_40,,,Arrieta,%,Arrieta,5.5
2013,EU_SDG_02_40,,,Arrieta,%,Arrieta,0.1
2019,EU_SDG_02_40,,,Arrieta,%,Arrieta,1.8
2015,EU_SDG_02_40,,,Arrieta,%,Arrieta,0.2
2012,EU_SDG_02_40,,,Arrieta,%,Arrieta,0.1
2014,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2021,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2010,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2015,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2023,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2016,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2019,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2012,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2018,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2020,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2022,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2011,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2017,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2013,EU_SDG_02_40,,,Arrigorriaga,%,Arrigorriaga,0.0
2023,EU_SDG_02_40,,,Artea,%,Artea,3.2
2016,EU_SDG_02_40,,,Artea,%,Artea,2.7
2021,EU_SDG_02_40,,,Artea,%,Artea,3.2
2017,EU_SDG_02_40,,,Artea,%,Artea,2.9
2015,EU_SDG_02_40,,,Artea,%,Artea,2.7
2022,EU_SDG_02_40,,,Artea,%,Artea,3.1
2013,EU_SDG_02_40,,,Artea,%,Artea,2.7
2020,EU_SDG_02_40,,,Artea,%,Artea,3.0
2012,EU_SDG_02_40,,,Artea,%,Artea,2.7
2014,EU_SDG_02_40,,,Artea,%,Artea,2.7
2010,EU_SDG_02_40,,,Artea,%,Artea,0.8
2011,EU_SDG_02_40,,,Artea,%,Artea,2.8
2019,EU_SDG_02_40,,,Artea,%,Artea,3.0
2018,EU_SDG_02_40,,,Artea,%,Artea,2.9
2013,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.8
2014,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.9
2012,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.7
2020,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.8
2015,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.9
2023,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.8
2021,EU_SDG_02_40,,,Artzentales,%,Artzentales,3.3
2018,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.8
2022,EU_SDG_02_40,,,Artzentales,%,Artzentales,3.4
2011,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.7
2019,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.9
2017,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.9
2016,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.9
2010,EU_SDG_02_40,,,Artzentales,%,Artzentales,2.0
2019,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2015,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2023,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2016,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2022,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2014,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2012,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.1
2021,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2017,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2011,EU_SDG_02_40,,,Artziniega,%,Artziniega,2.2
2018,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2020,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2010,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2013,EU_SDG_02_40,,,Artziniega,%,Artziniega,0.0
2021,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2022,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2023,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2017,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2015,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2012,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2014,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2020,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2016,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2019,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2018,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2010,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2013,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2011,EU_SDG_02_40,,,Asparrena,%,Asparrena,0.0
2015,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.4
2014,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.1
2019,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.7
2018,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.7
2016,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.7
2012,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.5
2017,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.7
2011,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.5
2023,EU_SDG_02_40,,,Asteasu,%,Asteasu,1.6
2022,EU_SDG_02_40,,,Asteasu,%,Asteasu,1.3
2013,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.5
2010,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.1
2021,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.8
2020,EU_SDG_02_40,,,Asteasu,%,Asteasu,0.7
2012,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,3.3
2017,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,8.5
2019,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,7.9
2020,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,5.6
2021,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,8.6
2022,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,8.7
2023,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,8.6
2016,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,5.5
2011,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,2.6
2014,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,4.0
2010,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,3.1
2018,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,8.5
2015,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,4.6
2013,EU_SDG_02_40,,,Astigarraga,%,Astigarraga,3.9
2021,EU_SDG_02_40,,,Ataun,%,Ataun,4.5
2022,EU_SDG_02_40,,,Ataun,%,Ataun,4.5
2016,EU_SDG_02_40,,,Ataun,%,Ataun,1.4
2010,EU_SDG_02_40,,,Ataun,%,Ataun,1.5
2012,EU_SDG_02_40,,,Ataun,%,Ataun,1.6
2018,EU_SDG_02_40,,,Ataun,%,Ataun,1.4
2014,EU_SDG_02_40,,,Ataun,%,Ataun,1.8
2015,EU_SDG_02_40,,,Ataun,%,Ataun,1.7
2017,EU_SDG_02_40,,,Ataun,%,Ataun,1.4
2013,EU_SDG_02_40,,,Ataun,%,Ataun,1.6
2023,EU_SDG_02_40,,,Ataun,%,Ataun,4.9
2020,EU_SDG_02_40,,,Ataun,%,Ataun,5.0
2011,EU_SDG_02_40,,,Ataun,%,Ataun,1.5
2019,EU_SDG_02_40,,,Ataun,%,Ataun,5.2
2011,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.4
2013,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.4
2018,EU_SDG_02_40,,,Atxondo,%,Atxondo,0.9
2017,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.2
2023,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.9
2019,EU_SDG_02_40,,,Atxondo,%,Atxondo,0.8
2010,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.1
2015,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.4
2014,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.4
2012,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.4
2021,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.8
2016,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.2
2020,EU_SDG_02_40,,,Atxondo,%,Atxondo,0.9
2022,EU_SDG_02_40,,,Atxondo,%,Atxondo,1.9
2022,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2013,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.5
2019,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2015,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2021,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2011,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.6
2018,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.6
2014,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.5
2023,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2016,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2012,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.6
2010,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.6
2017,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.4
2020,EU_SDG_02_40,,,Aulesti,%,Aulesti,0.7
2018,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2017,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2012,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2023,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2011,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.0
2010,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.0
2014,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2019,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2020,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2013,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2021,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2016,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2015,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2022,EU_SDG_02_40,,,Ayala / Aiara,%,Ayala / Aiara,0.1
2013,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,0.1
2011,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,1.1
2021,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,3.9
2018,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,1.0
2016,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,0.2
2022,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,3.9
2020,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,1.6
2023,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,6.8
2010,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,1.1
2019,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,1.6
2017,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,0.2
2014,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,0.1
2012,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,0.4
2015,EU_SDG_02_40,,,Azkoitia,%,Azkoitia,0.2
2015,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,1.4
2022,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,3.0
2010,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,0.3
2013,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,0.3
2014,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,0.9
2019,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,1.7
2016,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,1.5
2017,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,1.5
2012,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,0.3
2011,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,0.3
2023,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,3.3
2018,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,1.7
2020,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,2.3
2021,EU_SDG_02_40,,,Azpeitia,%,Azpeitia,2.4
2020,EU_SDG_02_40,,,Bakio,%,Bakio,2.9
2015,EU_SDG_02_40,,,Bakio,%,Bakio,1.7
2021,EU_SDG_02_40,,,Bakio,%,Bakio,2.9
2011,EU_SDG_02_40,,,Bakio,%,Bakio,1.1
2018,EU_SDG_02_40,,,Bakio,%,Bakio,5.7
2017,EU_SDG_02_40,,,Bakio,%,Bakio,4.7
2023,EU_SDG_02_40,,,Bakio,%,Bakio,2.9
2013,EU_SDG_02_40,,,Bakio,%,Bakio,1.1
2012,EU_SDG_02_40,,,Bakio,%,Bakio,1.1
2019,EU_SDG_02_40,,,Bakio,%,Bakio,5.7
2014,EU_SDG_02_40,,,Bakio,%,Bakio,1.1
2016,EU_SDG_02_40,,,Bakio,%,Bakio,5.0
2022,EU_SDG_02_40,,,Bakio,%,Bakio,2.8
2010,EU_SDG_02_40,,,Bakio,%,Bakio,0.8
2022,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,18.3
2021,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,18.3
2014,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2018,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2010,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2015,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2013,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2020,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,18.5
2012,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2011,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2019,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,18.5
2016,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2017,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,0.0
2023,EU_SDG_02_40,,,Baliarrain,%,Baliarrain,18.3
2011,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2023,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2012,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2016,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2020,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2018,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2010,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2017,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2021,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2013,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2022,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2019,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2014,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2015,EU_SDG_02_40,,,Balmaseda,%,Balmaseda,0.0
2014,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,2.1
2023,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,6.4
2021,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,5.7
2020,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,5.1
2013,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,4.8
2010,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,1.8
2022,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,6.1
2011,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,3.4
2012,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,4.0
2016,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,3.2
2017,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,3.2
2018,EU_SDG_02_40,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,7.0
