Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2021,Emakumea,,,Yécora / Iekora,%,Yécora / Iekora,100.0
2023,Emakumea,,,Yécora / Iekora,%,Yécora / Iekora,100.0
2023,Emakumea,,,Zaldibar,%,Zaldibar,100.0
2021,Emakumea,,,Zaldibar,%,Zaldibar,100.0
2022,Emakumea,,,Zaldibar,%,Zaldibar,100.0
2023,Emakumea,,,Zaldibia,%,Zaldibia,100.0
2022,Emakumea,,,Zaldibia,%,Zaldibia,100.0
2021,Emakumea,,,Zaldibia,%,Zaldibia,100.0
2022,Emakumea,,,Zalduondo,%,Zalduondo,100.0
2021,Emakumea,,,Zalduondo,%,Zalduondo,100.0
2023,Emakumea,,,Zalduondo,%,Zalduondo,100.0
2021,Emakumea,,,Zalla,%,Zalla,100.0
2022,Emakumea,,,Zalla,%,Zalla,93.8
2023,Emakumea,,,Zalla,%,Zalla,100.0
2021,Emakumea,,,Zambrana,%,Zambrana,100.0
2022,Emakumea,,,Zambrana,%,Zambrana,50.0
2023,Emakumea,,,Zambrana,%,Zambrana,100.0
2023,Emakumea,,,Zamudio,%,Zamudio,100.0
2022,Emakumea,,,Zamudio,%,Zamudio,100.0
2021,Emakumea,,,Zamudio,%,Zamudio,100.0
2022,Emakumea,,,Zaratamo,%,Zaratamo,100.0
2021,Emakumea,,,Zaratamo,%,Zaratamo,100.0
2023,Emakumea,,,Zaratamo,%,Zaratamo,100.0
2022,Emakumea,,,Zarautz,%,Zarautz,100.0
2021,Emakumea,,,Zarautz,%,Zarautz,100.0
2023,Emakumea,,,Zarautz,%,Zarautz,100.0
2022,Emakumea,,,Zeanuri,%,Zeanuri,100.0
2021,Emakumea,,,Zeanuri,%,Zeanuri,100.0
2023,Emakumea,,,Zeanuri,%,Zeanuri,100.0
2023,Emakumea,,,Zeberio,%,Zeberio,100.0
2021,Emakumea,,,Zeberio,%,Zeberio,100.0
2022,Emakumea,,,Zeberio,%,Zeberio,100.0
2023,Emakumea,,,Zegama,%,Zegama,100.0
2022,Emakumea,,,Zegama,%,Zegama,100.0
2021,Emakumea,,,Zegama,%,Zegama,100.0
2021,Emakumea,,,Zerain,%,Zerain,100.0
2022,Emakumea,,,Zerain,%,Zerain,100.0
2021,Emakumea,,,Zestoa,%,Zestoa,100.0
2022,Emakumea,,,Zestoa,%,Zestoa,94.7
2023,Emakumea,,,Zestoa,%,Zestoa,100.0
2022,Emakumea,,,Zierbena,%,Zierbena,100.0
2023,Emakumea,,,Zierbena,%,Zierbena,100.0
2021,Emakumea,,,Zierbena,%,Zierbena,100.0
2023,Emakumea,,,Zigoitia,%,Zigoitia,100.0
2022,Emakumea,,,Zigoitia,%,Zigoitia,100.0
2021,Emakumea,,,Zigoitia,%,Zigoitia,100.0
2021,Emakumea,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2023,Emakumea,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2022,Emakumea,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2021,Emakumea,,,Zizurkil,%,Zizurkil,100.0
2023,Emakumea,,,Zizurkil,%,Zizurkil,100.0
2022,Emakumea,,,Zizurkil,%,Zizurkil,100.0
2022,Emakumea,,,Zuia,%,Zuia,100.0
2023,Emakumea,,,Zuia,%,Zuia,100.0
2021,Emakumea,,,Zuia,%,Zuia,100.0
2022,Emakumea,,,Zumaia,%,Zumaia,100.0
2021,Emakumea,,,Zumaia,%,Zumaia,98.3
2023,Emakumea,,,Zumaia,%,Zumaia,100.0
2021,Emakumea,,,Zumarraga,%,Zumarraga,100.0
2022,Emakumea,,,Zumarraga,%,Zumarraga,97.9
2023,Emakumea,,,Zumarraga,%,Zumarraga,100.0
2023,Emakumea,,Añana (eskualdea),,%,Añana (eskualdea),100.0
2022,Emakumea,,Añana (eskualdea),,%,Añana (eskualdea),78.6
2021,Emakumea,,Añana (eskualdea),,%,Añana (eskualdea),100.0
2022,Emakumea,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,96.7
2021,Emakumea,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,98.2
2023,Emakumea,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,100.0
2022,Emakumea,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,98.8
2021,Emakumea,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,100.0
2023,Emakumea,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,100.0
2021,Emakumea,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,99.9
2023,Emakumea,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,100.0
2022,Emakumea,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,97.3
2021,Emakumea,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Emakumea,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2023,Emakumea,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Emakumea,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,96.3
2021,Emakumea,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,99.2
2023,Emakumea,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,100.0
2023,Emakumea,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2022,Emakumea,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,94.0
2021,Emakumea,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,99.4
2023,Emakumea,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,100.0
2021,Emakumea,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,99.7
2022,Emakumea,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,95.9
2021,Emakumea,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,99.6
2022,Emakumea,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,97.4
2023,Emakumea,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,100.0
2022,Emakumea,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,98.3
2023,Emakumea,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,100.0
2021,Emakumea,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,99.4
2023,Emakumea,,Donostialdea,,%,Donostialdea,100.0
2021,Emakumea,,Donostialdea,,%,Donostialdea,99.8
2022,Emakumea,,Donostialdea,,%,Donostialdea,97.6
2021,Emakumea,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,99.6
2023,Emakumea,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.0
2022,Emakumea,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,97.7
2023,Emakumea,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,100.0
2022,Emakumea,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,94.9
2021,Emakumea,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,100.0
2023,Emakumea,,Gernika-Bermeo,,%,Gernika-Bermeo,100.0
2021,Emakumea,,Gernika-Bermeo,,%,Gernika-Bermeo,99.0
2022,Emakumea,,Gernika-Bermeo,,%,Gernika-Bermeo,94.8
2023,Emakumea,,Goierri,,%,Goierri,100.0
2022,Emakumea,,Goierri,,%,Goierri,98.3
2021,Emakumea,,Goierri,,%,Goierri,99.7
2023,Emakumea,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2021,Emakumea,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2022,Emakumea,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2021,Emakumea,,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2023,Emakumea,,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2022,Emakumea,,Markina-Ondarroa,,%,Markina-Ondarroa,96.0
2022,Emakumea,,Plentzia-Mungia,,%,Plentzia-Mungia,96.0
2023,Emakumea,,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2021,Emakumea,,Plentzia-Mungia,,%,Plentzia-Mungia,99.3
2023,Emakumea,,Tolosaldea,,%,Tolosaldea,100.0
2021,Emakumea,,Tolosaldea,,%,Tolosaldea,99.6
2022,Emakumea,,Tolosaldea,,%,Tolosaldea,98.7
2021,Emakumea,,Urola Kosta,,%,Urola Kosta,99.5
2023,Emakumea,,Urola Kosta,,%,Urola Kosta,100.0
2022,Emakumea,,Urola Kosta,,%,Urola Kosta,98.6
2023,Emakumea,Araba / Álava,,,%,Araba / Álava,100.0
2022,Emakumea,Araba / Álava,,,%,Araba / Álava,97.3
2021,Emakumea,Araba / Álava,,,%,Araba / Álava,99.9
2021,Emakumea,Bizkaia,,,%,Bizkaia,99.7
2022,Emakumea,Bizkaia,,,%,Bizkaia,96.0
2023,Emakumea,Bizkaia,,,%,Bizkaia,100.0
2023,Emakumea,Gipuzkoa,,,%,Gipuzkoa,100.0
2022,Emakumea,Gipuzkoa,,,%,Gipuzkoa,97.5
2021,Emakumea,Gipuzkoa,,,%,Gipuzkoa,99.6
2022,Gizona,,,,%,,96.9
2023,Gizona,,,,%,,100.0
