Year,Series,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2018,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,6.5
2022,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,1.5
2020,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,3.0
2023,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,2.9
2015,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,5.9
2016,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,6.7
2021,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,3.0
2010,EU_EMP_LFS_GAP,,,,,ES48038,PP,ES48038,13.8
2021,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,17.2
2010,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,9.5
2022,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,7.1
2020,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,14.9
2023,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,8.6
2016,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,18.3
2018,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,11.3
2015,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,12.8
2019,EU_EMP_LFS_GAP,,,,,ES48039,PP,ES48039,8.9
2015,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,4.8
2023,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,5.9
2019,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,1.8
2016,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,5.9
2010,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,11.0
2022,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,3.3
2021,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,1.4
2020,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,3.4
2018,EU_EMP_LFS_GAP,,,,,ES48040,PP,ES48040,4.1
2016,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,1.2
2015,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,1.5
2018,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,3.7
2019,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,2.6
2022,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,1.3
2020,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,-2.5
2021,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,-1.1
2023,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,3.2
2010,EU_EMP_LFS_GAP,,,,,ES48041,PP,ES48041,4.4
2022,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,6.3
2018,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,1.7
2016,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,-1.0
2023,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,-3.6
2019,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,0.0
2010,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,21.6
2015,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,-11.7
2020,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,2.9
2021,EU_EMP_LFS_GAP,,,,,ES20907,PP,ES20907,7.9
2016,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,5.4
2021,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,4.4
2023,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,3.6
2019,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,6.4
2015,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,5.0
2022,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,4.6
2010,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,9.6
2018,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,7.0
2020,EU_EMP_LFS_GAP,,,,,ES48046,PP,ES48046,5.4
2023,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,4.8
2010,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,5.8
2020,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,2.1
2019,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,-1.1
2018,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,2.1
2022,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,5.2
2015,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,1.2
2021,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,1.1
2016,EU_EMP_LFS_GAP,,,,,ES20039,PP,ES20039,3.2
2010,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,9.6
2020,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,4.7
2023,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,2.8
2019,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,5.8
2021,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,3.8
2018,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,5.8
2015,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,5.8
2022,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,3.2
2016,EU_EMP_LFS_GAP,,,,,ES48044,PP,ES48044,5.5
2016,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,-2.5
2019,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,4.3
2010,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,9.4
2020,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,10.7
2021,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,4.2
2023,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,-4.4
2018,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,-1.7
2015,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,0.1
2022,EU_EMP_LFS_GAP,,,,,ES48047,PP,ES48047,-5.8
2016,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,6.9
2010,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,12.2
2018,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,5.5
2023,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,-0.3
2021,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,1.7
2015,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,5.9
2019,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,6.9
2020,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,4.0
2022,EU_EMP_LFS_GAP,,,,,ES48042,PP,ES48042,1.9
2019,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,5.8
2016,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,6.3
2015,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,6.2
2018,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,8.0
2020,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,4.2
2010,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,10.5
2023,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,3.0
2021,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,4.4
2022,EU_EMP_LFS_GAP,,,,,ES48043,PP,ES48043,3.6
2020,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,6.6
2018,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,10.2
2015,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,6.2
2022,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,5.5
2019,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,9.5
2021,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,5.3
2016,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,8.6
2023,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,5.2
2010,EU_EMP_LFS_GAP,,,,,ES48045,PP,ES48045,15.3
2019,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,5.0
2021,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,0.0
2020,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,-0.9
2015,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,-2.9
2010,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,21.2
2018,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,-5.2
2016,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,1.1
2022,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,4.6
2023,EU_EMP_LFS_GAP,,,,,ES01056,PP,ES01056,4.5
2022,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,3.6
2020,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,4.0
2015,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,5.2
2010,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,10.3
2019,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,5.6
2018,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,5.5
2021,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,3.5
2016,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,4.9
2023,EU_EMP_LFS_GAP,,,,,ES20040,PP,ES20040,2.2
2021,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,4.2
2018,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,-6.8
2023,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,8.3
2019,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,-4.4
2016,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,-5.3
2020,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,1.7
2010,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,-1.2
2015,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,-11.7
2022,EU_EMP_LFS_GAP,,,,,ES20041,PP,ES20041,4.1
2023,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,3.3
2019,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,4.2
2015,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,5.2
2020,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,2.5
2021,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,2.4
2016,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,4.8
2010,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,9.1
2022,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,3.0
2018,EU_EMP_LFS_GAP,,,,,ES20036,PP,ES20036,4.8
2021,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,5.8
2016,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,9.8
2015,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,10.6
2010,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,13.5
2018,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,6.2
2023,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,7.1
2019,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,10.8
2020,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,8.4
2022,EU_EMP_LFS_GAP,,,,,ES20042,PP,ES20042,5.0
2021,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,5.6
2023,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,6.7
2010,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,5.7
2019,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,6.0
2016,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,6.1
2022,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,0.1
2020,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,2.7
2015,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,5.3
2018,EU_EMP_LFS_GAP,,,,,ES48048,PP,ES48048,3.4
2010,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,13.6
2019,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,10.6
2021,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,8.1
2016,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,11.7
2023,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,10.3
2018,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,12.3
2022,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,10.7
2020,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,10.7
2015,EU_EMP_LFS_GAP,,,,,ES20043,PP,ES20043,13.1
2020,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,9.2
2015,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,8.8
2021,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,6.4
2016,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,9.7
2010,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,17.3
2018,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,14.2
2022,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,8.1
2019,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,12.0
2023,EU_EMP_LFS_GAP,,,,,ES48094,PP,ES48094,7.1
2022,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,12.1
2018,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,16.0
2021,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,11.3
2020,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,12.4
2010,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,12.0
2023,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,13.9
2015,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,17.6
2016,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,19.4
2019,EU_EMP_LFS_GAP,,,,,ES20044,PP,ES20044,22.1
2016,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,7.9
2018,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,8.6
2021,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,5.5
2019,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,8.1
2010,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,12.6
2020,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,6.4
2015,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,7.0
2022,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,5.1
2023,EU_EMP_LFS_GAP,,,,,ES20045,PP,ES20045,5.7
2010,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,9.7
2023,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,-1.6
2021,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,3.2
2016,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,6.0
2019,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,6.1
2015,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,5.1
2022,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,-0.4
2018,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,8.3
2020,EU_EMP_LFS_GAP,,,,,ES01901,PP,ES01901,4.6
2018,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,9.4
2019,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,11.8
2020,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,10.8
2010,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,8.7
2015,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,7.8
2021,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,8.0
2023,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,9.1
2022,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,10.6
2016,EU_EMP_LFS_GAP,,,,,ES20046,PP,ES20046,7.7
2021,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,3.9
2023,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,0.7
2018,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,5.4
2019,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,5.6
2020,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,4.5
2015,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,4.9
2010,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,10.5
2016,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,3.2
2022,EU_EMP_LFS_GAP,,,,,ES01027,PP,ES01027,2.4
2023,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,-0.1
2018,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,5.2
2020,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,7.7
2022,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,2.7
2021,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,5.2
2010,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,12.1
2019,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,7.9
2016,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,2.3
2015,EU_EMP_LFS_GAP,,,,,ES48049,PP,ES48049,6.6
2019,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,2.4
2022,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,-1.2
2016,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,12.8
2020,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,-0.1
2010,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,15.4
2021,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,-1.9
2015,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,6.7
2018,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,7.5
2023,EU_EMP_LFS_GAP,,,,,ES20047,PP,ES20047,0.1
2010,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,18.1
2022,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,8.3
2018,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,13.5
2015,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,10.5
2016,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,12.6
2019,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,12.8
2021,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,8.9
2023,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,7.0
2020,EU_EMP_LFS_GAP,,,,,ES48910,PP,ES48910,7.5
2022,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,4.8
2015,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,4.9
2020,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,5.8
2023,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,5.6
2010,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,2.2
2018,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,11.0
2019,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,9.7
2021,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,5.0
2016,EU_EMP_LFS_GAP,,,,,ES48050,PP,ES48050,11.0
2018,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,8.9
2020,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,9.8
2010,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,14.2
2022,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,6.2
2016,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,8.9
2023,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,4.3
2015,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,7.8
2021,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,10.0
2019,EU_EMP_LFS_GAP,,,,,ES48022,PP,ES48022,11.8
2022,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,1.5
2023,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,2.4
2019,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,0.9
2021,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,2.4
2010,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,13.3
2015,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,10.0
2016,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,8.6
2020,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,2.2
2018,EU_EMP_LFS_GAP,,,,,ES48907,PP,ES48907,7.6
2016,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,8.4
2020,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,21.1
2023,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,12.3
2019,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,24.1
2022,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,6.2
2010,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,17.7
2015,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,14.2
2021,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,5.7
2018,EU_EMP_LFS_GAP,,,,,ES01019,PP,ES01019,19.4
2020,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,3.7
2015,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,-0.9
2021,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,9.9
2022,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,8.1
2010,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,15.7
2018,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,13.6
2016,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,0.1
2019,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,10.1
2023,EU_EMP_LFS_GAP,,,,,ES01020,PP,ES01020,8.2
2019,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,7.0
2010,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,9.1
2023,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,9.4
2015,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,10.3
2022,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,9.0
2021,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,6.6
2020,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,7.0
2016,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,11.2
2018,EU_EMP_LFS_GAP,,,,,ES01028,PP,ES01028,7.3
2010,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,9.7
2016,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,21.3
2018,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,7.6
2019,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,5.2
2022,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,1.0
2015,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,22.8
2020,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,-6.0
2023,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,12.4
2021,EU_EMP_LFS_GAP,,,,,ES01030,PP,ES01030,4.3
2020,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,5.4
2022,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,4.4
2021,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,6.4
2023,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,2.6
2018,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,7.7
2019,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,6.3
2016,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,6.9
2015,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,10.3
2010,EU_EMP_LFS_GAP,,,,,ES01031,PP,ES01031,12.3
2015,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,20.2
2018,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,18.9
2010,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,26.1
2021,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,17.0
2020,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,19.0
2016,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,18.9
2019,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,26.8
2023,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,17.8
2022,EU_EMP_LFS_GAP,,,,,ES01032,PP,ES01032,17.9
2015,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,-1.3
2022,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,-7.4
2023,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,-13.1
2010,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,-8.3
2016,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,0.4
2020,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,4.0
2019,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,3.8
2021,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,2.6
2018,EU_EMP_LFS_GAP,,,,,ES48051,PP,ES48051,2.1
2015,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,8.6
2023,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,12.1
2022,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,11.3
2016,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,5.8
2018,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,11.6
2020,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,10.4
2019,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,8.8
2010,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,12.6
2021,EU_EMP_LFS_GAP,,,,,ES01902,PP,ES01902,14.5
2015,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,9.2
2020,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,9.7
2023,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,8.7
2018,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,13.9
2010,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,8.4
2022,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,7.2
2016,EU_EMP_LFS_GAP,,,,,ES01033,PP,ES01033,9.4
