Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2024,F,,,ES48905,PT,ES48905,100.0
2021,F,,,ES48905,PT,ES48905,100.0
2023,F,,,ES48905,PT,ES48905,100.0
2022,F,,,ES48097,PT,ES48097,100.0
2023,F,,,ES48097,PT,ES48097,100.0
2021,F,,,ES48097,PT,ES48097,100.0
2024,F,,,ES48097,PT,ES48097,100.0
2022,F,,,ES20079,PT,ES20079,100.0
2024,F,,,ES20079,PT,ES20079,100.0
2023,F,,,ES20079,PT,ES20079,100.0
2021,F,,,ES20079,PT,ES20079,100.0
2024,F,,,ES48024,PT,ES48024,100.0
2022,F,,,ES48024,PT,ES48024,100.0
2023,F,,,ES48024,PT,ES48024,100.0
2021,F,,,ES48024,PT,ES48024,100.0
2022,F,,,ES48025,PT,ES48025,100.0
2023,F,,,ES48025,PT,ES48025,100.0
2021,F,,,ES48025,PT,ES48025,100.0
2024,F,,,ES48025,PT,ES48025,100.0
2023,F,,,ES20025,PT,ES20025,100.0
2021,F,,,ES20025,PT,ES20025,100.0
2022,F,,,ES20025,PT,ES20025,100.0
2024,F,,,ES20025,PT,ES20025,100.0
2022,F,,,ES20026,PT,ES20026,100.0
2024,F,,,ES20026,PT,ES20026,100.0
2021,F,,,ES20026,PT,ES20026,100.0
2024,F,,,ES20027,PT,ES20027,100.0
2021,F,,,ES20027,PT,ES20027,100.0
2023,F,,,ES20027,PT,ES20027,100.0
2022,F,,,ES20027,PT,ES20027,94.7
2024,F,,,ES48913,PT,ES48913,100.0
2023,F,,,ES48913,PT,ES48913,100.0
2021,F,,,ES48913,PT,ES48913,100.0
2022,F,,,ES48913,PT,ES48913,100.0
2021,F,,,ES01018,PT,ES01018,100.0
2023,F,,,ES01018,PT,ES01018,100.0
2022,F,,,ES01018,PT,ES01018,100.0
2024,F,,,ES01018,PT,ES01018,100.0
2024,F,,,ES48915,PT,ES48915,100.0
2023,F,,,ES48915,PT,ES48915,100.0
2022,F,,,ES48915,PT,ES48915,100.0
2021,F,,,ES48915,PT,ES48915,100.0
2023,F,,,ES20028,PT,ES20028,100.0
2022,F,,,ES20028,PT,ES20028,100.0
2024,F,,,ES20028,PT,ES20028,100.0
2021,F,,,ES20028,PT,ES20028,100.0
2022,F,,,ES01063,PT,ES01063,100.0
2021,F,,,ES01063,PT,ES01063,100.0
2024,F,,,ES01063,PT,ES01063,100.0
2023,F,,,ES01063,PT,ES01063,100.0
2022,F,,,ES20081,PT,ES20081,100.0
2023,F,,,ES20081,PT,ES20081,100.0
2021,F,,,ES20081,PT,ES20081,98.3
2024,F,,,ES20081,PT,ES20081,100.0
2022,F,,,ES20080,PT,ES20080,97.9
2023,F,,,ES20080,PT,ES20080,100.0
2021,F,,,ES20080,PT,ES20080,100.0
2024,F,,,ES20080,PT,ES20080,100.0
2023,F,,ES0101,,PT,ES0101,100.0
2024,F,,ES0101,,PT,ES0101,90.0
2022,F,,ES0101,,PT,ES0101,78.6
2021,F,,ES0101,,PT,ES0101,100.0
2023,F,,ES0104,,PT,ES0104,100.0
2024,F,,ES0104,,PT,ES0104,98.0
2021,F,,ES0104,,PT,ES0104,98.2
2022,F,,ES0104,,PT,ES0104,96.7
2024,F,,ES0106,,PT,ES0106,100.0
2021,F,,ES0106,,PT,ES0106,100.0
2023,F,,ES0106,,PT,ES0106,100.0
2022,F,,ES0106,,PT,ES0106,98.8
2021,F,,ES0102,,PT,ES0102,99.9
2024,F,,ES0102,,PT,ES0102,99.6
2023,F,,ES0102,,PT,ES0102,100.0
2022,F,,ES0102,,PT,ES0102,97.3
2021,F,,ES0103,,PT,ES0103,100.0
2024,F,,ES0103,,PT,ES0103,100.0
2022,F,,ES0103,,PT,ES0103,100.0
2023,F,,ES0103,,PT,ES0103,100.0
2024,F,,ES4801,,PT,ES4801,100.0
2022,F,,ES4801,,PT,ES4801,96.3
2023,F,,ES4801,,PT,ES4801,100.0
2021,F,,ES4801,,PT,ES4801,99.2
2021,F,,ES2001,,PT,ES2001,99.4
2023,F,,ES2001,,PT,ES2001,100.0
2022,F,,ES2001,,PT,ES2001,94.0
2024,F,,ES2001,,PT,ES2001,99.3
2021,F,,ES4802,,PT,ES4802,99.7
2024,F,,ES4802,,PT,ES4802,99.8
2022,F,,ES4802,,PT,ES4802,95.9
2023,F,,ES4802,,PT,ES4802,100.0
2023,F,,ES2002,,PT,ES2002,100.0
2024,F,,ES2002,,PT,ES2002,100.0
2022,F,,ES2002,,PT,ES2002,97.4
2021,F,,ES2002,,PT,ES2002,99.6
2023,F,,ES2003,,PT,ES2003,100.0
2021,F,,ES2003,,PT,ES2003,99.4
2022,F,,ES2003,,PT,ES2003,98.3
2024,F,,ES2003,,PT,ES2003,99.6
2023,F,,ES2004,,PT,ES2004,100.0
2021,F,,ES2004,,PT,ES2004,99.8
2024,F,,ES2004,,PT,ES2004,99.6
2022,F,,ES2004,,PT,ES2004,97.6
2024,F,,ES4803,,PT,ES4803,99.8
2022,F,,ES4803,,PT,ES4803,97.7
2021,F,,ES4803,,PT,ES4803,99.6
2023,F,,ES4803,,PT,ES4803,100.0
2021,F,,ES4804,,PT,ES4804,100.0
2023,F,,ES4804,,PT,ES4804,100.0
2024,F,,ES4804,,PT,ES4804,100.0
2022,F,,ES4804,,PT,ES4804,94.9
2021,F,,ES4805,,PT,ES4805,99.0
2023,F,,ES4805,,PT,ES4805,100.0
2024,F,,ES4805,,PT,ES4805,99.5
2022,F,,ES4805,,PT,ES4805,94.8
2024,F,,ES2005,,PT,ES2005,100.0
2022,F,,ES2005,,PT,ES2005,98.3
2023,F,,ES2005,,PT,ES2005,100.0
2021,F,,ES2005,,PT,ES2005,99.7
2023,F,,ES0105,,PT,ES0105,100.0
2021,F,,ES0105,,PT,ES0105,100.0
2022,F,,ES0105,,PT,ES0105,100.0
2024,F,,ES0105,,PT,ES0105,100.0
2022,F,,ES4806,,PT,ES4806,96.0
2023,F,,ES4806,,PT,ES4806,100.0
2021,F,,ES4806,,PT,ES4806,100.0
2024,F,,ES4806,,PT,ES4806,100.0
2021,F,,ES4807,,PT,ES4807,99.3
2023,F,,ES4807,,PT,ES4807,100.0
2022,F,,ES4807,,PT,ES4807,96.0
2024,F,,ES4807,,PT,ES4807,99.6
2021,F,,ES2006,,PT,ES2006,99.6
2023,F,,ES2006,,PT,ES2006,100.0
2022,F,,ES2006,,PT,ES2006,98.7
2024,F,,ES2006,,PT,ES2006,100.0
2024,F,,ES2007,,PT,ES2007,99.7
2022,F,,ES2007,,PT,ES2007,98.6
2023,F,,ES2007,,PT,ES2007,100.0
2021,F,,ES2007,,PT,ES2007,99.5
2023,F,ES211,,,PT,ES211,100.0
2022,F,ES211,,,PT,ES211,97.3
2021,F,ES211,,,PT,ES211,99.9
2024,F,ES211,,,PT,ES211,99.5
2021,F,ES213,,,PT,ES213,99.7
2024,F,ES213,,,PT,ES213,99.8
2023,F,ES213,,,PT,ES213,100.0
2022,F,ES213,,,PT,ES213,96.0
2024,F,ES212,,,PT,ES212,99.7
2021,F,ES212,,,PT,ES212,99.6
2022,F,ES212,,,PT,ES212,97.5
2023,F,ES212,,,PT,ES212,100.0
2023,M,,,,PT,,100.0
2022,M,,,,PT,,96.9
2021,M,,,,PT,,99.7
2024,M,,,,PT,,99.8
2022,M,,,ES48001,PT,ES48001,97.0
2024,M,,,ES48001,PT,ES48001,100.0
2023,M,,,ES48001,PT,ES48001,100.0
2021,M,,,ES48001,PT,ES48001,100.0
2023,M,,,ES20001,PT,ES20001,100.0
2022,M,,,ES20001,PT,ES20001,100.0
2021,M,,,ES48002,PT,ES48002,100.0
2022,M,,,ES48002,PT,ES48002,94.4
2024,M,,,ES48002,PT,ES48002,100.0
2023,M,,,ES48002,PT,ES48002,100.0
2024,M,,,ES20002,PT,ES20002,100.0
2022,M,,,ES20002,PT,ES20002,100.0
2021,M,,,ES20002,PT,ES20002,100.0
2023,M,,,ES20002,PT,ES20002,100.0
2023,M,,,ES01051,PT,ES01051,100.0
2022,M,,,ES01051,PT,ES01051,85.7
2024,M,,,ES01051,PT,ES01051,100.0
2021,M,,,ES01051,PT,ES01051,100.0
2021,M,,,ES20016,PT,ES20016,100.0
2024,M,,,ES20016,PT,ES20016,100.0
2023,M,,,ES20016,PT,ES20016,100.0
2022,M,,,ES20016,PT,ES20016,94.1
2023,M,,,ES20003,PT,ES20003,100.0
2022,M,,,ES20003,PT,ES20003,100.0
2021,M,,,ES20003,PT,ES20003,100.0
2024,M,,,ES20003,PT,ES20003,100.0
2023,M,,,ES48911,PT,ES48911,100.0
2021,M,,,ES48911,PT,ES48911,100.0
2024,M,,,ES48911,PT,ES48911,100.0
2022,M,,,ES48911,PT,ES48911,100.0
2022,M,,,ES20004,PT,ES20004,100.0
2021,M,,,ES20004,PT,ES20004,100.0
2023,M,,,ES20004,PT,ES20004,100.0
2024,M,,,ES20004,PT,ES20004,100.0
2021,M,,,ES20005,PT,ES20005,100.0
2023,M,,,ES20005,PT,ES20005,100.0
2022,M,,,ES20005,PT,ES20005,100.0
2024,M,,,ES20005,PT,ES20005,100.0
2023,M,,,ES01001,PT,ES01001,100.0
2024,M,,,ES01001,PT,ES01001,100.0
2022,M,,,ES01001,PT,ES01001,100.0
2021,M,,,ES01001,PT,ES01001,100.0
2022,M,,,ES20006,PT,ES20006,100.0
2024,M,,,ES20006,PT,ES20006,100.0
2021,M,,,ES20006,PT,ES20006,100.0
2023,M,,,ES20006,PT,ES20006,100.0
2023,M,,,ES48912,PT,ES48912,100.0
2024,M,,,ES48912,PT,ES48912,100.0
2021,M,,,ES48912,PT,ES48912,100.0
2022,M,,,ES48912,PT,ES48912,100.0
2022,M,,,ES20906,PT,ES20906,100.0
2024,M,,,ES20007,PT,ES20007,100.0
2023,M,,,ES20007,PT,ES20007,100.0
2022,M,,,ES20007,PT,ES20007,100.0
2021,M,,,ES20007,PT,ES20007,100.0
2023,M,,,ES20008,PT,ES20008,100.0
2024,M,,,ES20008,PT,ES20008,100.0
2022,M,,,ES20008,PT,ES20008,100.0
2021,M,,,ES20008,PT,ES20008,100.0
2022,M,,,ES48003,PT,ES48003,95.2
2024,M,,,ES48003,PT,ES48003,100.0
2023,M,,,ES48003,PT,ES48003,100.0
2021,M,,,ES48003,PT,ES48003,100.0
2023,M,,,ES48004,PT,ES48004,100.0
2024,M,,,ES48004,PT,ES48004,100.0
2022,M,,,ES01002,PT,ES01002,100.0
2024,M,,,ES01002,PT,ES01002,100.0
2021,M,,,ES01002,PT,ES01002,100.0
2023,M,,,ES01002,PT,ES01002,100.0
2021,M,,,ES20009,PT,ES20009,100.0
2023,M,,,ES20009,PT,ES20009,100.0
2022,M,,,ES20009,PT,ES20009,93.9
2024,M,,,ES20009,PT,ES20009,100.0
2023,M,,,ES20010,PT,ES20010,100.0
2022,M,,,ES20010,PT,ES20010,100.0
2024,M,,,ES20010,PT,ES20010,100.0
2021,M,,,ES20010,PT,ES20010,100.0
2023,M,,,ES20011,PT,ES20011,100.0
2022,M,,,ES20011,PT,ES20011,100.0
2021,M,,,ES20011,PT,ES20011,100.0
2024,M,,,ES20011,PT,ES20011,100.0
2024,M,,,ES01049,PT,ES01049,100.0
2022,M,,,ES01049,PT,ES01049,100.0
2021,M,,,ES48005,PT,ES48005,100.0
2022,M,,,ES20012,PT,ES20012,100.0
2024,M,,,ES20012,PT,ES20012,100.0
2021,M,,,ES20012,PT,ES20012,100.0
2023,M,,,ES01003,PT,ES01003,100.0
2024,M,,,ES01003,PT,ES01003,100.0
2022,M,,,ES01003,PT,ES01003,100.0
2021,M,,,ES01003,PT,ES01003,100.0
2021,M,,,ES48006,PT,ES48006,100.0
2023,M,,,ES48006,PT,ES48006,100.0
2024,M,,,ES48006,PT,ES48006,100.0
2022,M,,,ES48006,PT,ES48006,100.0
2024,M,,,ES48093,PT,ES48093,100.0
2023,M,,,ES48093,PT,ES48093,100.0
2022,M,,,ES48093,PT,ES48093,100.0
2021,M,,,ES48093,PT,ES48093,100.0
2022,M,,,ES20013,PT,ES20013,100.0
2024,M,,,ES20013,PT,ES20013,100.0
2021,M,,,ES20013,PT,ES20013,97.1
2023,M,,,ES20013,PT,ES20013,100.0
2021,M,,,ES01006,PT,ES01006,100.0
2022,M,,,ES01006,PT,ES01006,100.0
2022,M,,,ES01037,PT,ES01037,100.0
2021,M,,,ES01037,PT,ES01037,100.0
2024,M,,,ES01037,PT,ES01037,100.0
2023,M,,,ES01037,PT,ES01037,100.0
2021,M,,,ES48009,PT,ES48009,100.0
2023,M,,,ES48009,PT,ES48009,100.0
2024,M,,,ES20055,PT,ES20055,98.8
2023,M,,,ES20055,PT,ES20055,100.0
2022,M,,,ES20055,PT,ES20055,96.9
2021,M,,,ES20055,PT,ES20055,100.0
2023,M,,,ES48914,PT,ES48914,100.0
2022,M,,,ES48914,PT,ES48914,100.0
2021,M,,,ES48914,PT,ES48914,100.0
2021,M,,,ES01008,PT,ES01008,100.0
2022,M,,,ES01008,PT,ES01008,100.0
2023,M,,,ES01008,PT,ES01008,100.0
2022,M,,,ES48010,PT,ES48010,100.0
2024,M,,,ES48010,PT,ES48010,100.0
2023,M,,,ES48010,PT,ES48010,100.0
2024,M,,,ES48011,PT,ES48011,100.0
2022,M,,,ES48011,PT,ES48011,95.9
2023,M,,,ES48011,PT,ES48011,100.0
2021,M,,,ES48011,PT,ES48011,100.0
2021,M,,,ES48023,PT,ES48023,100.0
2024,M,,,ES48023,PT,ES48023,100.0
2022,M,,,ES48023,PT,ES48023,100.0
2023,M,,,ES48023,PT,ES48023,100.0
2021,M,,,ES48008,PT,ES48008,100.0
2023,M,,,ES48008,PT,ES48008,100.0
2024,M,,,ES48008,PT,ES48008,100.0
2022,M,,,ES48008,PT,ES48008,100.0
2022,M,,,ES01004,PT,ES01004,92.9
2024,M,,,ES01004,PT,ES01004,100.0
2021,M,,,ES01004,PT,ES01004,100.0
2023,M,,,ES01004,PT,ES01004,100.0
2023,M,,,ES01009,PT,ES01009,100.0
2024,M,,,ES01009,PT,ES01009,100.0
2021,M,,,ES01009,PT,ES01009,100.0
2022,M,,,ES01009,PT,ES01009,88.9
2022,M,,,ES20014,PT,ES20014,100.0
2024,M,,,ES20014,PT,ES20014,100.0
2023,M,,,ES20014,PT,ES20014,100.0
2021,M,,,ES20014,PT,ES20014,100.0
2024,M,,,ES20903,PT,ES20903,100.0
2021,M,,,ES20903,PT,ES20903,100.0
2023,M,,,ES20903,PT,ES20903,100.0
2022,M,,,ES20903,PT,ES20903,100.0
2022,M,,,ES20015,PT,ES20015,100.0
2024,M,,,ES20015,PT,ES20015,100.0
2021,M,,,ES20015,PT,ES20015,100.0
2023,M,,,ES20015,PT,ES20015,100.0
2024,M,,,ES48091,PT,ES48091,100.0
2023,M,,,ES48091,PT,ES48091,100.0
2022,M,,,ES48091,PT,ES48091,85.7
2021,M,,,ES48091,PT,ES48091,100.0
2021,M,,,ES48070,PT,ES48070,100.0
2024,M,,,ES48070,PT,ES48070,100.0
2023,M,,,ES48070,PT,ES48070,100.0
2022,M,,,ES48070,PT,ES48070,100.0
2022,M,,,ES01010,PT,ES01010,100.0
2023,M,,,ES01010,PT,ES01010,100.0
2021,M,,,ES01010,PT,ES01010,100.0
2024,M,,,ES01010,PT,ES01010,100.0
2024,M,,,ES20017,PT,ES20017,100.0
2023,M,,,ES20017,PT,ES20017,100.0
2022,M,,,ES20017,PT,ES20017,94.1
2021,M,,,ES20017,PT,ES20017,100.0
2023,M,,,ES20018,PT,ES20018,100.0
2024,M,,,ES20018,PT,ES20018,100.0
2022,M,,,ES20018,PT,ES20018,100.0
2021,M,,,ES20018,PT,ES20018,100.0
2022,M,,,ES48012,PT,ES48012,100.0
2024,M,,,ES48012,PT,ES48012,100.0
2023,M,,,ES48012,PT,ES48012,100.0
2021,M,,,ES48012,PT,ES48012,100.0
2024,M,,,ES20904,PT,ES20904,100.0
2022,M,,,ES20904,PT,ES20904,100.0
2021,M,,,ES20904,PT,ES20904,100.0
2024,M,,,ES48090,PT,ES48090,100.0
2023,M,,,ES48090,PT,ES48090,100.0
2022,M,,,ES48090,PT,ES48090,97.8
2021,M,,,ES48090,PT,ES48090,100.0
2024,M,,,ES01011,PT,ES01011,100.0
2024,M,,,ES48013,PT,ES48013,100.0
2023,M,,,ES48013,PT,ES48013,100.0
2022,M,,,ES48013,PT,ES48013,97.9
2021,M,,,ES48013,PT,ES48013,99.5
2022,M,,,ES48014,PT,ES48014,100.0
2024,M,,,ES48014,PT,ES48014,100.0
2023,M,,,ES48014,PT,ES48014,100.0
2021,M,,,ES48014,PT,ES48014,100.0
2021,M,,,ES01013,PT,ES01013,100.0
2022,M,,,ES01013,PT,ES01013,75.0
2024,M,,,ES01013,PT,ES01013,100.0
2023,M,,,ES01013,PT,ES01013,100.0
2022,M,,,ES48015,PT,ES48015,97.8
2024,M,,,ES48015,PT,ES48015,100.0
2023,M,,,ES48015,PT,ES48015,100.0
2021,M,,,ES48015,PT,ES48015,100.0
2024,M,,,ES20019,PT,ES20019,100.0
2023,M,,,ES20019,PT,ES20019,100.0
2022,M,,,ES20019,PT,ES20019,97.1
2021,M,,,ES20019,PT,ES20019,98.9
2022,M,,,ES48092,PT,ES48092,100.0
2024,M,,,ES48092,PT,ES48092,100.0
2023,M,,,ES48092,PT,ES48092,100.0
2021,M,,,ES48092,PT,ES48092,100.0
2022,M,,,ES20020,PT,ES20020,50.0
2024,M,,,ES20021,PT,ES20021,100.0
2023,M,,,ES20021,PT,ES20021,100.0
2022,M,,,ES20021,PT,ES20021,50.0
2021,M,,,ES20021,PT,ES20021,100.0
2022,M,,,ES48016,PT,ES48016,95.2
2024,M,,,ES48016,PT,ES48016,100.0
2023,M,,,ES48016,PT,ES48016,100.0
2021,M,,,ES48016,PT,ES48016,98.0
2021,M,,,ES01014,PT,ES01014,100.0
2023,M,,,ES01014,PT,ES01014,100.0
2024,M,,,ES01014,PT,ES01014,100.0
2022,M,,,ES01014,PT,ES01014,66.7
2022,M,,,ES20022,PT,ES20022,100.0
2024,M,,,ES20022,PT,ES20022,100.0
2023,M,,,ES20022,PT,ES20022,100.0
2021,M,,,ES20022,PT,ES20022,100.0
2024,M,,,ES20074,PT,ES20074,100.0
2023,M,,,ES20074,PT,ES20074,100.0
2022,M,,,ES20074,PT,ES20074,100.0
2021,M,,,ES20074,PT,ES20074,100.0
2022,M,,,ES48017,PT,ES48017,96.2
2023,M,,,ES48017,PT,ES48017,100.0
2024,M,,,ES48017,PT,ES48017,100.0
2021,M,,,ES48017,PT,ES48017,97.7
2024,M,,,ES01016,PT,ES01016,100.0
2022,M,,,ES01016,PT,ES01016,100.0
2023,M,,,ES01016,PT,ES01016,100.0
2024,M,,,ES48018,PT,ES48018,100.0
2021,M,,,ES48018,PT,ES48018,100.0
2022,M,,,ES48018,PT,ES48018,100.0
2023,M,,,ES48018,PT,ES48018,100.0
2023,M,,,ES48019,PT,ES48019,100.0
2021,M,,,ES48019,PT,ES48019,100.0
2024,M,,,ES48019,PT,ES48019,100.0
2022,M,,,ES48019,PT,ES48019,100.0
2022,M,,,ES20023,PT,ES20023,100.0
2024,M,,,ES20023,PT,ES20023,100.0
2023,M,,,ES20023,PT,ES20023,100.0
2021,M,,,ES20023,PT,ES20023,100.0
2024,M,,,ES20024,PT,ES20024,100.0
2021,M,,,ES20024,PT,ES20024,100.0
2022,M,,,ES20024,PT,ES20024,100.0
2023,M,,,ES48020,PT,ES48020,100.0
2021,M,,,ES48020,PT,ES48020,99.8
2024,M,,,ES48020,PT,ES48020,99.5
2022,M,,,ES48020,PT,ES48020,96.5
2024,M,,,ES48021,PT,ES48021,100.0
2022,M,,,ES48021,PT,ES48021,100.0
2023,M,,,ES48021,PT,ES48021,100.0
2021,M,,,ES48021,PT,ES48021,100.0
2021,M,,,ES01017,PT,ES01017,100.0
2024,M,,,ES01017,PT,ES01017,100.0
2023,M,,,ES01017,PT,ES01017,100.0
2024,M,,,ES20029,PT,ES20029,100.0
2023,M,,,ES20029,PT,ES20029,100.0
2022,M,,,ES20029,PT,ES20029,90.9
2021,M,,,ES20029,PT,ES20029,100.0
2024,M,,,ES48901,PT,ES48901,100.0
2023,M,,,ES48901,PT,ES48901,100.0
2022,M,,,ES48901,PT,ES48901,97.6
2021,M,,,ES48901,PT,ES48901,100.0
2022,M,,,ES48026,PT,ES48026,100.0
2024,M,,,ES48026,PT,ES48026,100.0
2021,M,,,ES48026,PT,ES48026,100.0
2021,M,,,ES20069,PT,ES20069,99.4
2023,M,,,ES20069,PT,ES20069,100.0
2024,M,,,ES20069,PT,ES20069,99.7
2022,M,,,ES20069,PT,ES20069,97.0
2022,M,,,ES48027,PT,ES48027,97.8
2024,M,,,ES48027,PT,ES48027,100.0
2023,M,,,ES48027,PT,ES48027,100.0
2021,M,,,ES48027,PT,ES48027,100.0
2023,M,,,ES48028,PT,ES48028,100.0
2024,M,,,ES48028,PT,ES48028,100.0
2021,M,,,ES48028,PT,ES48028,100.0
2022,M,,,ES48028,PT,ES48028,100.0
2024,M,,,ES20030,PT,ES20030,100.0
2022,M,,,ES20030,PT,ES20030,97.8
2021,M,,,ES20030,PT,ES20030,100.0
2023,M,,,ES20030,PT,ES20030,100.0
2021,M,,,ES48031,PT,ES48031,100.0
2024,M,,,ES48031,PT,ES48031,100.0
2022,M,,,ES48031,PT,ES48031,100.0
2024,M,,,ES01021,PT,ES01021,100.0
2021,M,,,ES01021,PT,ES01021,100.0
2023,M,,,ES01021,PT,ES01021,100.0
2022,M,,,ES01022,PT,ES01022,100.0
2021,M,,,ES01022,PT,ES01022,100.0
2024,M,,,ES01022,PT,ES01022,100.0
2023,M,,,ES01022,PT,ES01022,100.0
2023,M,,,ES20031,PT,ES20031,100.0
2024,M,,,ES20033,PT,ES20033,100.0
2022,M,,,ES20033,PT,ES20033,100.0
2023,M,,,ES20033,PT,ES20033,100.0
2021,M,,,ES20033,PT,ES20033,100.0
2022,M,,,ES20032,PT,ES20032,98.0
2021,M,,,ES20032,PT,ES20032,100.0
2023,M,,,ES20032,PT,ES20032,100.0
2024,M,,,ES20032,PT,ES20032,100.0
2022,M,,,ES48032,PT,ES48032,93.3
2023,M,,,ES48032,PT,ES48032,100.0
2024,M,,,ES48032,PT,ES48032,100.0
2021,M,,,ES48032,PT,ES48032,100.0
2023,M,,,ES01023,PT,ES01023,100.0
2024,M,,,ES01023,PT,ES01023,100.0
2021,M,,,ES01023,PT,ES01023,100.0
2022,M,,,ES01023,PT,ES01023,100.0
2022,M,,,ES48902,PT,ES48902,98.9
2024,M,,,ES48902,PT,ES48902,98.9
2023,M,,,ES48902,PT,ES48902,100.0
2021,M,,,ES48902,PT,ES48902,99.0
2024,M,,,ES48033,PT,ES48033,100.0
2021,M,,,ES48033,PT,ES48033,100.0
2023,M,,,ES48033,PT,ES48033,100.0
2024,M,,,ES48034,PT,ES48034,100.0
2022,M,,,ES48034,PT,ES48034,100.0
2023,M,,,ES48034,PT,ES48034,100.0
2021,M,,,ES48034,PT,ES48034,100.0
2021,M,,,ES20067,PT,ES20067,100.0
2022,M,,,ES20067,PT,ES20067,97.8
2024,M,,,ES20067,PT,ES20067,100.0
2023,M,,,ES20067,PT,ES20067,100.0
2024,M,,,ES20066,PT,ES20066,100.0
2023,M,,,ES20066,PT,ES20066,100.0
2021,M,,,ES20066,PT,ES20066,100.0
2022,M,,,ES20066,PT,ES20066,100.0
2022,M,,,ES01046,PT,ES01046,100.0
2024,M,,,ES01046,PT,ES01046,100.0
2021,M,,,ES01046,PT,ES01046,100.0
2023,M,,,ES01046,PT,ES01046,100.0
2024,M,,,ES48079,PT,ES48079,100.0
2022,M,,,ES48079,PT,ES48079,100.0
2021,M,,,ES48079,PT,ES48079,100.0
2023,M,,,ES48079,PT,ES48079,100.0
2022,M,,,ES20034,PT,ES20034,100.0
2023,M,,,ES20034,PT,ES20034,100.0
2021,M,,,ES20034,PT,ES20034,100.0
2024,M,,,ES20034,PT,ES20034,100.0
2024,M,,,ES48029,PT,ES48029,100.0
2022,M,,,ES48029,PT,ES48029,96.9
2021,M,,,ES48029,PT,ES48029,100.0
2023,M,,,ES48029,PT,ES48029,100.0
2022,M,,,ES48030,PT,ES48030,100.0
2023,M,,,ES48030,PT,ES48030,100.0
2021,M,,,ES48030,PT,ES48030,100.0
2022,M,,,ES20035,PT,ES20035,100.0
2024,M,,,ES20035,PT,ES20035,100.0
2023,M,,,ES20035,PT,ES20035,100.0
2021,M,,,ES20035,PT,ES20035,100.0
2023,M,,,ES48906,PT,ES48906,100.0
2022,M,,,ES48906,PT,ES48906,100.0
2021,M,,,ES48906,PT,ES48906,83.3
2024,M,,,ES48906,PT,ES48906,100.0
2022,M,,,ES48035,PT,ES48035,100.0
2024,M,,,ES48035,PT,ES48035,100.0
2021,M,,,ES48035,PT,ES48035,100.0
2021,M,,,ES20038,PT,ES20038,100.0
2023,M,,,ES20038,PT,ES20038,100.0
2022,M,,,ES20038,PT,ES20038,100.0
2024,M,,,ES20038,PT,ES20038,100.0
2023,M,,,ES20037,PT,ES20037,100.0
2024,M,,,ES20037,PT,ES20037,100.0
2021,M,,,ES20037,PT,ES20037,100.0
2021,M,,,ES48036,PT,ES48036,99.1
2023,M,,,ES48036,PT,ES48036,100.0
2024,M,,,ES48036,PT,ES48036,100.0
2022,M,,,ES48036,PT,ES48036,97.4
2022,M,,,ES48037,PT,ES48037,100.0
2021,M,,,ES48037,PT,ES48037,100.0
2024,M,,,ES48037,PT,ES48037,100.0
2023,M,,,ES48037,PT,ES48037,100.0
2022,M,,,ES48038,PT,ES48038,100.0
2023,M,,,ES48038,PT,ES48038,100.0
2024,M,,,ES48038,PT,ES48038,100.0
2021,M,,,ES48038,PT,ES48038,100.0
2022,M,,,ES48039,PT,ES48039,100.0
2021,M,,,ES48039,PT,ES48039,100.0
2024,M,,,ES48040,PT,ES48040,100.0
2023,M,,,ES48040,PT,ES48040,100.0
2021,M,,,ES48040,PT,ES48040,100.0
2022,M,,,ES48040,PT,ES48040,100.0
2021,M,,,ES48041,PT,ES48041,100.0
2023,M,,,ES48041,PT,ES48041,100.0
2024,M,,,ES48041,PT,ES48041,100.0
2022,M,,,ES48041,PT,ES48041,100.0
2023,M,,,ES20907,PT,ES20907,100.0
2021,M,,,ES20907,PT,ES20907,100.0
2024,M,,,ES20907,PT,ES20907,100.0
2022,M,,,ES20907,PT,ES20907,100.0
2024,M,,,ES48046,PT,ES48046,100.0
2023,M,,,ES48046,PT,ES48046,100.0
2022,M,,,ES48046,PT,ES48046,96.4
2021,M,,,ES48046,PT,ES48046,100.0
2024,M,,,ES20039,PT,ES20039,100.0
2023,M,,,ES20039,PT,ES20039,100.0
2021,M,,,ES20039,PT,ES20039,100.0
2022,M,,,ES20039,PT,ES20039,100.0
2021,M,,,ES48044,PT,ES48044,99.4
2024,M,,,ES48044,PT,ES48044,100.0
2023,M,,,ES48044,PT,ES48044,100.0
2022,M,,,ES48044,PT,ES48044,91.7
2022,M,,,ES48047,PT,ES48047,100.0
2024,M,,,ES48047,PT,ES48047,100.0
2021,M,,,ES48047,PT,ES48047,100.0
2021,M,,,ES48042,PT,ES48042,100.0
2023,M,,,ES48042,PT,ES48042,100.0
2024,M,,,ES48042,PT,ES48042,100.0
2022,M,,,ES48042,PT,ES48042,100.0
2021,M,,,ES48043,PT,ES48043,100.0
2023,M,,,ES48043,PT,ES48043,100.0
2024,M,,,ES48043,PT,ES48043,100.0
2022,M,,,ES48043,PT,ES48043,95.5
2022,M,,,ES48045,PT,ES48045,90.3
2024,M,,,ES48045,PT,ES48045,100.0
2023,M,,,ES48045,PT,ES48045,100.0
2021,M,,,ES48045,PT,ES48045,100.0
2024,M,,,ES20040,PT,ES20040,100.0
