Year,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2021,Mujer,,,Zaratamo,%,Zaratamo,100.0
2023,Mujer,,,Zaratamo,%,Zaratamo,100.0
2022,Mujer,,,Zarautz,%,Zarautz,100.0
2021,Mujer,,,Zarautz,%,Zarautz,100.0
2023,Mujer,,,Zarautz,%,Zarautz,100.0
2022,Mujer,,,Zeanuri,%,Zeanuri,100.0
2021,Mujer,,,Zeanuri,%,Zeanuri,100.0
2023,Mujer,,,Zeanuri,%,Zeanuri,100.0
2023,Mujer,,,Zeberio,%,Zeberio,100.0
2021,Mujer,,,Zeberio,%,Zeberio,100.0
2022,Mujer,,,Zeberio,%,Zeberio,100.0
2023,Mujer,,,Zegama,%,Zegama,100.0
2022,Mujer,,,Zegama,%,Zegama,100.0
2021,Mujer,,,Zegama,%,Zegama,100.0
2021,Mujer,,,Zerain,%,Zerain,100.0
2022,Mujer,,,Zerain,%,Zerain,100.0
2021,Mujer,,,Zestoa,%,Zestoa,100.0
2022,Mujer,,,Zestoa,%,Zestoa,94.7
2023,Mujer,,,Zestoa,%,Zestoa,100.0
2022,Mujer,,,Zierbena,%,Zierbena,100.0
2023,Mujer,,,Zierbena,%,Zierbena,100.0
2021,Mujer,,,Zierbena,%,Zierbena,100.0
2023,Mujer,,,Zigoitia,%,Zigoitia,100.0
2022,Mujer,,,Zigoitia,%,Zigoitia,100.0
2021,Mujer,,,Zigoitia,%,Zigoitia,100.0
2021,Mujer,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2023,Mujer,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2022,Mujer,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2021,Mujer,,,Zizurkil,%,Zizurkil,100.0
2023,Mujer,,,Zizurkil,%,Zizurkil,100.0
2022,Mujer,,,Zizurkil,%,Zizurkil,100.0
2022,Mujer,,,Zuia,%,Zuia,100.0
2023,Mujer,,,Zuia,%,Zuia,100.0
2021,Mujer,,,Zuia,%,Zuia,100.0
2022,Mujer,,,Zumaia,%,Zumaia,100.0
2021,Mujer,,,Zumaia,%,Zumaia,98.3
2023,Mujer,,,Zumaia,%,Zumaia,100.0
2021,Mujer,,,Zumarraga,%,Zumarraga,100.0
2022,Mujer,,,Zumarraga,%,Zumarraga,97.9
2023,Mujer,,,Zumarraga,%,Zumarraga,100.0
2023,Mujer,,Añana (comarca),,%,Añana (comarca),100.0
2022,Mujer,,Añana (comarca),,%,Añana (comarca),78.6
2021,Mujer,,Añana (comarca),,%,Añana (comarca),100.0
2022,Mujer,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,96.7
2021,Mujer,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,98.2
2023,Mujer,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,100.0
2022,Mujer,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,98.8
2021,Mujer,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,100.0
2023,Mujer,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,100.0
2021,Mujer,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,99.9
2023,Mujer,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,100.0
2022,Mujer,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,97.3
2021,Mujer,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Mujer,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2023,Mujer,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Mujer,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,96.3
2021,Mujer,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,99.2
2023,Mujer,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,100.0
2023,Mujer,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2022,Mujer,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,94.0
2021,Mujer,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,99.4
2023,Mujer,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,100.0
2021,Mujer,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,99.7
2022,Mujer,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,95.9
2021,Mujer,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,99.6
2022,Mujer,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,97.4
2023,Mujer,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,100.0
2022,Mujer,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,98.3
2023,Mujer,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,100.0
2021,Mujer,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,99.4
2023,Mujer,,Donostialdea,,%,Donostialdea,100.0
2021,Mujer,,Donostialdea,,%,Donostialdea,99.8
2022,Mujer,,Donostialdea,,%,Donostialdea,97.6
2021,Mujer,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,99.6
2023,Mujer,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.0
2022,Mujer,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,97.7
2023,Mujer,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,100.0
2022,Mujer,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,94.9
2021,Mujer,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,100.0
2023,Mujer,,Gernika-Bermeo,,%,Gernika-Bermeo,100.0
2021,Mujer,,Gernika-Bermeo,,%,Gernika-Bermeo,99.0
2022,Mujer,,Gernika-Bermeo,,%,Gernika-Bermeo,94.8
2023,Mujer,,Goierri,,%,Goierri,100.0
2022,Mujer,,Goierri,,%,Goierri,98.3
2021,Mujer,,Goierri,,%,Goierri,99.7
2023,Mujer,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2021,Mujer,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2022,Mujer,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2021,Mujer,,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2023,Mujer,,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2022,Mujer,,Markina-Ondarroa,,%,Markina-Ondarroa,96.0
2022,Mujer,,Plentzia-Mungia,,%,Plentzia-Mungia,96.0
2023,Mujer,,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2021,Mujer,,Plentzia-Mungia,,%,Plentzia-Mungia,99.3
2023,Mujer,,Tolosaldea,,%,Tolosaldea,100.0
2021,Mujer,,Tolosaldea,,%,Tolosaldea,99.6
2022,Mujer,,Tolosaldea,,%,Tolosaldea,98.7
2021,Mujer,,Urola Kosta,,%,Urola Kosta,99.5
2023,Mujer,,Urola Kosta,,%,Urola Kosta,100.0
2022,Mujer,,Urola Kosta,,%,Urola Kosta,98.6
2023,Mujer,Araba/Álava,,,%,Araba/Álava,100.0
2022,Mujer,Araba/Álava,,,%,Araba/Álava,97.3
2021,Mujer,Araba/Álava,,,%,Araba/Álava,99.9
2021,Mujer,Bizkaia,,,%,Bizkaia,99.7
2022,Mujer,Bizkaia,,,%,Bizkaia,96.0
2023,Mujer,Bizkaia,,,%,Bizkaia,100.0
2023,Mujer,Gipuzkoa,,,%,Gipuzkoa,100.0
2022,Mujer,Gipuzkoa,,,%,Gipuzkoa,97.5
2021,Mujer,Gipuzkoa,,,%,Gipuzkoa,99.6
2022,Hombre,,,,%,,96.9
2023,Hombre,,,,%,,100.0
2021,Hombre,,,,%,,99.7
2022,Hombre,,,Abadiño,%,Abadiño,97.0
2021,Hombre,,,Abadiño,%,Abadiño,100.0
2023,Hombre,,,Abadiño,%,Abadiño,100.0
2022,Hombre,,,Abaltzisketa,%,Abaltzisketa,100.0
2023,Hombre,,,Abaltzisketa,%,Abaltzisketa,100.0
2021,Hombre,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,100.0
2023,Hombre,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,100.0
2022,Hombre,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,94.4
2022,Hombre,,,Aduna,%,Aduna,100.0
2021,Hombre,,,Aduna,%,Aduna,100.0
2023,Hombre,,,Aduna,%,Aduna,100.0
2021,Hombre,,,Agurain/Salvatierra,%,Agurain/Salvatierra,100.0
2022,Hombre,,,Agurain/Salvatierra,%,Agurain/Salvatierra,85.7
2023,Hombre,,,Agurain/Salvatierra,%,Agurain/Salvatierra,100.0
2023,Hombre,,,Aia,%,Aia,100.0
2021,Hombre,,,Aia,%,Aia,100.0
2022,Hombre,,,Aia,%,Aia,94.1
2023,Hombre,,,Aizarnazabal,%,Aizarnazabal,100.0
2022,Hombre,,,Aizarnazabal,%,Aizarnazabal,100.0
2021,Hombre,,,Aizarnazabal,%,Aizarnazabal,100.0
2022,Hombre,,,Ajangiz,%,Ajangiz,100.0
2023,Hombre,,,Ajangiz,%,Ajangiz,100.0
2021,Hombre,,,Ajangiz,%,Ajangiz,100.0
2023,Hombre,,,Albiztur,%,Albiztur,100.0
2022,Hombre,,,Albiztur,%,Albiztur,100.0
2021,Hombre,,,Albiztur,%,Albiztur,100.0
2022,Hombre,,,Alegia,%,Alegia,100.0
2021,Hombre,,,Alegia,%,Alegia,100.0
2023,Hombre,,,Alegia,%,Alegia,100.0
2022,Hombre,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2021,Hombre,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2023,Hombre,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2023,Hombre,,,Alkiza,%,Alkiza,100.0
2022,Hombre,,,Alkiza,%,Alkiza,100.0
2021,Hombre,,,Alkiza,%,Alkiza,100.0
2021,Hombre,,,Alonsotegi,%,Alonsotegi,100.0
2023,Hombre,,,Alonsotegi,%,Alonsotegi,100.0
2022,Hombre,,,Alonsotegi,%,Alonsotegi,100.0
2022,Hombre,,,Altzaga,%,Altzaga,100.0
2021,Hombre,,,Altzo,%,Altzo,100.0
2023,Hombre,,,Altzo,%,Altzo,100.0
2022,Hombre,,,Altzo,%,Altzo,100.0
2022,Hombre,,,Amezketa,%,Amezketa,100.0
2021,Hombre,,,Amezketa,%,Amezketa,100.0
2023,Hombre,,,Amezketa,%,Amezketa,100.0
2023,Hombre,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2021,Hombre,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2022,Hombre,,,Amorebieta-Etxano,%,Amorebieta-Etxano,95.2
2023,Hombre,,,Amoroto,%,Amoroto,100.0
2021,Hombre,,,Amurrio,%,Amurrio,100.0
2023,Hombre,,,Amurrio,%,Amurrio,100.0
2022,Hombre,,,Amurrio,%,Amurrio,100.0
2023,Hombre,,,Andoain,%,Andoain,100.0
2021,Hombre,,,Andoain,%,Andoain,100.0
2022,Hombre,,,Andoain,%,Andoain,93.9
2021,Hombre,,,Anoeta,%,Anoeta,100.0
2022,Hombre,,,Anoeta,%,Anoeta,100.0
2023,Hombre,,,Anoeta,%,Anoeta,100.0
2022,Hombre,,,Antzuola,%,Antzuola,100.0
2023,Hombre,,,Antzuola,%,Antzuola,100.0
2021,Hombre,,,Antzuola,%,Antzuola,100.0
2022,Hombre,,,Añana,%,Añana,100.0
2021,Hombre,,,Arakaldo,%,Arakaldo,100.0
2022,Hombre,,,Arama,%,Arama,100.0
2021,Hombre,,,Arama,%,Arama,100.0
2022,Hombre,,,Aramaio,%,Aramaio,100.0
2021,Hombre,,,Aramaio,%,Aramaio,100.0
2023,Hombre,,,Aramaio,%,Aramaio,100.0
2023,Hombre,,,Arantzazu,%,Arantzazu,100.0
2022,Hombre,,,Arantzazu,%,Arantzazu,100.0
2021,Hombre,,,Arantzazu,%,Arantzazu,100.0
2023,Hombre,,,Areatza,%,Areatza,100.0
2021,Hombre,,,Areatza,%,Areatza,100.0
2022,Hombre,,,Areatza,%,Areatza,100.0
2022,Hombre,,,Aretxabaleta,%,Aretxabaleta,100.0
2021,Hombre,,,Aretxabaleta,%,Aretxabaleta,97.1
2023,Hombre,,,Aretxabaleta,%,Aretxabaleta,100.0
2021,Hombre,,,Armiñón,%,Armiñón,100.0
2022,Hombre,,,Armiñón,%,Armiñón,100.0
2021,Hombre,,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2023,Hombre,,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2022,Hombre,,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2023,Hombre,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2021,Hombre,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2022,Hombre,,,Arrasate/Mondragón,%,Arrasate/Mondragón,96.9
2023,Hombre,,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2021,Hombre,,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2022,Hombre,,,Arratzu,%,Arratzu,100.0
2021,Hombre,,,Arratzu,%,Arratzu,100.0
2023,Hombre,,,Arratzu,%,Arratzu,100.0
2022,Hombre,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2023,Hombre,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2021,Hombre,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2022,Hombre,,,Arrieta,%,Arrieta,100.0
2023,Hombre,,,Arrieta,%,Arrieta,100.0
2021,Hombre,,,Arrigorriaga,%,Arrigorriaga,100.0
2022,Hombre,,,Arrigorriaga,%,Arrigorriaga,95.9
2023,Hombre,,,Arrigorriaga,%,Arrigorriaga,100.0
2022,Hombre,,,Artea,%,Artea,100.0
2023,Hombre,,,Artea,%,Artea,100.0
2021,Hombre,,,Artea,%,Artea,100.0
2022,Hombre,,,Artzentales,%,Artzentales,100.0
2023,Hombre,,,Artzentales,%,Artzentales,100.0
2021,Hombre,,,Artzentales,%,Artzentales,100.0
2023,Hombre,,,Artziniega,%,Artziniega,100.0
2021,Hombre,,,Artziniega,%,Artziniega,100.0
2022,Hombre,,,Artziniega,%,Artziniega,92.9
2021,Hombre,,,Asparrena,%,Asparrena,100.0
2023,Hombre,,,Asparrena,%,Asparrena,100.0
2022,Hombre,,,Asparrena,%,Asparrena,88.9
2021,Hombre,,,Asteasu,%,Asteasu,100.0
2022,Hombre,,,Asteasu,%,Asteasu,100.0
2023,Hombre,,,Asteasu,%,Asteasu,100.0
2021,Hombre,,,Astigarraga,%,Astigarraga,100.0
2022,Hombre,,,Astigarraga,%,Astigarraga,100.0
2023,Hombre,,,Astigarraga,%,Astigarraga,100.0
2022,Hombre,,,Ataun,%,Ataun,100.0
2023,Hombre,,,Ataun,%,Ataun,100.0
2021,Hombre,,,Ataun,%,Ataun,100.0
2022,Hombre,,,Atxondo,%,Atxondo,85.7
2021,Hombre,,,Atxondo,%,Atxondo,100.0
2023,Hombre,,,Atxondo,%,Atxondo,100.0
2021,Hombre,,,Aulesti,%,Aulesti,100.0
2023,Hombre,,,Aulesti,%,Aulesti,100.0
2022,Hombre,,,Aulesti,%,Aulesti,100.0
2023,Hombre,,,Ayala/Aiara,%,Ayala/Aiara,100.0
2021,Hombre,,,Ayala/Aiara,%,Ayala/Aiara,100.0
2022,Hombre,,,Ayala/Aiara,%,Ayala/Aiara,100.0
2023,Hombre,,,Azkoitia,%,Azkoitia,100.0
2022,Hombre,,,Azkoitia,%,Azkoitia,94.1
2021,Hombre,,,Azkoitia,%,Azkoitia,100.0
2021,Hombre,,,Azpeitia,%,Azpeitia,100.0
2022,Hombre,,,Azpeitia,%,Azpeitia,100.0
2023,Hombre,,,Azpeitia,%,Azpeitia,100.0
2021,Hombre,,,Bakio,%,Bakio,100.0
2022,Hombre,,,Bakio,%,Bakio,100.0
2023,Hombre,,,Bakio,%,Bakio,100.0
2021,Hombre,,,Baliarrain,%,Baliarrain,100.0
2022,Hombre,,,Baliarrain,%,Baliarrain,100.0
2022,Hombre,,,Balmaseda,%,Balmaseda,97.8
2023,Hombre,,,Balmaseda,%,Balmaseda,100.0
2021,Hombre,,,Balmaseda,%,Balmaseda,100.0
2021,Hombre,,,Barakaldo,%,Barakaldo,99.5
2023,Hombre,,,Barakaldo,%,Barakaldo,100.0
2022,Hombre,,,Barakaldo,%,Barakaldo,97.9
2021,Hombre,,,Barrika,%,Barrika,100.0
2023,Hombre,,,Barrika,%,Barrika,100.0
2022,Hombre,,,Barrika,%,Barrika,100.0
2021,Hombre,,,Barrundia,%,Barrundia,100.0
2022,Hombre,,,Barrundia,%,Barrundia,75.0
2023,Hombre,,,Barrundia,%,Barrundia,100.0
2022,Hombre,,,Basauri,%,Basauri,97.8
2021,Hombre,,,Basauri,%,Basauri,100.0
2023,Hombre,,,Basauri,%,Basauri,100.0
2023,Hombre,,,Beasain,%,Beasain,100.0
2022,Hombre,,,Beasain,%,Beasain,97.1
2021,Hombre,,,Beasain,%,Beasain,98.9
2023,Hombre,,,Bedia,%,Bedia,100.0
2021,Hombre,,,Bedia,%,Bedia,100.0
2022,Hombre,,,Bedia,%,Bedia,100.0
2022,Hombre,,,Beizama,%,Beizama,50.0
2021,Hombre,,,Belauntza,%,Belauntza,100.0
2023,Hombre,,,Belauntza,%,Belauntza,100.0
2022,Hombre,,,Belauntza,%,Belauntza,50.0
2021,Hombre,,,Berango,%,Berango,98.0
2023,Hombre,,,Berango,%,Berango,100.0
2022,Hombre,,,Berango,%,Berango,95.2
2022,Hombre,,,Berantevilla,%,Berantevilla,66.7
2023,Hombre,,,Berantevilla,%,Berantevilla,100.0
2021,Hombre,,,Berantevilla,%,Berantevilla,100.0
2021,Hombre,,,Berastegi,%,Berastegi,100.0
2023,Hombre,,,Berastegi,%,Berastegi,100.0
2022,Hombre,,,Berastegi,%,Berastegi,100.0
2023,Hombre,,,Bergara,%,Bergara,100.0
2021,Hombre,,,Bergara,%,Bergara,100.0
2022,Hombre,,,Bergara,%,Bergara,100.0
2021,Hombre,,,Bermeo,%,Bermeo,97.7
2023,Hombre,,,Bermeo,%,Bermeo,100.0
2022,Hombre,,,Bermeo,%,Bermeo,96.2
2022,Hombre,,,Bernedo,%,Bernedo,100.0
2023,Hombre,,,Bernedo,%,Bernedo,100.0
2021,Hombre,,,Berriatua,%,Berriatua,100.0
2023,Hombre,,,Berriatua,%,Berriatua,100.0
2022,Hombre,,,Berriatua,%,Berriatua,100.0
2023,Hombre,,,Berriz,%,Berriz,100.0
2022,Hombre,,,Berriz,%,Berriz,100.0
2021,Hombre,,,Berriz,%,Berriz,100.0
2021,Hombre,,,Berrobi,%,Berrobi,100.0
2023,Hombre,,,Berrobi,%,Berrobi,100.0
2022,Hombre,,,Berrobi,%,Berrobi,100.0
2021,Hombre,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2022,Hombre,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2021,Hombre,,,Bilbao,%,Bilbao,99.8
2023,Hombre,,,Bilbao,%,Bilbao,100.0
2022,Hombre,,,Bilbao,%,Bilbao,96.5
2023,Hombre,,,Busturia,%,Busturia,100.0
2021,Hombre,,,Busturia,%,Busturia,100.0
2022,Hombre,,,Busturia,%,Busturia,100.0
2023,Hombre,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2021,Hombre,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2023,Hombre,,,Deba,%,Deba,100.0
2022,Hombre,,,Deba,%,Deba,90.9
2021,Hombre,,,Deba,%,Deba,100.0
2021,Hombre,,,Derio,%,Derio,100.0
2023,Hombre,,,Derio,%,Derio,100.0
2022,Hombre,,,Derio,%,Derio,97.6
2021,Hombre,,,Dima,%,Dima,100.0
2022,Hombre,,,Dima,%,Dima,100.0
2021,Hombre,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.4
2023,Hombre,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2022,Hombre,,,Donostia / San Sebastián,%,Donostia / San Sebastián,97.0
2022,Hombre,,,Durango,%,Durango,97.8
2023,Hombre,,,Durango,%,Durango,100.0
2021,Hombre,,,Durango,%,Durango,100.0
2022,Hombre,,,Ea,%,Ea,100.0
2021,Hombre,,,Ea,%,Ea,100.0
2023,Hombre,,,Ea,%,Ea,100.0
2022,Hombre,,,Eibar,%,Eibar,97.8
2023,Hombre,,,Eibar,%,Eibar,100.0
2021,Hombre,,,Eibar,%,Eibar,100.0
2022,Hombre,,,Elantxobe,%,Elantxobe,100.0
2021,Hombre,,,Elantxobe,%,Elantxobe,100.0
2023,Hombre,,,Elburgo/Burgelu,%,Elburgo/Burgelu,100.0
2021,Hombre,,,Elburgo/Burgelu,%,Elburgo/Burgelu,100.0
2022,Hombre,,,Elciego,%,Elciego,100.0
2023,Hombre,,,Elciego,%,Elciego,100.0
2021,Hombre,,,Elciego,%,Elciego,100.0
2023,Hombre,,,Elduain,%,Elduain,100.0
2023,Hombre,,,Elgeta,%,Elgeta,100.0
2021,Hombre,,,Elgeta,%,Elgeta,100.0
2022,Hombre,,,Elgeta,%,Elgeta,100.0
2023,Hombre,,,Elgoibar,%,Elgoibar,100.0
2021,Hombre,,,Elgoibar,%,Elgoibar,100.0
2022,Hombre,,,Elgoibar,%,Elgoibar,98.0
2023,Hombre,,,Elorrio,%,Elorrio,100.0
2022,Hombre,,,Elorrio,%,Elorrio,93.3
2021,Hombre,,,Elorrio,%,Elorrio,100.0
2022,Hombre,,,Elvillar/Bilar,%,Elvillar/Bilar,100.0
2021,Hombre,,,Elvillar/Bilar,%,Elvillar/Bilar,100.0
2023,Hombre,,,Elvillar/Bilar,%,Elvillar/Bilar,100.0
2021,Hombre,,,Erandio,%,Erandio,99.0
2023,Hombre,,,Erandio,%,Erandio,100.0
2022,Hombre,,,Erandio,%,Erandio,98.9
2023,Hombre,,,Ereño,%,Ereño,100.0
2021,Hombre,,,Ereño,%,Ereño,100.0
2023,Hombre,,,Ermua,%,Ermua,100.0
2022,Hombre,,,Ermua,%,Ermua,100.0
2021,Hombre,,,Ermua,%,Ermua,100.0
2023,Hombre,,,Errenteria,%,Errenteria,100.0
2021,Hombre,,,Errenteria,%,Errenteria,100.0
2022,Hombre,,,Errenteria,%,Errenteria,97.8
2023,Hombre,,,Errezil,%,Errezil,100.0
2022,Hombre,,,Errezil,%,Errezil,100.0
2021,Hombre,,,Errezil,%,Errezil,100.0
2023,Hombre,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.0
2022,Hombre,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.0
2021,Hombre,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.0
2022,Hombre,,,Errigoiti,%,Errigoiti,100.0
2023,Hombre,,,Errigoiti,%,Errigoiti,100.0
2021,Hombre,,,Errigoiti,%,Errigoiti,100.0
2021,Hombre,,,Eskoriatza,%,Eskoriatza,100.0
2022,Hombre,,,Eskoriatza,%,Eskoriatza,100.0
2023,Hombre,,,Eskoriatza,%,Eskoriatza,100.0
2021,Hombre,,,Etxebarri,%,Etxebarri,100.0
2022,Hombre,,,Etxebarri,%,Etxebarri,96.9
2023,Hombre,,,Etxebarri,%,Etxebarri,100.0
2022,Hombre,,,Etxebarria,%,Etxebarria,100.0
2023,Hombre,,,Etxebarria,%,Etxebarria,100.0
2021,Hombre,,,Etxebarria,%,Etxebarria,100.0
2023,Hombre,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2021,Hombre,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2022,Hombre,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2023,Hombre,,,Forua,%,Forua,100.0
2021,Hombre,,,Forua,%,Forua,83.3
2022,Hombre,,,Forua,%,Forua,100.0
2022,Hombre,,,Fruiz,%,Fruiz,100.0
2021,Hombre,,,Fruiz,%,Fruiz,100.0
2022,Hombre,,,Gabiria,%,Gabiria,100.0
2023,Hombre,,,Gabiria,%,Gabiria,100.0
2021,Hombre,,,Gabiria,%,Gabiria,100.0
2023,Hombre,,,Gaintza,%,Gaintza,100.0
2021,Hombre,,,Gaintza,%,Gaintza,100.0
2021,Hombre,,,Galdakao,%,Galdakao,99.1
2022,Hombre,,,Galdakao,%,Galdakao,97.4
2023,Hombre,,,Galdakao,%,Galdakao,100.0
2021,Hombre,,,Galdames,%,Galdames,100.0
2022,Hombre,,,Galdames,%,Galdames,100.0
2023,Hombre,,,Galdames,%,Galdames,100.0
2022,Hombre,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2021,Hombre,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2023,Hombre,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2022,Hombre,,,Garai,%,Garai,100.0
2021,Hombre,,,Garai,%,Garai,100.0
2022,Hombre,,,Gatika,%,Gatika,100.0
2021,Hombre,,,Gatika,%,Gatika,100.0
2023,Hombre,,,Gatika,%,Gatika,100.0
2022,Hombre,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2023,Hombre,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2021,Hombre,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2022,Hombre,,,Gaztelu,%,Gaztelu,100.0
2023,Hombre,,,Gaztelu,%,Gaztelu,100.0
2021,Hombre,,,Gaztelu,%,Gaztelu,100.0
2023,Hombre,,,Gernika-Lumo,%,Gernika-Lumo,100.0
2021,Hombre,,,Gernika-Lumo,%,Gernika-Lumo,100.0
2022,Hombre,,,Gernika-Lumo,%,Gernika-Lumo,96.4
2023,Hombre,,,Getaria,%,Getaria,100.0
2021,Hombre,,,Getaria,%,Getaria,100.0
2022,Hombre,,,Getaria,%,Getaria,100.0
2023,Hombre,,,Getxo,%,Getxo,100.0
2022,Hombre,,,Getxo,%,Getxo,91.7
2021,Hombre,,,Getxo,%,Getxo,99.4
2021,Hombre,,,Gizaburuaga,%,Gizaburuaga,100.0
2022,Hombre,,,Gizaburuaga,%,Gizaburuaga,100.0
2021,Hombre,,,Gordexola,%,Gordexola,100.0
2023,Hombre,,,Gordexola,%,Gordexola,100.0
2022,Hombre,,,Gordexola,%,Gordexola,100.0
2022,Hombre,,,Gorliz,%,Gorliz,95.5
2023,Hombre,,,Gorliz,%,Gorliz,100.0
2021,Hombre,,,Gorliz,%,Gorliz,100.0
2023,Hombre,,,Güeñes,%,Güeñes,100.0
2022,Hombre,,,Güeñes,%,Güeñes,90.3
2021,Hombre,,,Güeñes,%,Güeñes,100.0
2021,Hombre,,,Hernani,%,Hernani,98.9
2023,Hombre,,,Hernani,%,Hernani,100.0
2022,Hombre,,,Hernani,%,Hernani,99.0
