Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2015,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.8
2021,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.7
2013,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.8
2018,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.7
2019,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.7
2023,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,100.0
2014,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.2
2014,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.8
2019,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,99.3
2021,Proporción de viviendas con baño,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,100.0
2020,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2019,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2023,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2010,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.5
2013,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2022,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.8
2015,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2021,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2018,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2014,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2016,Proporción de viviendas con baño,,,Villabona,Porcentaje,Villabona,99.7
2018,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2013,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2023,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2022,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2020,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2014,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2010,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,99.8
2016,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2021,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2019,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2015,Proporción de viviendas con agua corriente,,,Villabona,Porcentaje,Villabona,100.0
2015,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2013,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2018,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2016,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2021,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2019,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2019,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2023,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2022,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2015,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2021,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,98.3
2013,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2014,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2023,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,98.3
2020,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2014,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2010,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2018,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2016,Proporción de viviendas con baño,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,99.2
2020,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2022,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2010,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,100.0
2013,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2019,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2015,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2014,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2023,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2018,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2020,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2010,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2021,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2016,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2013,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2015,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2019,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2022,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.9
2016,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2023,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.9
2021,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.9
2010,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2022,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,100.0
2020,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.9
2014,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2018,Proporción de viviendas con baño,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,99.8
2014,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2015,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2013,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2016,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2022,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2021,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2019,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2018,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2023,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2010,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.2
2020,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.0
2020,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2010,Proporción de viviendas con agua corriente,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,100.0
2013,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.2
2023,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.0
2018,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.0
2015,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.1
2021,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.0
2019,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.0
2016,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.1
2014,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,98.1
2022,Proporción de viviendas con baño,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,97.9
2016,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2022,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.1
2019,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.5
2020,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,100.0
2013,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.4
2023,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,100.0
2016,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.4
2015,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.4
2010,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.4
2019,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.4
2020,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2018,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.5
2015,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2013,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2021,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2010,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.2
2014,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2018,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.3
2022,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,100.0
2021,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,100.0
2023,Proporción de viviendas con agua corriente,,,Zaldibar,Porcentaje,Zaldibar,99.1
2014,Proporción de viviendas con baño,,,Zaldibar,Porcentaje,Zaldibar,99.4
2023,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2015,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.5
2014,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2019,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.4
2010,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.2
2020,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.2
2014,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.5
2023,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.4
2022,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.2
2021,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.5
2018,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.4
2016,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.7
2013,Proporción de viviendas con baño,,,Zaldibia,Porcentaje,Zaldibia,98.5
2018,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2016,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2010,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2021,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2019,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2013,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2022,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2015,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2020,Proporción de viviendas con agua corriente,,,Zaldibia,Porcentaje,Zaldibia,100.0
2014,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2021,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2020,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2021,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,97.7
2016,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2013,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2018,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2023,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2019,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2010,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2020,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,97.5
2016,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,96.2
2013,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,96.2
2022,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,97.7
2023,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,97.7
2018,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,96.2
2015,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,96.3
2010,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,95.1
2015,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2019,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,97.4
2014,Proporción de viviendas con baño,,,Zalduondo,Porcentaje,Zalduondo,96.2
2022,Proporción de viviendas con agua corriente,,,Zalduondo,Porcentaje,Zalduondo,100.0
2015,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.5
2018,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.4
2019,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.4
2022,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.9
2021,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.9
2020,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.9
2016,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.5
2023,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2014,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2022,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2016,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2010,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2021,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2013,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2015,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2023,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.9
2014,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.4
2019,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2020,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2013,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.4
2010,Proporción de viviendas con baño,,,Zalla,Porcentaje,Zalla,99.5
2018,Proporción de viviendas con agua corriente,,,Zalla,Porcentaje,Zalla,100.0
2013,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2021,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2020,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2019,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2014,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2018,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2022,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2023,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2015,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2010,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2014,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2022,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2010,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,98.6
2016,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2021,Proporción de viviendas con agua corriente,,,Zambrana,Porcentaje,Zambrana,100.0
2018,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2023,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2019,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2016,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2013,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2020,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2015,Proporción de viviendas con baño,,,Zambrana,Porcentaje,Zambrana,100.0
2023,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2021,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2019,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.7
2015,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.5
2010,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2020,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,100.0
2014,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.5
2023,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,100.0
2022,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,100.0
2016,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.5
2013,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.6
2022,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2020,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2018,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2014,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2016,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2013,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2010,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.5
2021,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,100.0
2015,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2019,Proporción de viviendas con agua corriente,,,Zamudio,Porcentaje,Zamudio,100.0
2018,Proporción de viviendas con baño,,,Zamudio,Porcentaje,Zamudio,99.7
2019,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2018,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2015,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2019,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,98.6
2010,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,99.4
2018,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,98.7
2022,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,100.0
2021,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,100.0
2014,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,99.2
2013,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,99.5
2021,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2010,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2022,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2013,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2020,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2023,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,100.0
2016,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2015,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,99.2
2020,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,100.0
2023,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2014,Proporción de viviendas con agua corriente,,,Zaratamo,Porcentaje,Zaratamo,100.0
2016,Proporción de viviendas con baño,,,Zaratamo,Porcentaje,Zaratamo,98.9
2022,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.6
2013,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2010,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2018,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2021,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.6
2016,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2023,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.7
2020,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2019,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2015,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.4
2014,Proporción de viviendas con baño,,,Zarautz,Porcentaje,Zarautz,99.5
2022,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2013,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2023,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2020,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2015,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2018,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2014,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2019,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2010,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2016,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2021,Proporción de viviendas con agua corriente,,,Zarautz,Porcentaje,Zarautz,99.9
2013,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
2023,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
2014,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
2021,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,100.0
2018,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,99.0
2010,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,98.4
2023,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,100.0
2016,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,98.8
2020,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,100.0
2019,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,98.8
2015,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,98.6
2014,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,98.4
2013,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,98.4
2022,Proporción de viviendas con baño,,,Zeanuri,Porcentaje,Zeanuri,100.0
2022,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
2019,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.2
2015,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
2021,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.2
2018,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.2
2020,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.2
2010,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
2016,Proporción de viviendas con agua corriente,,,Zeanuri,Porcentaje,Zeanuri,99.0
