Year,Tipo de tecnología renovable,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2012,Fotovoltaica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,104.7
2021,Fotovoltaica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,218.7
2023,Fotovoltaica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,317.4
2020,Fotovoltaica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,141.5
2015,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,9.7
2017,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,10.0
2018,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,10.5
2016,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,9.7
2023,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,41.2
2014,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,9.7
2013,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,9.2
2022,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,30.5
2021,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,29.2
2020,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,20.0
2012,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,9.2
2019,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,19.0
2010,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,8.7
2011,Fotovoltaica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,8.9
2022,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,38.8
2018,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,9.3
2011,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,6.5
2020,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,23.0
2013,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,6.7
2012,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,6.7
2023,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,74.4
2021,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,36.5
2015,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,7.1
2016,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,7.8
2014,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,7.2
2010,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,6.4
2019,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,21.7
2017,Fotovoltaica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,7.8
2021,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,47.1
2019,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,11.2
2010,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,4.7
2022,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,50.5
2011,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,4.7
2020,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,15.6
2023,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,85.9
2013,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,4.8
2014,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,5.1
2016,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,5.7
2012,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,4.8
2018,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,8.4
2017,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,5.7
2015,Fotovoltaica,,Tolosaldea,,Watts per cápita,Tolosaldea,5.1
2017,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.2
2013,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.3
2014,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.2
2018,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,13.4
2015,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.2
2022,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,27.9
2020,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,16.8
2023,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,60.2
2012,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.3
2021,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,22.0
2019,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,13.6
2011,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.4
2016,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,12.2
2010,Fotovoltaica,,Urola Kosta,,Watts per cápita,Urola Kosta,10.9
2012,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,35.7
2017,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,37.4
2022,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,139.7
2021,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,138.0
2016,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,37.6
2011,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,35.0
2018,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,38.6
2019,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,43.2
2010,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,34.1
2014,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,37.7
2020,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,124.0
2015,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,37.7
2023,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,169.1
2013,Fotovoltaica,Araba/Álava,,,Watts per cápita,Araba/Álava,37.5
2020,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,8.2
2018,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.9
2022,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,16.3
2023,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,31.6
2019,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,6.8
2016,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.7
2014,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.5
2017,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.8
2021,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,15.2
2013,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.4
2011,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.1
2012,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.3
2010,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.1
2015,Fotovoltaica,Bizkaia,,,Watts per cápita,Bizkaia,4.5
2019,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,11.0
2011,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,7.9
2013,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,8.8
2023,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,49.4
2020,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,12.7
2016,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,9.2
2010,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,7.4
2018,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,10.0
2022,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,24.5
2014,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,9.0
2012,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,8.0
2017,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,9.2
2021,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,22.8
2015,Fotovoltaica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,9.0
2023,Eólica,,,,Watts per cápita,,69.4
2015,Eólica,,,,Watts per cápita,,72.8
2018,Eólica,,,,Watts per cápita,,70.1
2016,Eólica,,,,Watts per cápita,,70.4
2010,Eólica,,,,Watts per cápita,,71.2
2017,Eólica,,,,Watts per cápita,,70.3
2011,Eólica,,,,Watts per cápita,,71.0
2022,Eólica,,,,Watts per cápita,,69.8
2014,Eólica,,,,Watts per cápita,,71.3
2020,Eólica,,,,Watts per cápita,,69.9
2019,Eólica,,,,Watts per cápita,,69.7
2013,Eólica,,,,Watts per cápita,,71.3
2012,Eólica,,,,Watts per cápita,,71.1
2021,Eólica,,,,Watts per cápita,,70.1
2018,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2021,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2016,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2013,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.7
2019,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2014,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.7
2015,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.7
2022,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2010,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.0
2012,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.7
2023,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.8
2020,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2011,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.7
2017,Eólica,,,Abadiño,Watts per cápita,Abadiño,0.9
2020,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2023,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2021,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2013,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2016,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2018,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2019,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2022,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2014,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2017,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2010,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2011,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2015,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2012,Eólica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,0.0
2022,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2014,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2016,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2023,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2020,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2019,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2017,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2012,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2011,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2010,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2013,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2015,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2021,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2018,Eólica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,0.3
2011,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2023,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2012,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2010,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2018,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2015,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2014,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2022,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2019,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2017,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2013,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2020,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2016,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2021,Eólica,,,Aduna,Watts per cápita,Aduna,0.0
2019,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.5
2012,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.9
2010,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,9.2
2021,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.7
2013,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,9.0
2020,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.7
2011,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,9.0
2015,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.8
2017,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.7
2018,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.6
2016,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.7
2014,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.9
2022,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.6
2023,Eólica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,8.5
2010,Eólica,,,Aia,Watts per cápita,Aia,0.5
2022,Eólica,,,Aia,Watts per cápita,Aia,0.5
2015,Eólica,,,Aia,Watts per cápita,Aia,0.5
2013,Eólica,,,Aia,Watts per cápita,Aia,0.5
2019,Eólica,,,Aia,Watts per cápita,Aia,0.5
2012,Eólica,,,Aia,Watts per cápita,Aia,0.5
2014,Eólica,,,Aia,Watts per cápita,Aia,0.5
2018,Eólica,,,Aia,Watts per cápita,Aia,0.5
2023,Eólica,,,Aia,Watts per cápita,Aia,0.5
2020,Eólica,,,Aia,Watts per cápita,Aia,0.5
2011,Eólica,,,Aia,Watts per cápita,Aia,0.5
2016,Eólica,,,Aia,Watts per cápita,Aia,0.5
2021,Eólica,,,Aia,Watts per cápita,Aia,0.5
2017,Eólica,,,Aia,Watts per cápita,Aia,0.5
2013,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2011,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2010,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2018,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2017,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2015,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2021,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2023,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2016,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2020,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2022,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2014,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2019,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2012,Eólica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2017,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2011,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2023,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2020,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2013,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2021,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2014,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2012,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2010,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2022,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2015,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2016,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2018,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2019,Eólica,,,Ajangiz,Watts per cápita,Ajangiz,0.0
2015,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2017,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2018,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2013,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2010,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2016,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2014,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2023,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2020,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2021,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2012,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2022,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2011,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2019,Eólica,,,Albiztur,Watts per cápita,Albiztur,0.0
2019,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2021,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2012,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2016,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2015,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2017,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2014,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2020,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2011,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2022,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2010,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2013,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2023,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2018,Eólica,,,Alegia,Watts per cápita,Alegia,0.0
2015,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2021,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2020,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2018,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2023,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2017,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2022,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2012,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2011,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2019,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2016,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2013,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2014,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2010,Eólica,,,Alegría-Dulantzi,Watts per cápita,Alegría-Dulantzi,0.0
2020,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2022,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2012,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2016,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2021,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2015,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2019,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2017,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2014,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2013,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2011,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2010,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2018,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2023,Eólica,,,Alkiza,Watts per cápita,Alkiza,0.0
2016,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2012,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2021,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2013,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2017,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2023,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2018,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2019,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2014,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2022,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2020,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2010,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2015,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2011,Eólica,,,Alonsotegi,Watts per cápita,Alonsotegi,0.1
2012,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2010,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2022,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2011,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2014,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2015,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2023,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2020,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2019,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2017,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2013,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2016,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2021,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2018,Eólica,,,Altzaga,Watts per cápita,Altzaga,0.0
2019,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2017,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2023,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2011,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2012,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2014,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2016,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2015,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2018,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2010,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2013,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2021,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2022,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2020,Eólica,,,Altzo,Watts per cápita,Altzo,0.0
2020,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2012,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2022,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2015,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2019,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2016,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2010,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2023,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2014,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2018,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2017,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2021,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2013,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2011,Eólica,,,Amezketa,Watts per cápita,Amezketa,0.0
2022,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.2
2018,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.2
2015,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.1
2020,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.2
2017,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.2
2023,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.2
2021,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.2
2013,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.1
2011,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.1
2012,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.1
2014,Eólica,,,Amorebieta-Etxano,Watts per cápita,Amorebieta-Etxano,0.1
