Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,Proportion of municipalities with a municipal emergency plan,,,Amurrio,PT,Amurrio,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Amurrio,PT,Amurrio,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Amurrio,PT,Amurrio,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Amurrio,PT,Amurrio,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Amurrio,PT,Amurrio,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Amurrio,PT,Amurrio,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Andoain,PT,Andoain,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Anoeta,PT,Anoeta,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Antzuola,PT,Antzuola,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Añana,PT,Añana,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arakaldo,PT,Arakaldo,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Arama,PT,Arama,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Aramaio,PT,Aramaio,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Arantzazu,PT,Arantzazu,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Areatza,PT,Areatza,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Aretxabaleta,PT,Aretxabaleta,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Armiñón,PT,Armiñón,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,PT,Arraia-Maeztu,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,PT,Arraia-Maeztu,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,PT,Arraia-Maeztu,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Arraia-Maeztu,PT,Arraia-Maeztu,0.0
