Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2017,M,,,ES48069,PER_100000_POP,ES48069,12.02
2013,M,,,ES48069,PER_100000_POP,ES48069,0.0
2011,M,,,ES48069,PER_100000_POP,ES48069,0.0
2015,M,,,ES48069,PER_100000_POP,ES48069,12.08
2010,M,,,ES48069,PER_100000_POP,ES48069,0.0
2012,M,,,ES48069,PER_100000_POP,ES48069,0.0
2017,M,,,ES48007,PER_100000_POP,ES48007,0.0
2019,M,,,ES48007,PER_100000_POP,ES48007,0.0
2022,M,,,ES48007,PER_100000_POP,ES48007,0.0
2014,M,,,ES48007,PER_100000_POP,ES48007,0.0
2023,M,,,ES48007,PER_100000_POP,ES48007,0.0
2015,M,,,ES48007,PER_100000_POP,ES48007,0.0
2016,M,,,ES48007,PER_100000_POP,ES48007,0.0
2021,M,,,ES48007,PER_100000_POP,ES48007,0.0
2020,M,,,ES48007,PER_100000_POP,ES48007,0.0
2018,M,,,ES48007,PER_100000_POP,ES48007,0.0
2013,M,,,ES48007,PER_100000_POP,ES48007,0.0
2012,M,,,ES48007,PER_100000_POP,ES48007,0.0
2011,M,,,ES48007,PER_100000_POP,ES48007,0.0
2010,M,,,ES48007,PER_100000_POP,ES48007,0.0
2020,M,,,ES48908,PER_100000_POP,ES48908,0.0
2014,M,,,ES48908,PER_100000_POP,ES48908,0.0
2019,M,,,ES48908,PER_100000_POP,ES48908,0.0
2018,M,,,ES48908,PER_100000_POP,ES48908,0.0
2022,M,,,ES48908,PER_100000_POP,ES48908,0.0
2021,M,,,ES48908,PER_100000_POP,ES48908,0.0
2016,M,,,ES48908,PER_100000_POP,ES48908,0.0
2012,M,,,ES48908,PER_100000_POP,ES48908,0.0
2015,M,,,ES48908,PER_100000_POP,ES48908,0.0
2017,M,,,ES48908,PER_100000_POP,ES48908,0.0
2011,M,,,ES48908,PER_100000_POP,ES48908,0.0
2010,M,,,ES48908,PER_100000_POP,ES48908,0.0
2013,M,,,ES48908,PER_100000_POP,ES48908,0.0
2023,M,,,ES48908,PER_100000_POP,ES48908,0.0
2022,M,,,ES48071,PER_100000_POP,ES48071,0.0
2013,M,,,ES48071,PER_100000_POP,ES48071,0.0
2020,M,,,ES48071,PER_100000_POP,ES48071,0.0
2011,M,,,ES48071,PER_100000_POP,ES48071,0.0
2015,M,,,ES48071,PER_100000_POP,ES48071,0.0
2019,M,,,ES48071,PER_100000_POP,ES48071,0.0
2023,M,,,ES48071,PER_100000_POP,ES48071,0.0
2017,M,,,ES48071,PER_100000_POP,ES48071,0.0
2021,M,,,ES48071,PER_100000_POP,ES48071,0.0
2014,M,,,ES48071,PER_100000_POP,ES48071,0.0
2018,M,,,ES48071,PER_100000_POP,ES48071,0.0
2012,M,,,ES48071,PER_100000_POP,ES48071,0.0
2016,M,,,ES48071,PER_100000_POP,ES48071,0.0
2010,M,,,ES48071,PER_100000_POP,ES48071,0.0
2019,M,,,ES20057,PER_100000_POP,ES20057,0.0
2015,M,,,ES20057,PER_100000_POP,ES20057,0.0
2021,M,,,ES20057,PER_100000_POP,ES20057,0.0
2023,M,,,ES20057,PER_100000_POP,ES20057,0.0
2018,M,,,ES20057,PER_100000_POP,ES20057,0.0
2014,M,,,ES20057,PER_100000_POP,ES20057,0.0
2013,M,,,ES20057,PER_100000_POP,ES20057,0.0
2011,M,,,ES20057,PER_100000_POP,ES20057,0.0
2016,M,,,ES20057,PER_100000_POP,ES20057,0.0
2017,M,,,ES20057,PER_100000_POP,ES20057,0.0
2022,M,,,ES20057,PER_100000_POP,ES20057,0.0
2020,M,,,ES20057,PER_100000_POP,ES20057,0.0
2010,M,,,ES20057,PER_100000_POP,ES20057,0.0
2012,M,,,ES20057,PER_100000_POP,ES20057,0.0
2018,M,,,ES20056,PER_100000_POP,ES20056,0.0
2014,M,,,ES20056,PER_100000_POP,ES20056,0.0
2022,M,,,ES20056,PER_100000_POP,ES20056,0.0
2017,M,,,ES20056,PER_100000_POP,ES20056,0.0
2020,M,,,ES20056,PER_100000_POP,ES20056,0.0
2013,M,,,ES20056,PER_100000_POP,ES20056,0.0
2012,M,,,ES20056,PER_100000_POP,ES20056,0.0
2019,M,,,ES20056,PER_100000_POP,ES20056,0.0
2015,M,,,ES20056,PER_100000_POP,ES20056,0.0
2021,M,,,ES20056,PER_100000_POP,ES20056,0.0
2016,M,,,ES20056,PER_100000_POP,ES20056,0.0
2010,M,,,ES20056,PER_100000_POP,ES20056,0.0
2011,M,,,ES20056,PER_100000_POP,ES20056,0.0
2023,M,,,ES20056,PER_100000_POP,ES20056,0.0
2019,M,,,ES48067,PER_100000_POP,ES48067,0.0
2023,M,,,ES48067,PER_100000_POP,ES48067,0.0
2010,M,,,ES48067,PER_100000_POP,ES48067,0.0
2014,M,,,ES48067,PER_100000_POP,ES48067,0.0
2015,M,,,ES48067,PER_100000_POP,ES48067,0.0
2021,M,,,ES48067,PER_100000_POP,ES48067,0.0
2018,M,,,ES48067,PER_100000_POP,ES48067,0.0
2020,M,,,ES48067,PER_100000_POP,ES48067,0.0
2012,M,,,ES48067,PER_100000_POP,ES48067,0.0
2022,M,,,ES48067,PER_100000_POP,ES48067,0.0
2016,M,,,ES48067,PER_100000_POP,ES48067,0.0
2017,M,,,ES48067,PER_100000_POP,ES48067,0.0
2011,M,,,ES48067,PER_100000_POP,ES48067,0.0
2013,M,,,ES48067,PER_100000_POP,ES48067,0.0
2017,M,,,ES48909,PER_100000_POP,ES48909,0.0
2013,M,,,ES48909,PER_100000_POP,ES48909,0.0
2021,M,,,ES48909,PER_100000_POP,ES48909,0.0
2023,M,,,ES48909,PER_100000_POP,ES48909,0.0
2020,M,,,ES48909,PER_100000_POP,ES48909,0.0
2018,M,,,ES48909,PER_100000_POP,ES48909,0.0
2016,M,,,ES48909,PER_100000_POP,ES48909,0.0
2015,M,,,ES48909,PER_100000_POP,ES48909,0.0
2012,M,,,ES48909,PER_100000_POP,ES48909,0.0
2011,M,,,ES48909,PER_100000_POP,ES48909,0.0
2010,M,,,ES48909,PER_100000_POP,ES48909,0.0
2014,M,,,ES48909,PER_100000_POP,ES48909,0.0
2019,M,,,ES48909,PER_100000_POP,ES48909,0.0
2022,M,,,ES48909,PER_100000_POP,ES48909,0.0
2020,M,,,ES01041,PER_100000_POP,ES01041,0.0
2022,M,,,ES01041,PER_100000_POP,ES01041,0.0
2014,M,,,ES01041,PER_100000_POP,ES01041,0.0
2021,M,,,ES01041,PER_100000_POP,ES01041,0.0
2023,M,,,ES01041,PER_100000_POP,ES01041,0.0
2019,M,,,ES01041,PER_100000_POP,ES01041,0.0
2017,M,,,ES01041,PER_100000_POP,ES01041,0.0
2011,M,,,ES01041,PER_100000_POP,ES01041,0.0
2010,M,,,ES01041,PER_100000_POP,ES01041,0.0
2012,M,,,ES01041,PER_100000_POP,ES01041,0.0
2015,M,,,ES01041,PER_100000_POP,ES01041,0.0
2013,M,,,ES01041,PER_100000_POP,ES01041,0.0
2018,M,,,ES01041,PER_100000_POP,ES01041,0.0
2016,M,,,ES01041,PER_100000_POP,ES01041,0.0
2016,M,,,ES20063,PER_100000_POP,ES20063,0.0
2014,M,,,ES20063,PER_100000_POP,ES20063,0.0
2023,M,,,ES20063,PER_100000_POP,ES20063,0.0
2017,M,,,ES20063,PER_100000_POP,ES20063,0.0
2019,M,,,ES20063,PER_100000_POP,ES20063,0.0
2015,M,,,ES20063,PER_100000_POP,ES20063,0.0
2020,M,,,ES20063,PER_100000_POP,ES20063,0.0
2022,M,,,ES20063,PER_100000_POP,ES20063,0.0
2011,M,,,ES20063,PER_100000_POP,ES20063,0.0
2013,M,,,ES20063,PER_100000_POP,ES20063,0.0
2021,M,,,ES20063,PER_100000_POP,ES20063,0.0
2012,M,,,ES20063,PER_100000_POP,ES20063,0.0
2010,M,,,ES20063,PER_100000_POP,ES20063,0.0
2018,M,,,ES20063,PER_100000_POP,ES20063,0.0
2023,M,,,ES01042,PER_100000_POP,ES01042,0.0
2020,M,,,ES01042,PER_100000_POP,ES01042,0.0
2010,M,,,ES01042,PER_100000_POP,ES01042,0.0
2018,M,,,ES01042,PER_100000_POP,ES01042,0.0
2021,M,,,ES01042,PER_100000_POP,ES01042,0.0
2013,M,,,ES01042,PER_100000_POP,ES01042,0.0
2015,M,,,ES01042,PER_100000_POP,ES01042,0.0
2022,M,,,ES01042,PER_100000_POP,ES01042,0.0
2019,M,,,ES01042,PER_100000_POP,ES01042,0.0
2016,M,,,ES01042,PER_100000_POP,ES01042,0.0
2017,M,,,ES01042,PER_100000_POP,ES01042,0.0
2014,M,,,ES01042,PER_100000_POP,ES01042,0.0
2012,M,,,ES01042,PER_100000_POP,ES01042,0.0
2011,M,,,ES01042,PER_100000_POP,ES01042,0.0
2019,M,,,ES20058,PER_100000_POP,ES20058,0.0
2018,M,,,ES20058,PER_100000_POP,ES20058,0.0
2020,M,,,ES20058,PER_100000_POP,ES20058,0.0
2015,M,,,ES20058,PER_100000_POP,ES20058,0.0
2017,M,,,ES20058,PER_100000_POP,ES20058,0.0
2016,M,,,ES20058,PER_100000_POP,ES20058,0.0
2013,M,,,ES20058,PER_100000_POP,ES20058,0.0
2010,M,,,ES20058,PER_100000_POP,ES20058,0.0
2023,M,,,ES20058,PER_100000_POP,ES20058,0.0
2014,M,,,ES20058,PER_100000_POP,ES20058,0.0
2011,M,,,ES20058,PER_100000_POP,ES20058,0.0
2022,M,,,ES20058,PER_100000_POP,ES20058,0.0
2021,M,,,ES20058,PER_100000_POP,ES20058,0.0
2012,M,,,ES20058,PER_100000_POP,ES20058,0.0
2010,M,,,ES48073,PER_100000_POP,ES48073,0.0
2015,M,,,ES48073,PER_100000_POP,ES48073,0.0
2019,M,,,ES48073,PER_100000_POP,ES48073,0.0
2011,M,,,ES48073,PER_100000_POP,ES48073,0.0
2023,M,,,ES48073,PER_100000_POP,ES48073,0.0
2021,M,,,ES48073,PER_100000_POP,ES48073,0.0
2017,M,,,ES48073,PER_100000_POP,ES48073,0.0
2018,M,,,ES48073,PER_100000_POP,ES48073,0.0
2022,M,,,ES48073,PER_100000_POP,ES48073,0.0
2016,M,,,ES48073,PER_100000_POP,ES48073,0.0
2013,M,,,ES48073,PER_100000_POP,ES48073,0.0
2020,M,,,ES48073,PER_100000_POP,ES48073,0.0
2014,M,,,ES48073,PER_100000_POP,ES48073,0.0
2012,M,,,ES48073,PER_100000_POP,ES48073,0.0
2021,M,,,ES20059,PER_100000_POP,ES20059,0.0
2022,M,,,ES20059,PER_100000_POP,ES20059,0.0
2016,M,,,ES20059,PER_100000_POP,ES20059,0.0
2015,M,,,ES20059,PER_100000_POP,ES20059,0.0
2013,M,,,ES20059,PER_100000_POP,ES20059,0.0
2010,M,,,ES20059,PER_100000_POP,ES20059,0.0
2014,M,,,ES20059,PER_100000_POP,ES20059,0.0
2012,M,,,ES20059,PER_100000_POP,ES20059,0.0
2020,M,,,ES20059,PER_100000_POP,ES20059,0.0
2023,M,,,ES20059,PER_100000_POP,ES20059,0.0
2019,M,,,ES20059,PER_100000_POP,ES20059,0.0
2018,M,,,ES20059,PER_100000_POP,ES20059,0.0
2017,M,,,ES20059,PER_100000_POP,ES20059,0.0
2011,M,,,ES20059,PER_100000_POP,ES20059,0.0
2022,M,,,ES20076,PER_100000_POP,ES20076,0.0
2015,M,,,ES20076,PER_100000_POP,ES20076,0.0
2021,M,,,ES20076,PER_100000_POP,ES20076,0.0
2017,M,,,ES20076,PER_100000_POP,ES20076,0.0
2023,M,,,ES20076,PER_100000_POP,ES20076,0.0
2018,M,,,ES20076,PER_100000_POP,ES20076,0.0
2013,M,,,ES20076,PER_100000_POP,ES20076,0.0
2020,M,,,ES20076,PER_100000_POP,ES20076,0.0
2014,M,,,ES20076,PER_100000_POP,ES20076,0.0
2019,M,,,ES20076,PER_100000_POP,ES20076,0.0
2016,M,,,ES20076,PER_100000_POP,ES20076,0.0
2012,M,,,ES20076,PER_100000_POP,ES20076,0.0
2010,M,,,ES20076,PER_100000_POP,ES20076,0.0
2011,M,,,ES20076,PER_100000_POP,ES20076,0.0
2022,M,,,ES20905,PER_100000_POP,ES20905,0.0
2014,M,,,ES20905,PER_100000_POP,ES20905,0.0
2016,M,,,ES20905,PER_100000_POP,ES20905,0.0
2018,M,,,ES20905,PER_100000_POP,ES20905,0.0
2010,M,,,ES20905,PER_100000_POP,ES20905,0.0
2023,M,,,ES20905,PER_100000_POP,ES20905,0.0
2021,M,,,ES20905,PER_100000_POP,ES20905,0.0
2020,M,,,ES20905,PER_100000_POP,ES20905,0.0
2019,M,,,ES20905,PER_100000_POP,ES20905,0.0
2013,M,,,ES20905,PER_100000_POP,ES20905,0.0
2017,M,,,ES20905,PER_100000_POP,ES20905,0.0
2015,M,,,ES20905,PER_100000_POP,ES20905,0.0
2012,M,,,ES20905,PER_100000_POP,ES20905,0.0
2011,M,,,ES20905,PER_100000_POP,ES20905,0.0
2016,M,,,ES20060,PER_100000_POP,ES20060,0.0
2010,M,,,ES20060,PER_100000_POP,ES20060,0.0
2012,M,,,ES20060,PER_100000_POP,ES20060,0.0
2011,M,,,ES20060,PER_100000_POP,ES20060,0.0
2013,M,,,ES20060,PER_100000_POP,ES20060,0.0
2022,M,,,ES20060,PER_100000_POP,ES20060,0.0
2021,M,,,ES20060,PER_100000_POP,ES20060,0.0
2019,M,,,ES20060,PER_100000_POP,ES20060,0.0
2018,M,,,ES20060,PER_100000_POP,ES20060,0.0
2023,M,,,ES20060,PER_100000_POP,ES20060,0.0
2020,M,,,ES20060,PER_100000_POP,ES20060,0.0
2015,M,,,ES20060,PER_100000_POP,ES20060,0.0
2014,M,,,ES20060,PER_100000_POP,ES20060,0.0
2017,M,,,ES20060,PER_100000_POP,ES20060,0.0
2010,M,,,ES20061,PER_100000_POP,ES20061,0.0
2014,M,,,ES20061,PER_100000_POP,ES20061,0.0
2011,M,,,ES20061,PER_100000_POP,ES20061,0.0
2017,M,,,ES20061,PER_100000_POP,ES20061,0.0
2015,M,,,ES20061,PER_100000_POP,ES20061,0.0
2023,M,,,ES20061,PER_100000_POP,ES20061,0.0
2021,M,,,ES20061,PER_100000_POP,ES20061,0.0
2019,M,,,ES20061,PER_100000_POP,ES20061,0.0
2013,M,,,ES20061,PER_100000_POP,ES20061,0.0
2012,M,,,ES20061,PER_100000_POP,ES20061,0.0
2016,M,,,ES20061,PER_100000_POP,ES20061,0.0
2022,M,,,ES20061,PER_100000_POP,ES20061,0.0
2018,M,,,ES20061,PER_100000_POP,ES20061,0.0
2020,M,,,ES20061,PER_100000_POP,ES20061,0.0
2010,M,,,ES20062,PER_100000_POP,ES20062,0.0
2012,M,,,ES20062,PER_100000_POP,ES20062,0.0
2011,M,,,ES20062,PER_100000_POP,ES20062,0.0
2016,M,,,ES20062,PER_100000_POP,ES20062,0.0
2023,M,,,ES20062,PER_100000_POP,ES20062,0.0
2020,M,,,ES20062,PER_100000_POP,ES20062,0.0
2015,M,,,ES20062,PER_100000_POP,ES20062,0.0
2014,M,,,ES20062,PER_100000_POP,ES20062,0.0
2013,M,,,ES20062,PER_100000_POP,ES20062,0.0
2019,M,,,ES20062,PER_100000_POP,ES20062,0.0
2022,M,,,ES20062,PER_100000_POP,ES20062,0.0
2018,M,,,ES20062,PER_100000_POP,ES20062,0.0
2021,M,,,ES20062,PER_100000_POP,ES20062,0.0
2017,M,,,ES20062,PER_100000_POP,ES20062,0.0
2013,M,,,ES48075,PER_100000_POP,ES48075,0.0
2019,M,,,ES48075,PER_100000_POP,ES48075,0.0
2023,M,,,ES48075,PER_100000_POP,ES48075,0.0
2021,M,,,ES48075,PER_100000_POP,ES48075,0.0
2011,M,,,ES48075,PER_100000_POP,ES48075,0.0
2010,M,,,ES48075,PER_100000_POP,ES48075,0.0
2015,M,,,ES48075,PER_100000_POP,ES48075,0.0
2022,M,,,ES48075,PER_100000_POP,ES48075,0.0
2017,M,,,ES48075,PER_100000_POP,ES48075,0.0
2020,M,,,ES48075,PER_100000_POP,ES48075,0.0
2014,M,,,ES48075,PER_100000_POP,ES48075,0.0
2018,M,,,ES48075,PER_100000_POP,ES48075,0.0
2012,M,,,ES48075,PER_100000_POP,ES48075,0.0
2016,M,,,ES48075,PER_100000_POP,ES48075,0.0
2021,M,,,ES48083,PER_100000_POP,ES48083,0.0
2019,M,,,ES48083,PER_100000_POP,ES48083,0.0
2023,M,,,ES48083,PER_100000_POP,ES48083,0.0
2022,M,,,ES48083,PER_100000_POP,ES48083,0.0
2013,M,,,ES48083,PER_100000_POP,ES48083,0.0
2011,M,,,ES48083,PER_100000_POP,ES48083,0.0
2020,M,,,ES48083,PER_100000_POP,ES48083,0.0
2018,M,,,ES48083,PER_100000_POP,ES48083,0.0
2015,M,,,ES48083,PER_100000_POP,ES48083,0.0
2017,M,,,ES48083,PER_100000_POP,ES48083,0.0
2010,M,,,ES48083,PER_100000_POP,ES48083,0.0
2014,M,,,ES48083,PER_100000_POP,ES48083,0.0
2012,M,,,ES48083,PER_100000_POP,ES48083,0.0
2016,M,,,ES48083,PER_100000_POP,ES48083,0.0
2020,M,,,ES48072,PER_100000_POP,ES48072,0.0
2012,M,,,ES48072,PER_100000_POP,ES48072,0.0
2023,M,,,ES48072,PER_100000_POP,ES48072,0.0
2018,M,,,ES48072,PER_100000_POP,ES48072,0.0
2022,M,,,ES48072,PER_100000_POP,ES48072,0.0
2011,M,,,ES48072,PER_100000_POP,ES48072,0.0
2010,M,,,ES48072,PER_100000_POP,ES48072,0.0
2013,M,,,ES48072,PER_100000_POP,ES48072,0.0
2017,M,,,ES48072,PER_100000_POP,ES48072,0.0
2021,M,,,ES48072,PER_100000_POP,ES48072,0.0
2015,M,,,ES48072,PER_100000_POP,ES48072,0.0
2019,M,,,ES48072,PER_100000_POP,ES48072,0.0
2016,M,,,ES48072,PER_100000_POP,ES48072,0.0
2014,M,,,ES48072,PER_100000_POP,ES48072,0.0
2011,M,,,ES01043,PER_100000_POP,ES01043,0.0
2022,M,,,ES01043,PER_100000_POP,ES01043,0.0
2023,M,,,ES01043,PER_100000_POP,ES01043,0.0
2010,M,,,ES01043,PER_100000_POP,ES01043,0.0
2020,M,,,ES01043,PER_100000_POP,ES01043,0.0
2019,M,,,ES01043,PER_100000_POP,ES01043,0.0
2021,M,,,ES01043,PER_100000_POP,ES01043,0.0
2018,M,,,ES01043,PER_100000_POP,ES01043,0.0
2017,M,,,ES01043,PER_100000_POP,ES01043,0.0
2016,M,,,ES01043,PER_100000_POP,ES01043,0.0
2014,M,,,ES01043,PER_100000_POP,ES01043,0.0
2013,M,,,ES01043,PER_100000_POP,ES01043,0.0
2015,M,,,ES01043,PER_100000_POP,ES01043,0.0
2012,M,,,ES01043,PER_100000_POP,ES01043,0.0
2022,M,,,ES20064,PER_100000_POP,ES20064,0.0
2023,M,,,ES20064,PER_100000_POP,ES20064,0.0
2011,M,,,ES20064,PER_100000_POP,ES20064,0.0
2021,M,,,ES20064,PER_100000_POP,ES20064,0.0
2020,M,,,ES20064,PER_100000_POP,ES20064,0.0
2019,M,,,ES20064,PER_100000_POP,ES20064,0.0
2018,M,,,ES20064,PER_100000_POP,ES20064,0.0
2017,M,,,ES20064,PER_100000_POP,ES20064,0.0
2016,M,,,ES20064,PER_100000_POP,ES20064,0.0
2012,M,,,ES20064,PER_100000_POP,ES20064,0.0
2014,M,,,ES20064,PER_100000_POP,ES20064,0.0
2015,M,,,ES20064,PER_100000_POP,ES20064,0.0
2010,M,,,ES20064,PER_100000_POP,ES20064,0.0
2013,M,,,ES20064,PER_100000_POP,ES20064,0.0
2014,M,,,ES01044,PER_100000_POP,ES01044,0.0
2017,M,,,ES01044,PER_100000_POP,ES01044,0.0
2010,M,,,ES01044,PER_100000_POP,ES01044,0.0
2018,M,,,ES01044,PER_100000_POP,ES01044,0.0
2021,M,,,ES01044,PER_100000_POP,ES01044,0.0
2015,M,,,ES01044,PER_100000_POP,ES01044,0.0
2019,M,,,ES01044,PER_100000_POP,ES01044,0.0
2022,M,,,ES01044,PER_100000_POP,ES01044,0.0
2020,M,,,ES01044,PER_100000_POP,ES01044,0.0
2023,M,,,ES01044,PER_100000_POP,ES01044,0.0
2016,M,,,ES01044,PER_100000_POP,ES01044,0.0
2011,M,,,ES01044,PER_100000_POP,ES01044,0.0
2013,M,,,ES01044,PER_100000_POP,ES01044,0.0
2012,M,,,ES01044,PER_100000_POP,ES01044,0.0
2023,M,,,ES48077,PER_100000_POP,ES48077,0.0
2014,M,,,ES48077,PER_100000_POP,ES48077,0.0
2010,M,,,ES48077,PER_100000_POP,ES48077,0.0
2015,M,,,ES48077,PER_100000_POP,ES48077,0.0
2019,M,,,ES48077,PER_100000_POP,ES48077,0.0
2013,M,,,ES48077,PER_100000_POP,ES48077,0.0
2021,M,,,ES48077,PER_100000_POP,ES48077,0.0
2017,M,,,ES48077,PER_100000_POP,ES48077,0.0
2018,M,,,ES48077,PER_100000_POP,ES48077,0.0
2022,M,,,ES48077,PER_100000_POP,ES48077,46.36
2016,M,,,ES48077,PER_100000_POP,ES48077,0.0
2012,M,,,ES48077,PER_100000_POP,ES48077,0.0
2020,M,,,ES48077,PER_100000_POP,ES48077,0.0
2011,M,,,ES48077,PER_100000_POP,ES48077,0.0
2014,M,,,ES48078,PER_100000_POP,ES48078,0.0
2019,M,,,ES48078,PER_100000_POP,ES48078,0.0
2018,M,,,ES48078,PER_100000_POP,ES48078,0.0
2023,M,,,ES48078,PER_100000_POP,ES48078,0.0
2021,M,,,ES48078,PER_100000_POP,ES48078,0.0
2016,M,,,ES48078,PER_100000_POP,ES48078,0.0
2020,M,,,ES48078,PER_100000_POP,ES48078,0.0
2022,M,,,ES48078,PER_100000_POP,ES48078,0.0
2013,M,,,ES48078,PER_100000_POP,ES48078,0.0
2017,M,,,ES48078,PER_100000_POP,ES48078,0.0
2011,M,,,ES48078,PER_100000_POP,ES48078,0.0
2015,M,,,ES48078,PER_100000_POP,ES48078,0.0
2012,M,,,ES48078,PER_100000_POP,ES48078,0.0
2010,M,,,ES48078,PER_100000_POP,ES48078,0.0
2019,M,,,ES01047,PER_100000_POP,ES01047,0.0
2022,M,,,ES01047,PER_100000_POP,ES01047,0.0
2017,M,,,ES01047,PER_100000_POP,ES01047,0.0
2013,M,,,ES01047,PER_100000_POP,ES01047,0.0
2020,M,,,ES01047,PER_100000_POP,ES01047,0.0
2018,M,,,ES01047,PER_100000_POP,ES01047,0.0
2015,M,,,ES01047,PER_100000_POP,ES01047,0.0
2014,M,,,ES01047,PER_100000_POP,ES01047,0.0
2011,M,,,ES01047,PER_100000_POP,ES01047,0.0
2016,M,,,ES01047,PER_100000_POP,ES01047,0.0
2012,M,,,ES01047,PER_100000_POP,ES01047,0.0
2021,M,,,ES01047,PER_100000_POP,ES01047,0.0
2023,M,,,ES01047,PER_100000_POP,ES01047,0.0
2010,M,,,ES01047,PER_100000_POP,ES01047,0.0
2022,M,,,ES01052,PER_100000_POP,ES01052,0.0
2015,M,,,ES01052,PER_100000_POP,ES01052,0.0
2023,M,,,ES01052,PER_100000_POP,ES01052,0.0
2013,M,,,ES01052,PER_100000_POP,ES01052,0.0
2012,M,,,ES01052,PER_100000_POP,ES01052,0.0
2017,M,,,ES01052,PER_100000_POP,ES01052,0.0
2019,M,,,ES01052,PER_100000_POP,ES01052,0.0
2014,M,,,ES01052,PER_100000_POP,ES01052,0.0
2018,M,,,ES01052,PER_100000_POP,ES01052,0.0
2010,M,,,ES01052,PER_100000_POP,ES01052,0.0
2011,M,,,ES01052,PER_100000_POP,ES01052,0.0
2021,M,,,ES01052,PER_100000_POP,ES01052,0.0
2020,M,,,ES01052,PER_100000_POP,ES01052,0.0
2016,M,,,ES01052,PER_100000_POP,ES01052,0.0
2010,M,,,ES01053,PER_100000_POP,ES01053,0.0
2023,M,,,ES01053,PER_100000_POP,ES01053,0.0
2013,M,,,ES01053,PER_100000_POP,ES01053,0.0
2018,M,,,ES01053,PER_100000_POP,ES01053,0.0
2014,M,,,ES01053,PER_100000_POP,ES01053,0.0
2020,M,,,ES01053,PER_100000_POP,ES01053,0.0
2021,M,,,ES01053,PER_100000_POP,ES01053,0.0
2011,M,,,ES01053,PER_100000_POP,ES01053,0.0
2015,M,,,ES01053,PER_100000_POP,ES01053,0.0
2017,M,,,ES01053,PER_100000_POP,ES01053,0.0
2016,M,,,ES01053,PER_100000_POP,ES01053,0.0
2012,M,,,ES01053,PER_100000_POP,ES01053,0.0
2022,M,,,ES01053,PER_100000_POP,ES01053,0.0
2019,M,,,ES01053,PER_100000_POP,ES01053,0.0
2018,M,,,ES48082,PER_100000_POP,ES48082,0.0
2022,M,,,ES48082,PER_100000_POP,ES48082,0.0
2023,M,,,ES48082,PER_100000_POP,ES48082,0.0
2014,M,,,ES48082,PER_100000_POP,ES48082,0.0
2020,M,,,ES48082,PER_100000_POP,ES48082,0.0
2016,M,,,ES48082,PER_100000_POP,ES48082,0.0
2017,M,,,ES48082,PER_100000_POP,ES48082,0.0
2021,M,,,ES48082,PER_100000_POP,ES48082,0.0
2019,M,,,ES48082,PER_100000_POP,ES48082,0.0
2013,M,,,ES48082,PER_100000_POP,ES48082,0.0
2015,M,,,ES48082,PER_100000_POP,ES48082,0.0
2011,M,,,ES48082,PER_100000_POP,ES48082,4.39
2012,M,,,ES48082,PER_100000_POP,ES48082,0.0
2010,M,,,ES48082,PER_100000_POP,ES48082,0.0
2020,M,,,ES20070,PER_100000_POP,ES20070,0.0
2023,M,,,ES20070,PER_100000_POP,ES20070,0.0
2022,M,,,ES20070,PER_100000_POP,ES20070,0.0
2011,M,,,ES20070,PER_100000_POP,ES20070,0.0
2021,M,,,ES20070,PER_100000_POP,ES20070,0.0
2013,M,,,ES20070,PER_100000_POP,ES20070,0.0
2017,M,,,ES20070,PER_100000_POP,ES20070,0.0
2019,M,,,ES20070,PER_100000_POP,ES20070,0.0
2016,M,,,ES20070,PER_100000_POP,ES20070,0.0
2010,M,,,ES20070,PER_100000_POP,ES20070,0.0
2018,M,,,ES20070,PER_100000_POP,ES20070,0.0
2015,M,,,ES20070,PER_100000_POP,ES20070,0.0
2014,M,,,ES20070,PER_100000_POP,ES20070,0.0
2012,M,,,ES20070,PER_100000_POP,ES20070,0.0
2016,M,,,ES48084,PER_100000_POP,ES48084,0.0
2020,M,,,ES48084,PER_100000_POP,ES48084,0.0
2023,M,,,ES48084,PER_100000_POP,ES48084,0.0
2022,M,,,ES48084,PER_100000_POP,ES48084,7.69
2019,M,,,ES48084,PER_100000_POP,ES48084,0.0
2014,M,,,ES48084,PER_100000_POP,ES48084,0.0
2018,M,,,ES48084,PER_100000_POP,ES48084,0.0
2021,M,,,ES48084,PER_100000_POP,ES48084,0.0
2013,M,,,ES48084,PER_100000_POP,ES48084,0.0
2017,M,,,ES48084,PER_100000_POP,ES48084,0.0
2011,M,,,ES48084,PER_100000_POP,ES48084,0.0
2015,M,,,ES48084,PER_100000_POP,ES48084,0.0
2012,M,,,ES48084,PER_100000_POP,ES48084,0.0
2010,M,,,ES48084,PER_100000_POP,ES48084,0.0
2016,M,,,ES48904,PER_100000_POP,ES48904,0.0
2022,M,,,ES48904,PER_100000_POP,ES48904,0.0
2014,M,,,ES48904,PER_100000_POP,ES48904,0.0
2018,M,,,ES48904,PER_100000_POP,ES48904,0.0
2017,M,,,ES48904,PER_100000_POP,ES48904,0.0
2012,M,,,ES48904,PER_100000_POP,ES48904,0.0
2020,M,,,ES48904,PER_100000_POP,ES48904,0.0
2023,M,,,ES48904,PER_100000_POP,ES48904,0.0
2011,M,,,ES48904,PER_100000_POP,ES48904,0.0
2015,M,,,ES48904,PER_100000_POP,ES48904,0.0
2013,M,,,ES48904,PER_100000_POP,ES48904,0.0
