Year,Series,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,EU_EMP_LFS,,,,,ES48915,PT,ES48915,69.6
2023,EU_EMP_LFS,,,,,ES48915,PT,ES48915,75.8
2016,EU_EMP_LFS,,,,,ES48915,PT,ES48915,67.0
2015,EU_EMP_LFS,,,,,ES48915,PT,ES48915,70.9
2018,EU_EMP_LFS,,,,,ES48915,PT,ES48915,69.7
2022,EU_EMP_LFS,,,,,ES48915,PT,ES48915,75.7
2020,EU_EMP_LFS,,,,,ES48915,PT,ES48915,75.5
2016,EU_EMP_LFS,,,,,ES20028,PT,ES20028,68.9
2018,EU_EMP_LFS,,,,,ES20028,PT,ES20028,72.5
2020,EU_EMP_LFS,,,,,ES20028,PT,ES20028,72.2
2015,EU_EMP_LFS,,,,,ES20028,PT,ES20028,68.0
2019,EU_EMP_LFS,,,,,ES20028,PT,ES20028,73.8
2022,EU_EMP_LFS,,,,,ES20028,PT,ES20028,76.2
2021,EU_EMP_LFS,,,,,ES20028,PT,ES20028,73.2
2010,EU_EMP_LFS,,,,,ES20028,PT,ES20028,65.7
2023,EU_EMP_LFS,,,,,ES20028,PT,ES20028,79.0
2023,EU_EMP_LFS,,,,,ES01063,PT,ES01063,75.2
2016,EU_EMP_LFS,,,,,ES01063,PT,ES01063,73.2
2022,EU_EMP_LFS,,,,,ES01063,PT,ES01063,76.9
2019,EU_EMP_LFS,,,,,ES01063,PT,ES01063,76.5
2015,EU_EMP_LFS,,,,,ES01063,PT,ES01063,74.5
2021,EU_EMP_LFS,,,,,ES01063,PT,ES01063,75.2
2010,EU_EMP_LFS,,,,,ES01063,PT,ES01063,73.4
2020,EU_EMP_LFS,,,,,ES01063,PT,ES01063,77.2
2018,EU_EMP_LFS,,,,,ES01063,PT,ES01063,76.8
2018,EU_EMP_LFS,,,,,ES20081,PT,ES20081,72.5
2015,EU_EMP_LFS,,,,,ES20081,PT,ES20081,68.0
2022,EU_EMP_LFS,,,,,ES20081,PT,ES20081,77.2
2021,EU_EMP_LFS,,,,,ES20081,PT,ES20081,74.1
2020,EU_EMP_LFS,,,,,ES20081,PT,ES20081,75.6
2019,EU_EMP_LFS,,,,,ES20081,PT,ES20081,73.9
2023,EU_EMP_LFS,,,,,ES20081,PT,ES20081,78.4
2010,EU_EMP_LFS,,,,,ES20081,PT,ES20081,67.9
2016,EU_EMP_LFS,,,,,ES20081,PT,ES20081,67.8
2018,EU_EMP_LFS,,,,,ES20080,PT,ES20080,69.9
2019,EU_EMP_LFS,,,,,ES20080,PT,ES20080,70.5
2015,EU_EMP_LFS,,,,,ES20080,PT,ES20080,66.8
2020,EU_EMP_LFS,,,,,ES20080,PT,ES20080,72.2
2023,EU_EMP_LFS,,,,,ES20080,PT,ES20080,74.5
2021,EU_EMP_LFS,,,,,ES20080,PT,ES20080,70.4
2016,EU_EMP_LFS,,,,,ES20080,PT,ES20080,66.9
2010,EU_EMP_LFS,,,,,ES20080,PT,ES20080,65.2
2022,EU_EMP_LFS,,,,,ES20080,PT,ES20080,71.8
2023,EU_EMP_LFS,,,,ES0101,,PT,ES0101,72.8
2018,EU_EMP_LFS,,,,ES0101,,PT,ES0101,68.0
2020,EU_EMP_LFS,,,,ES0101,,PT,ES0101,69.4
2021,EU_EMP_LFS,,,,ES0101,,PT,ES0101,68.8
2016,EU_EMP_LFS,,,,ES0101,,PT,ES0101,65.9
2022,EU_EMP_LFS,,,,ES0101,,PT,ES0101,71.2
2019,EU_EMP_LFS,,,,ES0101,,PT,ES0101,69.4
2010,EU_EMP_LFS,,,,ES0101,,PT,ES0101,66.9
2015,EU_EMP_LFS,,,,ES0101,,PT,ES0101,67.1
2019,EU_EMP_LFS,,,,ES0104,,PT,ES0104,66.3
2022,EU_EMP_LFS,,,,ES0104,,PT,ES0104,69.4
2020,EU_EMP_LFS,,,,ES0104,,PT,ES0104,65.5
2015,EU_EMP_LFS,,,,ES0104,,PT,ES0104,63.9
2010,EU_EMP_LFS,,,,ES0104,,PT,ES0104,62.3
2023,EU_EMP_LFS,,,,ES0104,,PT,ES0104,71.0
2016,EU_EMP_LFS,,,,ES0104,,PT,ES0104,62.4
2018,EU_EMP_LFS,,,,ES0104,,PT,ES0104,65.5
2021,EU_EMP_LFS,,,,ES0104,,PT,ES0104,66.6
2016,EU_EMP_LFS,,,,ES0106,,PT,ES0106,65.9
2022,EU_EMP_LFS,,,,ES0106,,PT,ES0106,73.2
2023,EU_EMP_LFS,,,,ES0106,,PT,ES0106,74.2
2021,EU_EMP_LFS,,,,ES0106,,PT,ES0106,70.3
2020,EU_EMP_LFS,,,,ES0106,,PT,ES0106,70.4
2010,EU_EMP_LFS,,,,ES0106,,PT,ES0106,65.8
2019,EU_EMP_LFS,,,,ES0106,,PT,ES0106,70.0
2018,EU_EMP_LFS,,,,ES0106,,PT,ES0106,68.9
2015,EU_EMP_LFS,,,,ES0106,,PT,ES0106,65.9
2019,EU_EMP_LFS,,,,ES0102,,PT,ES0102,71.5
2020,EU_EMP_LFS,,,,ES0102,,PT,ES0102,71.8
2016,EU_EMP_LFS,,,,ES0102,,PT,ES0102,68.0
2015,EU_EMP_LFS,,,,ES0102,,PT,ES0102,68.2
2018,EU_EMP_LFS,,,,ES0102,,PT,ES0102,70.7
2023,EU_EMP_LFS,,,,ES0102,,PT,ES0102,74.1
2010,EU_EMP_LFS,,,,ES0102,,PT,ES0102,67.2
2022,EU_EMP_LFS,,,,ES0102,,PT,ES0102,72.9
2021,EU_EMP_LFS,,,,ES0102,,PT,ES0102,70.8
2018,EU_EMP_LFS,,,,ES0103,,PT,ES0103,74.7
2010,EU_EMP_LFS,,,,ES0103,,PT,ES0103,72.2
2016,EU_EMP_LFS,,,,ES0103,,PT,ES0103,74.5
2019,EU_EMP_LFS,,,,ES0103,,PT,ES0103,76.6
2023,EU_EMP_LFS,,,,ES0103,,PT,ES0103,77.7
2015,EU_EMP_LFS,,,,ES0103,,PT,ES0103,73.5
2020,EU_EMP_LFS,,,,ES0103,,PT,ES0103,76.0
2021,EU_EMP_LFS,,,,ES0103,,PT,ES0103,75.0
2022,EU_EMP_LFS,,,,ES0103,,PT,ES0103,76.8
2010,EU_EMP_LFS,,,,ES4801,,PT,ES4801,68.8
2019,EU_EMP_LFS,,,,ES4801,,PT,ES4801,71.7
2022,EU_EMP_LFS,,,,ES4801,,PT,ES4801,72.3
2018,EU_EMP_LFS,,,,ES4801,,PT,ES4801,70.8
2016,EU_EMP_LFS,,,,ES4801,,PT,ES4801,68.8
2015,EU_EMP_LFS,,,,ES4801,,PT,ES4801,68.4
2020,EU_EMP_LFS,,,,ES4801,,PT,ES4801,71.6
2021,EU_EMP_LFS,,,,ES4801,,PT,ES4801,70.3
2023,EU_EMP_LFS,,,,ES4801,,PT,ES4801,74.4
2019,EU_EMP_LFS,,,,ES2001,,PT,ES2001,69.3
2021,EU_EMP_LFS,,,,ES2001,,PT,ES2001,69.1
2016,EU_EMP_LFS,,,,ES2001,,PT,ES2001,64.8
2018,EU_EMP_LFS,,,,ES2001,,PT,ES2001,68.4
2010,EU_EMP_LFS,,,,ES2001,,PT,ES2001,65.2
2020,EU_EMP_LFS,,,,ES2001,,PT,ES2001,69.5
2015,EU_EMP_LFS,,,,ES2001,,PT,ES2001,65.3
2022,EU_EMP_LFS,,,,ES2001,,PT,ES2001,71.2
2023,EU_EMP_LFS,,,,ES2001,,PT,ES2001,73.7
2010,EU_EMP_LFS,,,,ES4802,,PT,ES4802,63.7
2019,EU_EMP_LFS,,,,ES4802,,PT,ES4802,68.1
2021,EU_EMP_LFS,,,,ES4802,,PT,ES4802,68.1
2015,EU_EMP_LFS,,,,ES4802,,PT,ES4802,63.9
2023,EU_EMP_LFS,,,,ES4802,,PT,ES4802,72.4
2018,EU_EMP_LFS,,,,ES4802,,PT,ES4802,66.8
2016,EU_EMP_LFS,,,,ES4802,,PT,ES4802,64.0
2020,EU_EMP_LFS,,,,ES4802,,PT,ES4802,68.9
2022,EU_EMP_LFS,,,,ES4802,,PT,ES4802,70.0
2018,EU_EMP_LFS,,,,ES2002,,PT,ES2002,70.6
2023,EU_EMP_LFS,,,,ES2002,,PT,ES2002,74.8
2020,EU_EMP_LFS,,,,ES2002,,PT,ES2002,71.3
2016,EU_EMP_LFS,,,,ES2002,,PT,ES2002,66.7
2019,EU_EMP_LFS,,,,ES2002,,PT,ES2002,71.4
2022,EU_EMP_LFS,,,,ES2002,,PT,ES2002,72.7
2015,EU_EMP_LFS,,,,ES2002,,PT,ES2002,66.7
2021,EU_EMP_LFS,,,,ES2002,,PT,ES2002,70.8
2010,EU_EMP_LFS,,,,ES2002,,PT,ES2002,66.6
2016,EU_EMP_LFS,,,,ES2003,,PT,ES2003,69.1
2020,EU_EMP_LFS,,,,ES2003,,PT,ES2003,73.9
2021,EU_EMP_LFS,,,,ES2003,,PT,ES2003,73.1
2018,EU_EMP_LFS,,,,ES2003,,PT,ES2003,72.8
2022,EU_EMP_LFS,,,,ES2003,,PT,ES2003,75.0
2023,EU_EMP_LFS,,,,ES2003,,PT,ES2003,76.5
2015,EU_EMP_LFS,,,,ES2003,,PT,ES2003,68.8
2019,EU_EMP_LFS,,,,ES2003,,PT,ES2003,73.5
2010,EU_EMP_LFS,,,,ES2003,,PT,ES2003,68.8
2019,EU_EMP_LFS,,,,ES2004,,PT,ES2004,72.9
2022,EU_EMP_LFS,,,,ES2004,,PT,ES2004,74.3
2018,EU_EMP_LFS,,,,ES2004,,PT,ES2004,71.7
2023,EU_EMP_LFS,,,,ES2004,,PT,ES2004,76.5
2021,EU_EMP_LFS,,,,ES2004,,PT,ES2004,72.3
2010,EU_EMP_LFS,,,,ES2004,,PT,ES2004,67.5
2020,EU_EMP_LFS,,,,ES2004,,PT,ES2004,73.3
2016,EU_EMP_LFS,,,,ES2004,,PT,ES2004,68.6
2015,EU_EMP_LFS,,,,ES2004,,PT,ES2004,68.7
2019,EU_EMP_LFS,,,,ES4803,,PT,ES4803,72.1
2020,EU_EMP_LFS,,,,ES4803,,PT,ES4803,72.3
2022,EU_EMP_LFS,,,,ES4803,,PT,ES4803,73.9
2010,EU_EMP_LFS,,,,ES4803,,PT,ES4803,66.2
2018,EU_EMP_LFS,,,,ES4803,,PT,ES4803,71.0
2015,EU_EMP_LFS,,,,ES4803,,PT,ES4803,67.7
2023,EU_EMP_LFS,,,,ES4803,,PT,ES4803,76.1
2021,EU_EMP_LFS,,,,ES4803,,PT,ES4803,71.9
2016,EU_EMP_LFS,,,,ES4803,,PT,ES4803,68.6
2010,EU_EMP_LFS,,,,ES4804,,PT,ES4804,64.4
2021,EU_EMP_LFS,,,,ES4804,,PT,ES4804,67.4
2019,EU_EMP_LFS,,,,ES4804,,PT,ES4804,66.2
2015,EU_EMP_LFS,,,,ES4804,,PT,ES4804,62.4
2023,EU_EMP_LFS,,,,ES4804,,PT,ES4804,71.2
2018,EU_EMP_LFS,,,,ES4804,,PT,ES4804,65.2
2022,EU_EMP_LFS,,,,ES4804,,PT,ES4804,69.2
2016,EU_EMP_LFS,,,,ES4804,,PT,ES4804,62.1
2020,EU_EMP_LFS,,,,ES4804,,PT,ES4804,67.1
2023,EU_EMP_LFS,,,,ES4805,,PT,ES4805,73.0
2022,EU_EMP_LFS,,,,ES4805,,PT,ES4805,70.9
2019,EU_EMP_LFS,,,,ES4805,,PT,ES4805,68.6
2020,EU_EMP_LFS,,,,ES4805,,PT,ES4805,68.9
2016,EU_EMP_LFS,,,,ES4805,,PT,ES4805,65.1
2015,EU_EMP_LFS,,,,ES4805,,PT,ES4805,64.4
2018,EU_EMP_LFS,,,,ES4805,,PT,ES4805,67.7
2021,EU_EMP_LFS,,,,ES4805,,PT,ES4805,68.6
2010,EU_EMP_LFS,,,,ES4805,,PT,ES4805,64.4
2010,EU_EMP_LFS,,,,ES2005,,PT,ES2005,67.6
2019,EU_EMP_LFS,,,,ES2005,,PT,ES2005,73.4
2022,EU_EMP_LFS,,,,ES2005,,PT,ES2005,74.5
2020,EU_EMP_LFS,,,,ES2005,,PT,ES2005,74.0
2021,EU_EMP_LFS,,,,ES2005,,PT,ES2005,72.8
2015,EU_EMP_LFS,,,,ES2005,,PT,ES2005,69.1
2016,EU_EMP_LFS,,,,ES2005,,PT,ES2005,69.4
2018,EU_EMP_LFS,,,,ES2005,,PT,ES2005,72.3
2023,EU_EMP_LFS,,,,ES2005,,PT,ES2005,76.1
2010,EU_EMP_LFS,,,,ES0105,,PT,ES0105,73.0
2023,EU_EMP_LFS,,,,ES0105,,PT,ES0105,77.0
2020,EU_EMP_LFS,,,,ES0105,,PT,ES0105,76.2
2018,EU_EMP_LFS,,,,ES0105,,PT,ES0105,76.4
2019,EU_EMP_LFS,,,,ES0105,,PT,ES0105,75.8
2022,EU_EMP_LFS,,,,ES0105,,PT,ES0105,77.1
2016,EU_EMP_LFS,,,,ES0105,,PT,ES0105,73.1
2015,EU_EMP_LFS,,,,ES0105,,PT,ES0105,73.3
2021,EU_EMP_LFS,,,,ES0105,,PT,ES0105,74.7
2018,EU_EMP_LFS,,,,ES4806,,PT,ES4806,67.1
2015,EU_EMP_LFS,,,,ES4806,,PT,ES4806,64.5
2019,EU_EMP_LFS,,,,ES4806,,PT,ES4806,67.5
2016,EU_EMP_LFS,,,,ES4806,,PT,ES4806,64.7
2021,EU_EMP_LFS,,,,ES4806,,PT,ES4806,67.6
2022,EU_EMP_LFS,,,,ES4806,,PT,ES4806,70.9
2020,EU_EMP_LFS,,,,ES4806,,PT,ES4806,68.4
2010,EU_EMP_LFS,,,,ES4806,,PT,ES4806,64.2
2023,EU_EMP_LFS,,,,ES4806,,PT,ES4806,73.3
2019,EU_EMP_LFS,,,,ES4807,,PT,ES4807,72.1
2018,EU_EMP_LFS,,,,ES4807,,PT,ES4807,71.3
2015,EU_EMP_LFS,,,,ES4807,,PT,ES4807,68.9
2021,EU_EMP_LFS,,,,ES4807,,PT,ES4807,72.1
2023,EU_EMP_LFS,,,,ES4807,,PT,ES4807,76.4
2020,EU_EMP_LFS,,,,ES4807,,PT,ES4807,72.7
2022,EU_EMP_LFS,,,,ES4807,,PT,ES4807,73.9
2010,EU_EMP_LFS,,,,ES4807,,PT,ES4807,68.0
2016,EU_EMP_LFS,,,,ES4807,,PT,ES4807,69.0
2016,EU_EMP_LFS,,,,ES2006,,PT,ES2006,70.3
2020,EU_EMP_LFS,,,,ES2006,,PT,ES2006,74.5
2019,EU_EMP_LFS,,,,ES2006,,PT,ES2006,74.4
2015,EU_EMP_LFS,,,,ES2006,,PT,ES2006,69.6
2022,EU_EMP_LFS,,,,ES2006,,PT,ES2006,75.9
2018,EU_EMP_LFS,,,,ES2006,,PT,ES2006,73.0
2010,EU_EMP_LFS,,,,ES2006,,PT,ES2006,69.2
2023,EU_EMP_LFS,,,,ES2006,,PT,ES2006,77.6
2021,EU_EMP_LFS,,,,ES2006,,PT,ES2006,73.8
2015,EU_EMP_LFS,,,,ES2007,,PT,ES2007,68.0
2022,EU_EMP_LFS,,,,ES2007,,PT,ES2007,76.7
2019,EU_EMP_LFS,,,,ES2007,,PT,ES2007,73.9
2016,EU_EMP_LFS,,,,ES2007,,PT,ES2007,68.5
2021,EU_EMP_LFS,,,,ES2007,,PT,ES2007,73.9
2010,EU_EMP_LFS,,,,ES2007,,PT,ES2007,67.8
2020,EU_EMP_LFS,,,,ES2007,,PT,ES2007,74.6
2018,EU_EMP_LFS,,,,ES2007,,PT,ES2007,72.6
2023,EU_EMP_LFS,,,,ES2007,,PT,ES2007,78.3
2012,EU_EMP_LFS,,,ES211,,,PT,ES211,66.8
2010,EU_EMP_LFS,,,ES211,,,PT,ES211,68.4
2014,EU_EMP_LFS,,,ES211,,,PT,ES211,67.1
2018,EU_EMP_LFS,,,ES211,,,PT,ES211,73.6
2022,EU_EMP_LFS,,,ES211,,,PT,ES211,73.3
2015,EU_EMP_LFS,,,ES211,,,PT,ES211,68.4
2019,EU_EMP_LFS,,,ES211,,,PT,ES211,72.7
2021,EU_EMP_LFS,,,ES211,,,PT,ES211,73.1
2023,EU_EMP_LFS,,,ES211,,,PT,ES211,73.9
2020,EU_EMP_LFS,,,ES211,,,PT,ES211,71.6
2011,EU_EMP_LFS,,,ES211,,,PT,ES211,68.5
2013,EU_EMP_LFS,,,ES211,,,PT,ES211,65.8
2016,EU_EMP_LFS,,,ES211,,,PT,ES211,68.5
2017,EU_EMP_LFS,,,ES211,,,PT,ES211,70.9
2016,EU_EMP_LFS,,,ES213,,,PT,ES213,67.7
2010,EU_EMP_LFS,,,ES213,,,PT,ES213,66.9
2014,EU_EMP_LFS,,,ES213,,,PT,ES213,64.2
2018,EU_EMP_LFS,,,ES213,,,PT,ES213,70.3
2020,EU_EMP_LFS,,,ES213,,,PT,ES213,69.2
2015,EU_EMP_LFS,,,ES213,,,PT,ES213,66.0
2017,EU_EMP_LFS,,,ES213,,,PT,ES213,68.4
2021,EU_EMP_LFS,,,ES213,,,PT,ES213,70.6
2013,EU_EMP_LFS,,,ES213,,,PT,ES213,64.1
2011,EU_EMP_LFS,,,ES213,,,PT,ES213,65.5
2022,EU_EMP_LFS,,,ES213,,,PT,ES213,72.8
2023,EU_EMP_LFS,,,ES213,,,PT,ES213,73.2
2012,EU_EMP_LFS,,,ES213,,,PT,ES213,64.2
2019,EU_EMP_LFS,,,ES213,,,PT,ES213,71.1
2014,EU_EMP_LFS,,,ES212,,,PT,ES212,69.8
2020,EU_EMP_LFS,,,ES212,,,PT,ES212,73.4
2013,EU_EMP_LFS,,,ES212,,,PT,ES212,69.2
2011,EU_EMP_LFS,,,ES212,,,PT,ES212,71.0
2023,EU_EMP_LFS,,,ES212,,,PT,ES212,77.0
2022,EU_EMP_LFS,,,ES212,,,PT,ES212,76.3
2016,EU_EMP_LFS,,,ES212,,,PT,ES212,70.9
2012,EU_EMP_LFS,,,ES212,,,PT,ES212,69.5
2015,EU_EMP_LFS,,,ES212,,,PT,ES212,69.9
2019,EU_EMP_LFS,,,ES212,,,PT,ES212,75.1
2017,EU_EMP_LFS,,,ES212,,,PT,ES212,72.3
2021,EU_EMP_LFS,,,ES212,,,PT,ES212,74.2
2018,EU_EMP_LFS,,,ES212,,,PT,ES212,73.9
2010,EU_EMP_LFS,,,ES212,,,PT,ES212,70.6
2012,EU_EMP_LFS,F,,,,,PT,,61.9
2011,EU_EMP_LFS,F,,,,,PT,,62.3
2020,EU_EMP_LFS,F,,,,,PT,,67.5
2015,EU_EMP_LFS,F,,,,,PT,,63.8
2010,EU_EMP_LFS,F,,,,,PT,,61.4
2019,EU_EMP_LFS,F,,,,,PT,,68.5
2022,EU_EMP_LFS,F,,,,,PT,,70.4
2016,EU_EMP_LFS,F,,,,,PT,,65.0
2021,EU_EMP_LFS,F,,,,,PT,,69.0
2017,EU_EMP_LFS,F,,,,,PT,,66.0
2023,EU_EMP_LFS,F,,,,,PT,,71.2
2018,EU_EMP_LFS,F,,,,,PT,,67.6
2013,EU_EMP_LFS,F,,,,,PT,,61.8
2014,EU_EMP_LFS,F,,,,,PT,,62.6
2020,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,69.8
2023,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,73.2
2010,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,57.9
2016,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,63.4
2021,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,69.4
2015,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,63.6
2019,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,68.0
2022,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,71.4
2018,EU_EMP_LFS,F,,,,ES48001,PT,ES48001,66.4
2010,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,65.1
2021,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,76.4
2015,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,71.6
2022,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,80.2
2018,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,66.3
2019,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,73.3
2016,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,67.1
2023,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,77.9
2020,EU_EMP_LFS,F,,,,ES20001,PT,ES20001,80.0
2023,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,69.9
2020,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,64.8
2010,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,58.3
2016,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,58.5
2015,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,59.9
2019,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,63.2
2022,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,67.0
2021,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,64.9
2018,EU_EMP_LFS,F,,,,ES48002,PT,ES48002,61.4
2021,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,82.4
2023,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,87.9
2015,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,68.7
2020,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,78.5
2016,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,75.4
2010,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,67.4
2019,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,81.7
2018,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,81.9
2022,EU_EMP_LFS,F,,,,ES20002,PT,ES20002,83.0
2010,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,62.4
2018,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,62.8
2023,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,68.8
2021,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,63.6
2019,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,62.3
2015,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,63.6
2020,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,64.4
2016,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,61.9
2022,EU_EMP_LFS,F,,,,ES01051,PT,ES01051,67.9
2021,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,74.9
2023,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,80.3
2010,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,67.6
2019,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,75.1
2016,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,71.6
2020,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,76.0
2018,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,73.3
2015,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,69.9
2022,EU_EMP_LFS,F,,,,ES20016,PT,ES20016,77.0
2023,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,73.3
2010,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,62.1
2016,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,56.7
2020,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,69.5
2015,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,61.3
2021,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,65.6
2022,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,68.9
2019,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,67.1
2018,EU_EMP_LFS,F,,,,ES20003,PT,ES20003,66.2
2022,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,78.3
2010,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,73.9
2016,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,79.9
2018,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,85.5
2020,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,80.6
2019,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,85.1
2021,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,75.6
2023,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,81.0
2015,EU_EMP_LFS,F,,,,ES48911,PT,ES48911,74.2
2018,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,77.5
2022,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,79.3
2015,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,80.2
2010,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,65.6
2021,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,73.8
2020,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,78.6
2023,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,81.2
2019,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,79.0
2016,EU_EMP_LFS,F,,,,ES20004,PT,ES20004,71.4
2019,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,68.9
2021,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,68.9
2020,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,69.5
2010,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,60.2
2022,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,71.8
2023,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,70.5
2016,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,62.8
2015,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,64.1
2018,EU_EMP_LFS,F,,,,ES20005,PT,ES20005,67.5
2022,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,71.7
2015,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,71.8
2021,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,70.0
2019,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,72.5
2010,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,67.4
2018,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,70.9
2023,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,73.9
2016,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,70.0
2020,EU_EMP_LFS,F,,,,ES01001,PT,ES01001,73.1
2019,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,78.7
2015,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,76.8
2023,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,75.3
2020,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,81.1
2016,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,74.7
2021,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,73.1
2010,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,67.7
2022,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,80.7
2018,EU_EMP_LFS,F,,,,ES20006,PT,ES20006,80.2
2010,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,55.0
2022,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,67.4
2018,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,63.0
2023,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,70.3
2016,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,59.7
2015,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,59.1
2021,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,65.8
2020,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,66.1
2019,EU_EMP_LFS,F,,,,ES48912,PT,ES48912,63.2
2022,EU_EMP_LFS,F,,,,ES20906,PT,ES20906,82.0
2021,EU_EMP_LFS,F,,,,ES20906,PT,ES20906,70.0
2019,EU_EMP_LFS,F,,,,ES20906,PT,ES20906,68.8
2018,EU_EMP_LFS,F,,,,ES20906,PT,ES20906,62.5
